in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,126.32408,-760.19874,1055.30115,-760.19874,1055.30115,-98.98819,126.32408,-98.98819,126.32408,-760.19874,1055.30115,-760.19874,1055.30115,-98.98819,126.32408,-98.98819
SEATING,-20.55,-25,20.55,-25,20.55,25,-20.55,25,678.0615234375,-626.46708984375,678.0615234375,-667.56708984375,728.0615234375,-667.56708984375,728.0615234375,-626.46708984375
SEATING,-20.55,-25,20.55,-25,20.55,25,-20.55,25,978.0906372070312,-664.18037109375,978.0906372070312,-623.08037109375,928.0906372070312,-623.08037109375,928.0906372070312,-664.18037109375
SEATING,-20.55,-25,20.55,-25,20.55,25,-20.55,25,769.0333374023437,-550.8800659179688,727.9333374023438,-550.8800659179688,727.9333374023438,-600.8800659179688,769.0333374023437,-600.8800659179688
SEATING,-20.55,-25,20.55,-25,20.55,25,-20.55,25,916.1953857421875,-550.8800659179688,875.0953857421875,-550.8800659179688,875.0953857421875,-600.8800659179688,916.1953857421875,-600.8800659179688
SOFA,-120.6,-49.55,120.6,-49.55,120.6,49.55,-120.6,49.55,492.3507446289062,-248.71629028320314,733.5507446289063,-248.71629028320314,733.5507446289063,-149.6162902832031,492.3507446289062,-149.6162902832031
SEATING,-34.5,-30.65,34.5,-30.65,34.5,30.65,-34.5,30.65,949.780029296875,-248.71629943847657,1018.780029296875,-248.71629943847657,1018.780029296875,-187.41629943847656,949.780029296875,-187.41629943847656
SEATING,-34.5,-30.65,34.5,-30.65,34.5,30.65,-34.5,30.65,839.6461791992188,-248.7162841796875,908.6461791992188,-248.7162841796875,908.6461791992188,-187.4162841796875,839.6461791992188,-187.4162841796875
TABLE,-65,-37.5,65,-37.5,65,37.5,-65,37.5,763.0806274414062,-678.3805541992188,893.0806274414062,-678.3805541992188,893.0806274414062,-603.3805541992188,763.0806274414062,-603.3805541992188
SEATING,-20.55,-25,20.55,-25,20.55,25,-20.55,25,850.9593627929687,-550.8800659179688,809.8593627929688,-550.8800659179688,809.8593627929688,-600.8800659179688,850.9593627929687,-600.8800659179688
SEATING,-20.55,-25,20.55,-25,20.55,25,-20.55,25,806.0731079101563,-730.8905639648438,847.1731079101562,-730.8905639648438,847.1731079101562,-680.8905639648438,806.0731079101563,-680.8905639648438
SEATING,-20.55,-25,20.55,-25,20.55,25,-20.55,25,733.3143188476563,-730.8905639648438,774.4143188476562,-730.8905639648438,774.4143188476562,-680.8905639648438,733.3143188476563,-680.8905639648438
SEATING,-20.55,-25,20.55,-25,20.55,25,-20.55,25,881.6865112304688,-730.8905639648438,922.7865112304687,-730.8905639648438,922.7865112304687,-680.8905639648438,881.6865112304688,-680.8905639648438
