in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-342.01555,-691.4044,1168.96878,-691.4044,1168.96878,1088.85009,-342.01555,1088.85009,-342.01555,-691.4044,1168.96878,-691.4044,1168.96878,1088.85009,-342.01555,1088.85009
TABLE,-85.1,-47,85.1,-47,85.1,47,-85.1,47,1004.5458984375,5.487409973144523,1004.5458984375,175.6874099731445,910.5458984375,175.68740997314455,910.5458984375,5.487409973144551
SEATING,-27,-24,27,-24,27,24,-27,24,929.6910400390625,-109.00617980957031,983.6910400390625,-109.00617980957031,983.6910400390625,-61.00617980957031,929.6910400390625,-61.00617980957031
SEATING,-27,-24,27,-24,27,24,-27,24,1079.6997449447515,-31.037528304660434,1095.5075701379606,20.59688524542208,1049.6103136489985,34.648285417163486,1033.8024884557894,-16.986128132919028
SEATING,-27,-24,27,-24,27,24,-27,24,1097.1794432080983,52.01224302074577,1103.3507918289758,105.65844005464179,1055.6652833544017,111.14408327319954,1049.4939347335242,57.497886239303526
SEATING,-27,-24,27,-24,27,24,-27,24,1100.9984642836241,137.2236261848536,1094.9209284821989,190.88053215773274,1047.2259009507509,185.4782781120214,1053.3034367521761,131.82137213914226
SEATING,-27,-24,27,-24,27,24,-27,24,995.4583740234375,290.93255615234375,941.4583740234375,290.93255615234375,941.4583740234375,242.93255615234375,995.4583740234375,242.93255615234375
SEATING,-27,-24,27,-24,27,24,-27,24,843.4150860428921,219.49398746551825,820.2721217770062,170.70461152169287,863.6404559492954,150.13308772979425,886.7834202151813,198.92246367361963
SEATING,-27,-24,27,-24,27,24,-27,24,824.871337890625,115.6169204711914,824.871337890625,61.6169204711914,872.871337890625,61.61692047119141,872.871337890625,115.6169204711914
SEATING,-27,-24,27,-24,27,24,-27,24,809.9594266575104,13.275603996650933,836.8398614549537,-33.55859531432695,878.4702608424896,-9.664875494377373,851.5898260450463,37.16932381660051
STORAGE_FURNITURE,-60,-11.25,60,-11.25,60,11.25,-60,11.25,1048.8116455078125,-178.85362243652344,1168.8116455078125,-178.85362243652344,1168.8116455078125,-156.35362243652344,1048.8116455078125,-156.35362243652344
STORAGE_FURNITURE,-60,-11.25,60,-11.25,60,11.25,-60,11.25,928.469970703125,-178.85362243652344,1048.469970703125,-178.85362243652344,1048.469970703125,-156.35362243652344,928.469970703125,-156.35362243652344
SOFA,-123.3,-125,123.3,-125,123.3,125,-123.3,125,810.8273193359375,-626.3712768554688,1057.4273193359375,-626.3712768554688,1057.4273193359375,-376.37127685546875,810.8273193359375,-376.37127685546875
STORAGE_FURNITURE,-60,-11.25,60,-11.25,60,11.25,-60,11.25,808.469970703125,-178.85362243652344,928.469970703125,-178.85362243652344,928.469970703125,-156.35362243652344,808.469970703125,-156.35362243652344
SOFA,-99,-48.5,99,-48.5,99,48.5,-99,48.5,-220.1403350830078,25.506858825683608,-220.1403350830078,-172.4931411743164,-123.14033508300783,-172.4931411743164,-123.1403350830078,25.50685882568358
SOFA,-123.3,-125,123.3,-125,123.3,125,-123.3,125,52.29579620361329,555.7086791992188,-194.3042037963867,555.7086791992188,-194.30420379638673,305.70867919921875,52.295796203613264,305.70867919921875
SOFA,-99,-48.5,99,-48.5,99,48.5,-99,48.5,240.90943908691403,-165.04405975341797,240.9094390869141,32.95594024658202,143.9094390869141,32.955940246582045,143.90943908691403,-165.04405975341797
