in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-1189.10208,-984.20265,-569.77436,-984.20265,-569.77436,-292.77859,-1189.10208,-292.77859,-1189.10208,-984.20265,-569.77436,-984.20265,-569.77436,-292.77859,-1189.10208,-292.77859
SOFA,-125.5,-81.75,125.5,-81.75,125.5,81.75,-125.5,81.75,-971.1757202148438,-292.7886047363281,-971.1757202148438,-543.7886047363281,-807.6757202148438,-543.7886047363281,-807.6757202148438,-292.7886047363281
STORAGE_FURNITURE,-100,-25,100,-25,100,25,-100,25,-668.7644653320312,-546.8208618164062,-668.7644653320312,-346.82086181640625,-718.7644653320312,-346.82086181640625,-718.7644653320312,-546.8208618164062
TABLE,-87.5,-45,87.5,-45,87.5,45,-87.5,45,-973.0155639648438,-793.5985717773438,-798.0155639648438,-793.5985717773438,-798.0155639648438,-703.5985717773438,-973.0155639648438,-703.5985717773438
SEATING,-29,-28,29,-28,29,28,-29,28,-956.0380859375,-703.5885620117188,-898.0380859375,-703.5885620117188,-898.0380859375,-647.5885620117188,-956.0380859375,-647.5885620117188
SEATING,-29,-28,29,-28,29,28,-29,28,-876.4533081054688,-703.5885620117188,-818.4533081054688,-703.5885620117188,-818.4533081054688,-647.5885620117188,-876.4533081054688,-647.5885620117188
SEATING,-29,-28,29,-28,29,28,-29,28,-959.498291015625,-849.6085815429688,-901.498291015625,-849.6085815429688,-901.498291015625,-793.6085815429688,-959.498291015625,-793.6085815429688
SEATING,-29,-28,29,-28,29,28,-29,28,-879.9135131835938,-849.6085815429688,-821.9135131835938,-849.6085815429688,-821.9135131835938,-793.6085815429688,-879.9135131835938,-793.6085815429688
STORAGE_FURNITURE,-44.5,-16.1,44.5,-16.1,44.5,16.1,-44.5,16.1,-1092.2331787109374,-345.5,-1092.2331787109374,-434.5,-1060.0331787109376,-434.5,-1060.0331787109376,-345.5
TABLE,-45,-27.5,45,-27.5,45,27.5,-45,27.5,-807.6657104492188,-437.5888977050781,-807.6657104492188,-527.5888977050781,-752.6657104492188,-527.5888977050781,-752.6657104492188,-437.5888977050781
