in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-790.95918,-233.5,200,-233.5,200,429.10035,-790.95918,429.10035,-790.95918,-233.5,200,-233.5,200,429.10035,-790.95918,429.10035
DECORATION,-54.05,-8.7,54.05,-8.7,54.05,8.7,-54.05,8.7,199.48176879882817,278.01539916992186,199.48176879882806,386.1153991699219,182.08176879882808,386.1153991699219,182.0817687988282,278.01539916992186
DECORATION,-54.05,-8.7,54.05,-8.7,54.05,8.7,-54.05,8.7,199.98997802734382,-82.98426132202147,199.98997802734368,25.115738677978527,182.58997802734368,25.1157386779785,182.58997802734382,-82.9842613220215
STORAGE_FURNITURE,-50,-21.5,50,-21.5,50,21.5,-50,21.5,27.333320201295884,429.09492608438956,-72.66667979870411,429.09492608438956,-72.66667979870411,386.09492608438956,27.333320201295898,386.09492608438956
SOFA,-163.65,-78.8,163.65,-78.8,163.65,78.8,-163.65,78.8,-147.30073204040525,-206.22674255371098,179.99926795959476,-206.2267425537109,179.9992679595947,-48.6267425537109,-147.3007320404053,-48.62674255371098
DECORATION,-34,-1,34,-1,34,1,-34,1,-13.367431640625014,-206.22674560546838,54.632568359374986,-206.22674560546912,54.632568359375014,-204.22674560546912,-13.367431640624986,-204.22674560546838
DECORATION,-30.55,-30.5,30.55,-30.5,30.55,30.5,-30.55,30.5,8.585398483276386,429.0949401855469,-52.514601516723616,429.0949401855469,-52.51460151672365,368.0949401855469,8.58539848327635,368.0949401855469
LIGHTING,-30,-29.55,30,-29.55,30,29.55,-30,29.55,91.33944015502931,261.6602783203125,91.33944015502928,321.6602783203125,32.239440155029286,321.6602783203125,32.23944015502931,261.6602783203125
STORAGE_FURNITURE,-85,-22.5,85,-22.5,85,22.5,-85,22.5,-386.37548828125,206.50999450683597,-216.37548828125,206.5099945068359,-216.37548828125,251.5099945068359,-386.37548828125,251.50999450683597
DECORATION,-44.8,-1.15,44.8,-1.15,44.8,1.15,-44.8,1.15,-348.09995727539064,206.5100036621094,-258.4999572753906,206.51000366210934,-258.4999572753906,208.81000366210935,-348.09995727539064,208.8100036621094
