in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-248.97347,-371.14329,239.28183,-371.14329,239.28183,166.47266,-248.97347,166.47266,-248.97347,-371.14329,239.28183,-371.14329,239.28183,166.47266,-248.97347,166.47266
LIGHTING,-34.5,-39.25,34.5,-39.25,34.5,39.25,-34.5,39.25,-3.493877410888672,-45.57165575027466,65.50612258911133,-45.57165575027466,65.50612258911133,32.92834424972534,-3.493877410888672,32.92834424972534
DECORATION,-60,-85,60,-85,60,85,-60,85,38.09169006347656,-61.0220832824707,158.09169006347656,-61.0220832824707,158.09169006347656,108.9779167175293,38.09169006347656,108.9779167175293
STORAGE_FURNITURE,-12.5,-12.5,12.5,-12.5,12.5,12.5,-12.5,12.5,103.77181888207286,129.5703268127039,126.35464572147578,140.2948749123463,115.63009762183339,162.8777017517492,93.04727078243047,152.15315365210682
TABLE,-40,-40,40,-40,40,40,-40,40,23.34942626953125,-14.592575073242188,103.34942626953125,-14.592575073242188,103.34942626953125,65.40742492675781,23.34942626953125,65.40742492675781
SOFA,-106.95,-44.4,106.95,-44.4,106.95,44.4,-106.95,44.4,199.70043049764942,-86.19523917486697,199.7004300980537,127.70476082513304,110.9004300980537,127.70476065924197,110.90043049764942,-86.19523934075804
DECORATION,-20,-25,20,-25,20,25,-20,25,155.96142047965975,-71.31079400914884,157.96883140018295,-31.36119699746217,108.03183513557461,-28.85193334680819,106.02442421505143,-68.80153035849486
DECORATION,-22.5,-5,22.5,-5,22.5,5,-22.5,5,169.73701803106894,77.8946814625275,148.6246409966873,117.6346806567665,139.79353006463418,112.94304131579281,160.90590709901582,73.2030421215538
DECORATION,-19.8,-19.8,19.8,-19.8,19.8,19.8,-19.8,19.8,42.331233215332034,5.562319946289062,81.93123321533203,5.562319946289062,81.93123321533203,45.16231994628906,42.331233215332034,45.16231994628906
LIGHTING,-9,-23.05,9,-23.05,9,23.05,-9,23.05,160.7904205830863,150.91061072441332,146.6502799373358,162.04867260781091,118.12446589152307,125.83420128730543,132.26460653727358,114.69613940390784
VEGETATION,-50.85,-52.2,50.85,-52.2,50.85,52.2,-50.85,52.2,135.93565979003907,-215.0287658691406,237.63565979003906,-215.0287658691406,237.63565979003906,-110.62876586914062,135.93565979003907,-110.62876586914062
VEGETATION,-47.55,-51.2,47.55,-51.2,47.55,51.2,-47.55,51.2,-257.82207946777345,78.25625305175781,-162.72207946777343,78.25625305175781,-162.72207946777343,180.6562530517578,-257.82207946777345,180.6562530517578
DECORATION,-25.25,-25.2,25.25,-25.2,25.25,25.2,-25.25,25.2,165.27589416503906,-189.361376953125,215.77589416503906,-189.361376953125,215.77589416503906,-138.961376953125,165.27589416503906,-138.961376953125
DECORATION,-20.25,-20.55,20.25,-20.55,20.25,20.55,-20.25,20.55,-230.9583282470703,107.29022521972657,-190.4583282470703,107.29022521972657,-190.4583282470703,148.39022521972657,-230.9583282470703,148.39022521972657
STORAGE_FURNITURE,-70,-15,70,-15,70,15,-70,15,239.70901489257815,-46.0841121673584,239.7090148925781,93.9158878326416,209.7090148925781,93.9158878326416,209.70901489257815,-46.0841121673584
VEGETATION,-12.85,-18,12.85,-18,12.85,18,-12.85,18,235.81196198124175,74.3805892329608,217.9226662165785,92.83223135620831,192.07600798946137,67.77329565473451,209.96530375412462,49.321653531487
DECORATION,-13,-8.25,13,-8.25,13,8.25,-13,8.25,228.5936279296875,10.706516265869139,228.5936279296875,36.70651626586914,212.0936279296875,36.70651626586914,212.0936279296875,10.706516265869142
STORAGE_FURNITURE,-80,-22.5,80,-22.5,80,22.5,-80,22.5,-249.23506646007948,85.4188179126265,-249.2657872026279,-74.58117913811093,-204.26578803210802,-74.58981934695267,-204.2350672895596,85.41017770378475
DECORATION,-15.95,-4.5,15.95,-4.5,15.95,4.5,-15.95,4.5,-223.0646670335329,-10.967262062508759,-223.06466646256084,20.932737937491236,-232.06466646256084,20.932738098580536,-232.0646670335329,-10.967261901419459
LIGHTING,-15,-15,15,-15,15,15,-15,15,-240.63050842285156,51.68696594238281,-210.63050842285156,51.68696594238281,-210.63050842285156,81.68696594238281,-240.63050842285156,81.68696594238281
DECORATION,-4.25,-4.25,4.25,-4.25,4.25,4.25,-4.25,4.25,-223.25856745678848,-62.669287072527794,-215.15253986228666,-60.11149180371231,-217.71033513110214,-52.00546420921049,-225.81636272560397,-54.56325947802597
VEGETATION,-12.85,-18,12.85,-18,12.85,18,-12.85,18,-246.34585865124274,-61.17081430836991,-224.45423044415958,-74.63360058918272,-205.5958527745385,-43.96828481272384,-227.48748098162167,-30.50549853191103
SEATING,-47.6,-22,47.6,-22,47.6,22,-47.6,22,-9.131407283688723,-81.10202000801362,-104.33140728368872,-81.10202051933013,-104.33140704736596,-125.10202051933013,-9.131407047365961,-125.10202000801362
SEATING,-47.6,-22,47.6,-22,47.6,22,-47.6,22,-65.01988079443092,-81.10203526680269,-160.2198807944309,-81.10203577811919,-160.21988055810814,-125.10203577811919,-65.01988055810816,-125.10203526680269
SEATING,-47.6,-22,47.6,-22,47.6,22,-47.6,22,12.044161308338449,-229.6091245407387,12.044160377452567,-134.40912454073867,-31.955839622547433,-134.40912497098006,-31.95583869166155,-229.60912497098008
SEATING,-47.6,-22,47.6,-22,47.6,22,-47.6,22,12.044146049549386,-173.72066628878557,12.044145118663504,-78.52066628878556,-31.955854881336496,-78.52066671902693,-31.955853950450614,-173.72066671902695
DECORATION,-9.3,-9.2,9.3,-9.2,9.3,9.2,-9.3,9.2,-246.9130945389109,-225.7418789177315,-246.30311931050122,-244.3318743513169,-227.91301630093284,-243.728457996331,-228.52299152934253,-225.1384625627456
DECORATION,-19.5,-14,19.5,-14,19.5,14,-19.5,14,-82.43211364746094,-368.86260986328125,-43.43211364746094,-368.86260986328125,-43.43211364746094,-340.86260986328125,-82.43211364746094,-340.86260986328125
DECORATION,-23.35,-8.45,23.35,-8.45,23.35,8.45,-23.35,8.45,-85.72686157226562,-372.529833984375,-39.026861572265624,-372.529833984375,-39.026861572265624,-355.629833984375,-85.72686157226562,-355.629833984375
DECORATION,-13.5,-14.5,13.5,-14.5,13.5,14.5,-13.5,14.5,-97.92041778564453,-171.074462890625,-70.92041778564453,-171.074462890625,-70.92041778564453,-142.074462890625,-97.92041778564453,-142.074462890625
