in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-421.91459,-307.5611,202.37531,-307.5611,202.37531,124.60921,-421.91459,124.60921,-421.91459,-307.5611,202.37531,-307.5611,202.37531,124.60921,-421.91459,124.60921
SEATING,-27.65,-29.35,27.65,-29.35,27.65,29.35,-27.65,29.35,120.06518701167104,-316.4209634256519,159.96505040964163,-278.13139695091513,119.32133337407114,-235.7783773946606,79.42146997610055,-274.06794386939737
SEATING,-27.65,-29.35,27.65,-29.35,27.65,29.35,-27.65,29.35,175.546577752725,-148.9188710843833,140.71356671168468,-105.96830249891794,95.12227600704063,-142.9429453218667,129.95528704808095,-185.89351390733208
TABLE,-40.5,-42,40.5,-42,40.5,42,-40.5,42,23.560470581054688,-245.08334350585938,104.56047058105469,-245.08334350585938,104.56047058105469,-161.08334350585938,23.560470581054688,-161.08334350585938
TABLE,-57.5,-57.2,57.5,-57.2,57.5,57.2,-57.5,57.2,-256.2993927001953,-253.09694213867186,-141.2993927001953,-253.09694213867186,-141.2993927001953,-138.6969421386719,-256.2993927001953,-138.6969421386719
SEATING,-22.75,-26.05,22.75,-26.05,22.75,26.05,-22.75,26.05,-166.67378829438812,-264.7818957107542,-131.64114335998502,-235.74805702380064,-164.88648392240876,-195.6337537033083,-199.91912885681185,-224.66759239026186
SEATING,-22.75,-26.05,22.75,-26.05,22.75,26.05,-22.75,26.05,-127.22863098137572,-183.80013948772498,-146.4557336730063,-142.56218946489417,-193.6754522705774,-164.57827848102502,-174.44834957894682,-205.81622850385583
SEATING,-22.75,-26.05,22.75,-26.05,22.75,26.05,-22.75,26.05,-246.74789443331787,-137.9755165491841,-280.8528918662605,-168.09360330945123,-246.36602768582276,-207.1456992711284,-212.26103025288012,-177.02761251086127
SEATING,-22.75,-26.05,22.75,-26.05,22.75,26.05,-22.75,26.05,-284.4813981514456,-231.4129751751322,-253.09339225174543,-264.3529673676083,-215.3752913016794,-228.4119759967428,-246.76329720137957,-195.4719838042667
STORAGE_FURNITURE,-50,-15.75,50,-15.75,50,15.75,-50,15.75,-50.70701599121094,-28.56891250610351,-150.70701599121094,-28.568912506103523,-150.70701599121094,-60.06891250610352,-50.70701599121094,-60.06891250610351
VEGETATION,-19.1,-18.95,19.1,-18.95,19.1,18.95,-19.1,18.95,-39.281655883789064,-66.46891326904297,-1.081655883789061,-66.46891326904297,-1.081655883789061,-28.56891326904297,-39.281655883789064,-28.56891326904297
VEGETATION,-19.1,-18.95,19.1,-18.95,19.1,18.95,-19.1,18.95,-162.96770324707032,-28.568913269042966,-201.1677032470703,-28.568913269042973,-201.1677032470703,-66.46891326904297,-162.96770324707032,-66.46891326904296
DECORATION,-40,-1,40,-1,40,1,-40,1,-138.8330078125,-30.568912506103516,-58.8330078125,-30.568912506103516,-58.8330078125,-28.568912506103516,-138.8330078125,-28.568912506103516
SOFA,-91,-45,91,-45,91,45,-91,45,-92.90521267960017,-115.67852796913607,-92.90521212508733,-297.6785279691361,-2.9052121250873384,-297.6785276949264,-2.9052126796001616,-115.67852769492643
LIGHTING,-22.5,-22.5,22.5,-22.5,22.5,22.5,-22.5,22.5,154.56210327148438,-304.9686279296875,199.56210327148438,-304.9686279296875,199.56210327148438,-259.9686279296875,154.56210327148438,-259.9686279296875
DECORATION,-60,-60,60,-60,60,60,-60,60,3.3929176330566406,-266.1285705566406,123.39291763305664,-266.1285705566406,123.39291763305664,-146.12857055664062,3.3929176330566406,-146.12857055664062
