in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-1044.40571,-1001.55721,-520.82218,-1001.55721,-520.82218,-515.77321,-1044.40571,-515.77321,-1044.40571,-1001.55721,-520.82218,-1001.55721,-520.82218,-515.77321,-1044.40571,-515.77321
SOFA,-110.5,-45.5,110.5,-45.5,110.5,45.5,-110.5,45.5,-1019.0802001953125,-634.8783569335938,-1019.0802001953125,-855.8783569335938,-928.0802001953125,-855.8783569335938,-928.0802001953125,-634.8783569335938
SEATING,-39,-35,39,-35,39,35,-39,35,-843.1673252426594,-936.2951361080478,-773.0837015263961,-902.0564783248168,-803.8107021010906,-839.1609185794522,-873.8943258173539,-873.3995763626832
TABLE,-41.55,-35.75,41.55,-35.75,41.55,35.75,-41.55,35.75,-741.4934814453125,-815.87890625,-658.3934814453125,-815.87890625,-658.3934814453125,-744.37890625,-741.4934814453125,-744.37890625
SEATING,-22.3,-24.4,22.3,-24.4,22.3,24.4,-22.3,24.4,-722.365219811636,-869.2631857726403,-678.0319440647094,-864.3927995921654,-683.3609764774264,-815.8846413757972,-727.6942522243531,-820.7550275562721
SEATING,-22.3,-24.4,22.3,-24.4,22.3,24.4,-22.3,24.4,-723.8726318359375,-740.1433471679687,-679.2726318359375,-740.1433471679687,-679.2726318359375,-691.3433471679688,-723.8726318359375,-691.3433471679688
SEATING,-22.3,-24.4,22.3,-24.4,22.3,24.4,-22.3,24.4,-793.555205165243,-760.7531010314989,-790.1620778286161,-805.2238407024042,-741.5035106550695,-801.5111811950636,-744.8966379916964,-757.0404415241583
TABLE,-30.5,-30.5,30.5,-30.5,30.5,30.5,-30.5,30.5,-894.545166015625,-804.2073974609375,-833.545166015625,-804.2073974609375,-833.545166015625,-743.2073974609375,-894.545166015625,-743.2073974609375
RADIATOR,-61.05,-7.5,61.05,-7.5,61.05,7.5,-61.05,7.5,-1044.395751953125,-557.8251831054688,-1044.395751953125,-679.9251831054687,-1029.395751953125,-679.9251831054687,-1029.395751953125,-557.8251831054688
RADIATOR,-61.05,-7.5,61.05,-7.5,61.05,7.5,-61.05,7.5,-1044.395751953125,-816.716845703125,-1044.395751953125,-938.816845703125,-1029.395751953125,-938.816845703125,-1029.395751953125,-816.716845703125
RADIATOR,-30,-3.95,30,-3.95,30,3.95,-30,3.95,-655.637890625,-586.2673950195312,-655.637890625,-526.2673950195312,-663.537890625,-526.2673950195312,-663.537890625,-586.2673950195312
