in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,223.83488,47.30779,898.13864,47.30779,898.13864,702.30779,223.83488,702.30779,223.83488,47.30779,898.13864,47.30779,898.13864,702.30779,223.83488,702.30779
SEATING,-50.85,-22.5,50.85,-22.5,50.85,22.5,-50.85,22.5,429.96161499023435,439.3203125,531.6616149902344,439.3203125,531.6616149902344,484.3203125,429.96161499023435,484.3203125
SEATING,-50.85,-22.5,50.85,-22.5,50.85,22.5,-50.85,22.5,490.6591552734375,439.3203125,592.3591552734375,439.3203125,592.3591552734375,484.3203125,490.6591552734375,484.3203125
SEATING,-50.85,-22.5,50.85,-22.5,50.85,22.5,-50.85,22.5,584.8393798828125,643.2403564453125,483.1393798828125,643.2403564453125,483.1393798828125,598.2403564453125,584.8393798828125,598.2403564453125
SEATING,-50.85,-22.5,50.85,-22.5,50.85,22.5,-50.85,22.5,524.1418395996094,643.2403564453125,422.44183959960935,643.2403564453125,422.44183959960935,598.2403564453125,524.1418395996094,598.2403564453125
SEATING,-34,-33.5,34,-33.5,34,33.5,-34,33.5,636.6690673828125,512.2379455566406,636.6690673828125,444.2379455566406,703.6690673828125,444.2379455566406,703.6690673828125,512.2379455566406
SEATING,-34,-33.5,34,-33.5,34,33.5,-34,33.5,636.6690673828125,599.1959838867188,636.6690673828125,531.1959838867188,703.6690673828125,531.1959838867188,703.6690673828125,599.1959838867188
TABLE,-45.05,-25.1,45.05,-25.1,45.05,25.1,-45.05,25.1,830.6728759765625,496.27244873046874,830.6728759765625,586.3724487304687,780.4728759765625,586.3724487304687,780.4728759765625,496.27244873046874
TABLE,-58.25,-56.95,58.25,-56.95,58.25,56.95,-58.25,56.95,454.0257568359375,484.33033447265626,570.5257568359375,484.33033447265626,570.5257568359375,598.2303344726563,454.0257568359375,598.2303344726563
SOFA,-93.25,-49.55,93.25,-49.55,93.25,49.55,-93.25,49.55,684.6834716796875,320.41630859375,871.1834716796875,320.41630859375,871.1834716796875,419.51630859375,684.6834716796875,419.51630859375
DECORATION,-20.35,-4.95,20.35,-4.95,20.35,4.95,-20.35,4.95,881.8220092773438,579.2857421875,881.8220092773437,619.9857421875,871.9220092773437,619.9857421875,871.9220092773438,579.2857421875
VEGETATION,-47.55,-51.2,47.55,-51.2,47.55,51.2,-47.55,51.2,671.9899169921875,599.206005859375,767.0899169921875,599.206005859375,767.0899169921875,701.606005859375,671.9899169921875,701.606005859375
DECORATION,-75,-100,75,-100,75,100,-75,100,729.3276977539062,446.32073974609375,879.3276977539062,446.32073974609375,879.3276977539062,646.3207397460938,729.3276977539062,646.3207397460938
DECORATION,-46.5,-2,46.5,-2,46.5,2,-46.5,2,426.1452941894531,593.9745483398438,426.1452941894531,500.97454833984375,430.1452941894531,500.97454833984375,430.1452941894531,593.9745483398438
DECORATION,-17.9,-1.4,17.9,-1.4,17.9,1.4,-17.9,1.4,889.4287475585937,129.4701934814453,889.4287475585937,165.27019348144532,886.6287475585938,165.27019348144532,886.6287475585938,129.4701934814453
DECORATION,-24.7,-2,24.7,-2,24.7,2,-24.7,2,881.822021484375,362.74631958007814,881.822021484375,412.1463195800781,877.822021484375,412.1463195800781,877.822021484375,362.74631958007814
STORAGE_FURNITURE,-50,-21.5,50,-21.5,50,21.5,-50,21.5,895.4210815429688,702.2977905273438,795.4210815429688,702.2977905273438,795.4210815429688,659.2977905273438,895.4210815429688,659.2977905273438
