in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-295.38057,-284.5,562.934,-284.5,562.934,13.68038,-295.38057,13.68038,-295.38057,-284.5,562.934,-284.5,562.934,13.68038,-295.38057,13.68038
SOFA,-109.85,-92.25,109.85,-92.25,109.85,92.25,-109.85,92.25,-183.11215362548828,-284.76246643066406,36.58784637451171,-284.76246643066406,36.58784637451171,-100.26246643066406,-183.11215362548828,-100.26246643066406
VEGETATION,-41.95,-38.75,41.95,-38.75,41.95,38.75,-41.95,38.75,-295.38055419921875,-200.59772949218748,-295.38055419921875,-284.4977294921875,-217.88055419921875,-284.49772949218755,-217.88055419921875,-200.5977294921875
STORAGE_FURNITURE,-29.95,-8,29.95,-8,29.95,8,-29.95,8,-14.4553955078125,13.67037916183472,-74.3553955078125,13.670379161834713,-74.3553955078125,-2.3296208381652868,-14.4553955078125,-2.3296208381652797
STORAGE_FURNITURE,-29.95,-8,29.95,-8,29.95,8,-29.95,8,-152.11434478759764,-2.329620838165283,-92.21434478759765,-2.329620838165283,-92.21434478759765,13.670379161834717,-152.11434478759764,13.670379161834717
DECORATION,-3.25,-2.85,3.25,-2.85,3.25,2.85,-3.25,2.85,-11.116444638818596,13.67037868499757,-17.616444638818596,13.670378684997567,-17.616444638818596,7.970378684997567,-11.116444638818596,7.970378684997568
DECORATION,-3.25,-2.85,3.25,-2.85,3.25,2.85,-3.25,2.85,-66.7199478149414,13.67037925720215,-73.2199478149414,13.670379257202148,-73.2199478149414,7.970379257202148,-66.7199478149414,7.970379257202149
TABLE,-40,-40,40,-40,40,40,-40,40,-169.2787628173828,-185.35897827148438,-89.27876281738281,-185.35897827148438,-89.27876281738281,-105.35897827148438,-169.2787628173828,-105.35897827148438
DECORATION,-20.1,-1.5,20.1,-1.5,20.1,1.5,-20.1,1.5,-111.94896850585937,-284.489990234375,-71.74896850585938,-284.489990234375,-71.74896850585938,-281.489990234375,-111.94896850585937,-281.489990234375
DECORATION,-3.25,-2.85,3.25,-2.85,3.25,2.85,-3.25,2.85,-146.96090698242188,13.67037925720215,-153.46090698242188,13.670379257202148,-153.46090698242188,7.970379257202148,-146.96090698242188,7.970379257202149
STORAGE_FURNITURE,-55,-22.5,55,-22.5,55,22.5,-55,22.5,171.4546661376953,-315.6626892089844,171.4546661376953,-205.66268920898438,126.45466613769533,-205.66268920898438,126.4546661376953,-315.6626892089844
STORAGE_FURNITURE,-31.5,-25.75,31.5,-25.75,31.5,25.75,-31.5,25.75,171.46014404296875,-284.49176025390625,234.46014404296875,-284.49176025390625,234.46014404296875,-232.99176025390625,171.46014404296875,-232.99176025390625
STORAGE_FURNITURE,-31.5,-25.75,31.5,-25.75,31.5,25.75,-31.5,25.75,234.46014404296875,-284.49176025390625,297.46014404296875,-284.49176025390625,297.46014404296875,-232.99176025390625,234.46014404296875,-232.99176025390625
STORAGE_FURNITURE,-31.5,-25.75,31.5,-25.75,31.5,25.75,-31.5,25.75,234.91586303710938,-284.49176025390625,297.9158630371094,-284.49176025390625,297.9158630371094,-232.99176025390625,234.91586303710938,-232.99176025390625
TABLE,-85.1,-47,85.1,-47,85.1,47,-85.1,47,208.46790161132813,-160.30905151367188,378.66790161132815,-160.30905151367188,378.66790161132815,-66.30905151367188,208.46790161132813,-66.30905151367188
SEATING,-21.95,-24.75,21.95,-24.75,21.95,24.75,-21.95,24.75,158.9578857421875,-92.86505584716795,158.9578857421875,-136.76505584716796,208.4578857421875,-136.765055847168,208.4578857421875,-92.86505584716798
SEATING,-21.95,-24.75,21.95,-24.75,21.95,24.75,-21.95,24.75,340.6666748046875,-16.799045562744144,296.7666748046875,-16.799045562744137,296.7666748046875,-66.29904556274414,340.6666748046875,-66.29904556274414
SEATING,-21.95,-24.75,21.95,-24.75,21.95,24.75,-21.95,24.75,237.05430297851564,-209.81906127929688,280.9543029785156,-209.81906127929688,280.9543029785156,-160.31906127929688,237.05430297851564,-160.31906127929688
SEATING,-21.95,-24.75,21.95,-24.75,21.95,24.75,-21.95,24.75,288.998828125,-16.799045562744144,245.098828125,-16.799045562744137,245.098828125,-66.29904556274414,288.998828125,-66.29904556274414
SEATING,-21.95,-24.75,21.95,-24.75,21.95,24.75,-21.95,24.75,428.1778869628906,-135.18624420166017,428.1778869628906,-91.28624420166017,378.6778869628906,-91.28624420166015,378.6778869628906,-135.18624420166014
SEATING,-21.95,-24.75,21.95,-24.75,21.95,24.75,-21.95,24.75,296.92664794921876,-209.81906127929688,340.82664794921874,-209.81906127929688,340.82664794921874,-160.31906127929688,296.92664794921876,-160.31906127929688
STORAGE_FURNITURE,-30.1,-20.15,30.1,-20.15,30.1,20.15,-30.1,20.15,570.4389165140527,-24.029093561544425,529.9284346619244,20.501130557680327,500.11833446250984,-6.618012609109872,540.6288163146381,-51.14823672833462
