in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-165.12989,344.48862,210.572,344.48862,210.572,721.48899,-165.12989,721.48899,-165.12989,344.48862,210.572,344.48862,210.572,721.48899,-165.12989,721.48899
TABLE,-87,-49,87,-49,87,49,-87,49,119.7250061035156,441.12152099609375,119.72500610351565,615.1215209960938,21.725006103515646,615.1215209960938,21.725006103515604,441.12152099609375
SEATING,-21.85,-29.35,21.85,-29.35,21.85,29.35,-21.85,29.35,154.7372833251953,562.5929931640625,154.73728332519534,606.2929931640625,96.03728332519532,606.2929931640625,96.0372833251953,562.5929931640625
SEATING,-21.85,-29.35,21.85,-29.35,21.85,29.35,-21.85,29.35,154.7372833251953,508.1022705078125,154.73728332519534,551.8022705078125,96.03728332519532,551.8022705078125,96.0372833251953,508.1022705078125
SEATING,-21.85,-29.35,21.85,-29.35,21.85,29.35,-21.85,29.35,160.5720001220703,452.3755859375,160.57200012207034,496.0755859375,101.87200012207032,496.0755859375,101.8720001220703,452.3755859375
SEATING,-21.85,-29.35,21.85,-29.35,21.85,29.35,-21.85,29.35,-12.450641567804407,610.8168600461303,-12.450644748113408,567.1168600461305,46.24935525188644,567.1168557741822,46.249358432195436,610.816855774182
SEATING,-21.85,-29.35,21.85,-29.35,21.85,29.35,-21.85,29.35,-12.450557644464563,553.813869323474,-12.450560824773564,510.1138693234742,46.249439175226286,510.1138650515259,46.24944235553528,553.8138650515258
SEATING,-21.85,-29.35,21.85,-29.35,21.85,29.35,-21.85,29.35,-22.597838337518763,499.3232992551147,-22.597841517827764,455.62329925511483,36.10215848217209,455.62329498316655,36.10216166248108,499.3232949831664
SEATING,-21.85,-29.35,21.85,-29.35,21.85,29.35,-21.85,29.35,51.8078369140625,404.5410522460937,95.5078369140625,404.5410522460937,95.5078369140625,463.2410522460938,51.8078369140625,463.2410522460938
SEATING,-21.85,-29.35,21.85,-29.35,21.85,29.35,-21.85,29.35,92.7337127685547,687.0658813476563,49.03371276855469,687.0658813476563,49.03371276855468,628.3658813476562,92.73371276855468,628.3658813476562
