in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,153.83129,381.81798,635.99447,381.81798,635.99447,948.01211,153.83129,948.01211,153.83129,381.81798,635.99447,381.81798,635.99447,948.01211,153.83129,948.01211
STORAGE_FURNITURE,-60,-23.5,60,-23.5,60,23.5,-60,23.5,153.8412933349609,635.6041259765625,153.84129333496097,515.6041259765625,200.84129333496097,515.6041259765625,200.8412933349609,635.6041259765625
LIGHTING,-15.6,-13.95,15.6,-13.95,15.6,13.95,-15.6,13.95,447.5232299804687,381.82798461914064,478.7232299804688,381.82798461914064,478.7232299804688,409.7279846191406,447.5232299804687,409.7279846191406
SEATING,-22.45,-23.95,22.45,-23.95,22.45,23.95,-22.45,23.95,358.01280517578124,655.793505859375,313.11280517578126,655.793505859375,313.11280517578126,607.893505859375,358.01280517578124,607.893505859375
SEATING,-22.45,-23.95,22.45,-23.95,22.45,23.95,-22.45,23.95,414.652880859375,655.793505859375,369.752880859375,655.793505859375,369.752880859375,607.893505859375,414.652880859375,607.893505859375
SEATING,-22.45,-23.95,22.45,-23.95,22.45,23.95,-22.45,23.95,463.249072265625,568.0522583007812,463.249072265625,612.9522583007813,415.349072265625,612.9522583007813,415.349072265625,568.0522583007812
SEATING,-22.45,-23.95,22.45,-23.95,22.45,23.95,-22.45,23.95,264.65977135768185,611.4886958934514,264.6597720993494,566.5886958934514,312.5597720993494,566.5886966846736,312.5597713576818,611.4886966846736
SEATING,-22.45,-23.95,22.45,-23.95,22.45,23.95,-22.45,23.95,314.80927734375,524.9901245117187,359.70927734375,524.9901245117187,359.70927734375,572.8901245117188,314.80927734375,572.8901245117188
SEATING,-22.45,-23.95,22.45,-23.95,22.45,23.95,-22.45,23.95,368.47910766601564,524.9901245117187,413.3791076660156,524.9901245117187,413.3791076660156,572.8901245117188,368.47910766601564,572.8901245117188
SEATING,-37.5,-39.8,37.5,-39.8,37.5,39.8,-37.5,39.8,392.95755127493635,730.0470447431849,467.9575512749363,730.0470470536902,467.9575488227199,809.6470470536901,392.95754882271996,809.6470447431848
TABLE,-64.9,-41.35,64.9,-41.35,64.9,41.35,-64.9,41.35,300.3616577148438,550.7988647460937,430.1616577148437,550.7988647460937,430.1616577148437,633.4988647460938,300.3616577148438,633.4988647460938
SOFA,-91.95,-85.65,91.95,-85.65,91.95,85.65,-91.95,85.65,155.17035827636715,941.7607299804687,155.1703582763672,757.8607299804687,326.4703582763672,757.8607299804688,326.47035827636716,941.7607299804688
STORAGE_FURNITURE,-75,-22.5,75,-22.5,75,22.5,-75,22.5,590.43798828125,797.9636840820312,590.43798828125,947.9636840820312,545.43798828125,947.9636840820312,545.43798828125,797.9636840820312
DECORATION,-75,-100,75,-100,75,100,-75,100,542.2698364257812,796.0645141601562,542.2698364257812,946.0645141601562,342.26983642578125,946.0645141601562,342.26983642578125,796.0645141601562
RADIATOR,-33.5,-2.5,33.5,-2.5,33.5,2.5,-33.5,2.5,617.4335985115689,705.501653062995,610.0256130451705,772.0908545248659,605.0562696524936,771.5380197885675,612.464255118892,704.9488183266966
RADIATOR,-33.5,-2.5,33.5,-2.5,33.5,2.5,-33.5,2.5,374.4438476582865,947.0533446992736,307.4438476582865,947.0533447538514,307.4438476542135,942.0533447538514,374.4438476542135,942.0533446992736
