in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-407.5,-370.9568,412.32209,-370.9568,412.32209,368.60146,-407.5,368.60146,-407.5,-370.9568,412.32209,-370.9568,412.32209,368.60146,-407.5,368.60146
TABLE,-70,-45,70,-45,70,45,-70,45,92.48114013671875,-224.91090393066406,232.48114013671875,-224.91090393066406,232.48114013671875,-134.91090393066406,92.48114013671875,-134.91090393066406
STORAGE_FURNITURE,-50,-27.5,50,-27.5,50,27.5,-50,27.5,410.31207275390625,-281.6213836669922,410.31207275390625,-181.6213836669922,355.31207275390625,-181.6213836669922,355.31207275390625,-281.6213836669922
STORAGE_FURNITURE,-80,-20.9,80,-20.9,80,20.9,-80,20.9,410.7120727539062,237.65460205078125,410.7120727539063,397.65460205078125,368.9120727539063,397.65460205078125,368.9120727539062,237.65460205078125
SOFA,-101.05,-49.65,101.05,-49.65,101.05,49.65,-101.05,49.65,104.84220275878903,302.0855377197265,104.84220275878909,99.98553771972655,204.1422027587891,99.98553771972658,204.14220275878904,302.0855377197266
TABLE,-40,-40,40,-40,40,40,-40,40,327.90069580078125,185.29148864746097,327.90069580078125,265.29148864746094,247.90069580078122,265.29148864746094,247.90069580078128,185.2914886474609
STORAGE_FURNITURE,-75,-23.75,75,-23.75,75,23.75,-75,23.75,-95.91791534423831,2.6075973510742188,-95.91791534423825,-147.39240264892578,-48.41791534423826,-147.39240264892578,-48.4179153442383,2.6075973510742188
RADIATOR,-33.5,-2.5,33.5,-2.5,33.5,2.5,-33.5,2.5,307.57806396484375,-370.9468078613281,374.57806396484375,-370.9468078613281,374.57806396484375,-365.9468078613281,307.57806396484375,-365.9468078613281
RADIATOR,-33.5,-2.5,33.5,-2.5,33.5,2.5,-33.5,2.5,241.66091918945312,363.5914611816406,308.6609191894531,363.5914611816406,308.6609191894531,368.5914611816406,241.66091918945312,368.5914611816406
SEATING,-34.9,-68.75,34.9,-68.75,34.9,68.75,-34.9,68.75,201.1673118846694,-16.93329891765913,267.87082482611896,-37.49251488689961,308.37071301767435,93.90767178142866,241.6672000762248,114.46688775066914
STORAGE_FURNITURE,-65,-20,65,-20,65,20,-65,20,104.6763229370117,131.9517822265625,104.67632293701173,261.9517822265625,64.67632293701173,261.9517822265625,64.6763229370117,131.9517822265625
SEATING,-20.55,-25,20.55,-25,20.55,25,-20.55,25,98.24595947265625,-250.87677001953125,139.34595947265626,-250.87677001953125,139.34595947265626,-200.87677001953125,98.24595947265625,-200.87677001953125
SEATING,-20.55,-25,20.55,-25,20.55,25,-20.55,25,50.50292968749999,-158.01060791015627,50.50292968750001,-199.11060791015626,100.5029296875,-199.11060791015623,100.5029296875,-158.01060791015624
SEATING,-20.55,-25,20.55,-25,20.55,25,-20.55,25,191.00648803710936,-250.87677001953125,232.1064880371094,-250.87677001953125,232.1064880371094,-200.87677001953125,191.00648803710936,-200.87677001953125
SEATING,-20.55,-25,20.55,-25,20.55,25,-20.55,25,278.48822021484375,-200.27538757324217,278.48822021484375,-159.17538757324218,228.48822021484375,-159.1753875732422,228.48822021484375,-200.2753875732422
SEATING,-20.55,-25,20.55,-25,20.55,25,-20.55,25,228.61219482421876,-108.0006103515625,187.51219482421874,-108.0006103515625,187.51219482421874,-158.0006103515625,228.61219482421876,-158.0006103515625
SEATING,-20.55,-25,20.55,-25,20.55,25,-20.55,25,128.86302642822267,-108.0006103515625,87.76302642822264,-108.0006103515625,87.76302642822266,-158.0006103515625,128.86302642822267,-158.0006103515625
SEATING,-20.55,-25,20.55,-25,20.55,25,-20.55,25,141.6599914550781,-250.87677001953125,182.75999145507814,-250.87677001953125,182.75999145507814,-200.87677001953125,141.6599914550781,-200.87677001953125
SEATING,-20.55,-25,20.55,-25,20.55,25,-20.55,25,177.82041625976564,-108.0006103515625,136.7204162597656,-108.0006103515625,136.7204162597656,-158.0006103515625,177.82041625976564,-158.0006103515625
DECORATION,-90,-90,90,-90,90,90,-90,90,204.502197265625,110.52909851074219,384.502197265625,110.52909851074219,384.502197265625,290.5290985107422,204.502197265625,290.5290985107422
DECORATION,-54.05,-8.7,54.05,-8.7,54.05,8.7,-54.05,8.7,412.312060546875,82.41333312988282,412.312060546875,190.51333312988282,394.912060546875,190.51333312988282,394.912060546875,82.41333312988282
DECORATION,-54.05,-8.7,54.05,-8.7,54.05,8.7,-54.05,8.7,143.7414123535156,-365.93681640625,251.84141235351564,-365.93681640625,251.84141235351564,-348.53681640625,143.7414123535156,-348.53681640625
LIGHTING,-51.9,-47.15,51.9,-47.15,51.9,47.15,-51.9,47.15,102.81551513671874,-250.87677612304688,206.61551513671876,-250.87677612304688,206.61551513671876,-156.57677612304687,102.81551513671874,-156.57677612304687
LIGHTING,-18,-17.75,18,-17.75,18,17.75,-18,17.75,193.5825958251953,213.8650360107422,157.5825958251953,213.8650360107422,157.5825958251953,178.3650360107422,193.5825958251953,178.3650360107422
DECORATION,-19.5,-14,19.5,-14,19.5,14,-19.5,14,-107.70860290527344,-65.10286712646484,-146.70860290527344,-65.10286712646484,-146.70860290527344,-93.10286712646484,-107.70860290527344,-93.10286712646484
LIGHTING,-34.5,-39.25,34.5,-39.25,34.5,39.25,-34.5,39.25,-291.7861785888672,-193.83963012695312,-291.7861785888672,-262.8396301269531,-213.2861785888672,-262.8396301269531,-213.2861785888672,-193.83963012695312
DECORATION,-30,-1,30,-1,30,1,-30,1,-97.66791534423827,7.564022064208984,-97.6679153442383,-52.435977935791016,-95.6679153442383,-52.435977935791016,-95.66791534423827,7.564022064208984
DECORATION,-30,-1,30,-1,30,1,-30,1,-164.53799438476562,-370.9519958496094,-104.53799438476562,-370.9519958496094,-104.53799438476562,-368.9519958496094,-164.53799438476562,-368.9519958496094
STORAGE_FURNITURE,-81,-25,81,-25,81,25,-81,25,-108.24541473388672,-373.4468078613281,53.75458526611328,-373.4468078613281,53.75458526611328,-323.4468078613281,-108.24541473388672,-323.4468078613281
