in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-178.14758,-86,506.01,-86,506.01,543,-178.14758,543,-178.14758,-86,506.01,-86,506.01,543,-178.14758,543
TABLE,-60,-60,60,-60,60,60,-60,60,282.57672119140625,87.58042907714844,402.57672119140625,87.58042907714844,402.57672119140625,207.58042907714844,282.57672119140625,207.58042907714844
STORAGE_FURNITURE,-100,-20.05,100,-20.05,100,20.05,-100,20.05,84.51571960449223,565.572998046875,84.51571960449215,365.572998046875,124.61571960449214,365.572998046875,124.61571960449223,565.572998046875
SEATING,-22.75,-26.05,22.75,-26.05,22.75,26.05,-22.75,26.05,319.71014404296875,35.47042388916016,365.21014404296875,35.47042388916016,365.21014404296875,87.57042388916015,319.71014404296875,87.57042388916015
SEATING,-22.75,-26.05,22.75,-26.05,22.75,26.05,-22.75,26.05,454.68671875,124.13360595703125,454.68671875,169.63360595703125,402.58671875,169.63360595703125,402.58671875,124.13360595703125
SEATING,-22.75,-26.05,22.75,-26.05,22.75,26.05,-22.75,26.05,363.10662841796875,259.6904266357422,317.60662841796875,259.6904266357422,317.60662841796875,207.59042663574218,363.10662841796875,207.59042663574218
SEATING,-22.75,-26.05,22.75,-26.05,22.75,26.05,-22.75,26.05,229.0009432340129,169.72955141364994,230.4948022648434,124.25408126549198,282.5667142366902,125.96463193595943,281.0728552058597,171.4401020841174
SOFA,-130.3,-83.7,130.3,-83.7,130.3,83.7,-130.3,83.7,505.4864379882812,292.19002075195306,505.4864379882813,552.7900207519531,338.0864379882813,552.7900207519532,338.0864379882812,292.19002075195317
TABLE,-45,-27.5,45,-27.5,45,27.5,-45,27.5,269.35119949311166,352.6404479174882,317.73589446900183,428.5280048164296,271.3601652529821,458.09642952391806,222.97547027709192,382.20887262497666
