in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-157.39021,-482.5427,323.63606,-482.5427,323.63606,483.27543,-157.39021,483.27543,-157.39021,-482.5427,323.63606,-482.5427,323.63606,483.27543,-157.39021,483.27543
TABLE,-57.85,-40.6,57.85,-40.6,57.85,40.6,-57.85,40.6,8.161184692382811,-330.14751586914065,123.8611846923828,-330.14751586914065,123.8611846923828,-248.94751586914063,8.161184692382811,-248.94751586914063
SEATING,-29,-28,29,-28,29,28,-29,28,42.61381530761719,-388.438232421875,100.61381530761719,-388.438232421875,100.61381530761719,-332.438232421875,42.61381530761719,-332.438232421875
SEATING,-29,-28,29,-28,29,28,-29,28,99.30204010009766,-192.93751525878906,41.302040100097656,-192.93751525878906,41.302040100097656,-248.93751525878906,99.30204010009766,-248.93751525878906
SEATING,-29,-28,29,-28,29,28,-29,28,-93.46371459960938,-258.1395568847656,-93.46371459960938,-316.1395568847656,-37.46371459960937,-316.1395568847656,-37.46371459960938,-258.1395568847656
SEATING,-29,-28,29,-28,29,28,-29,28,186.7134246826172,-327.330078125,186.7134246826172,-269.330078125,130.7134246826172,-269.330078125,130.7134246826172,-327.330078125
STORAGE_FURNITURE,-105,-20,105,-20,105,20,-105,20,-157.39019775390622,102.64706802368165,-157.39019775390628,-107.35293197631835,-117.39019775390629,-107.35293197631837,-117.39019775390621,102.64706802368163
STORAGE_FURNITURE,-45,-17.5,45,-17.5,45,17.5,-45,17.5,79.90911102294923,295.2848358154297,79.9091110229492,205.2848358154297,114.9091110229492,205.2848358154297,114.90911102294923,295.2848358154297
STORAGE_FURNITURE,-81,-25,81,-25,81,25,-81,25,-157.38020324707028,-245.87860107421875,-157.38020324707034,-407.87860107421875,-107.38020324707034,-407.87860107421875,-107.38020324707028,-245.87860107421875
VEGETATION,-28.9,-28.85,28.9,-28.85,28.9,28.85,-28.9,28.85,74.76845397949221,-78.58020935058592,74.76845397949216,-136.38020935058591,132.46845397949218,-136.38020935058594,132.4684539794922,-78.58020935058596
STORAGE_FURNITURE,-53.25,-16.5,53.25,-16.5,53.25,16.5,-53.25,16.5,323.62606811523443,-191.78933715820312,323.6260681152343,-85.28933715820312,290.6260681152343,-85.28933715820312,290.62606811523443,-191.78933715820312
SOFA,-77.95,-47.5,77.95,-47.5,77.95,47.5,-77.95,47.5,120.07208251953128,-74.66844482421874,120.07208251953122,81.23155517578127,25.07208251953122,81.23155517578124,25.07208251953128,-74.66844482421877
TABLE,-27.5,-27.5,27.5,-27.5,27.5,27.5,-27.5,27.5,-69.37385940551755,23.944255113601706,-69.3738594055176,-31.055744886398294,-14.3738594055176,-31.055744886398337,-14.373859405517557,23.944255113601663
STORAGE_FURNITURE,-45,-17.5,45,-17.5,45,17.5,-45,17.5,-93.3339958190918,-482.53271484375,-3.333995819091797,-482.53271484375,-3.333995819091797,-447.53271484375,-93.3339958190918,-447.53271484375
STORAGE_FURNITURE,-45,-17.5,45,-17.5,45,17.5,-45,17.5,79.90911865234376,200.90501403808594,79.90911865234374,110.90501403808594,114.90911865234374,110.90501403808594,114.90911865234376,200.90501403808594
STORAGE_FURNITURE,-60,-23.75,60,-23.75,60,23.75,-60,23.75,199.24978637695312,-482.5390625,319.2497863769531,-482.5390625,319.2497863769531,-435.0390625,199.24978637695312,-435.0390625
