in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-803.04629,-186.94904,-201.41412,-186.94904,-201.41412,315.75484,-803.04629,315.75484,-803.04629,-186.94904,-201.41412,-186.94904,-201.41412,315.75484,-803.04629,315.75484
SOFA,-109.85,-92.25,109.85,-92.25,109.85,92.25,-109.85,92.25,-503.8153991699219,32.76095733642575,-503.8153991699219,-186.93904266357424,-319.3153991699219,-186.93904266357418,-319.3153991699219,32.760957336425804
STORAGE_FURNITURE,-90,-20.6,90,-20.6,90,20.6,-90,20.6,-201.42360534667966,-186.94583892822266,-201.42360534667972,-6.945838928222642,-242.6236053466797,-6.9458389282226705,-242.62360534667965,-186.94583892822266
TABLE,-45,-45,45,-45,45,45,-45,45,-377.36517333984375,103.60000610351562,-287.36517333984375,103.60000610351562,-287.36517333984375,193.60000610351562,-377.36517333984375,193.60000610351562
SEATING,-20.55,-25.4,20.55,-25.4,20.55,25.4,-20.55,25.4,-636.7602661132812,52.82342681884766,-595.6602661132813,52.82342681884766,-595.6602661132813,103.62342681884766,-636.7602661132812,103.62342681884766
SEATING,-20.55,-25.4,20.55,-25.4,20.55,25.4,-20.55,25.4,-579.614208984375,52.82342681884766,-538.514208984375,52.82342681884766,-538.514208984375,103.62342681884766,-579.614208984375,103.62342681884766
SEATING,-20.55,-25,20.55,-25,20.55,25,-20.55,25,-237.60098266601562,132.41257019042968,-237.60098266601562,173.51257019042967,-287.6009826660156,173.5125701904297,-287.6009826660156,132.4125701904297
SEATING,-20.55,-25,20.55,-25,20.55,25,-20.55,25,-427.3751525878906,165.57134704589842,-427.3751525878906,124.47134704589843,-377.3751525878906,124.47134704589844,-377.3751525878906,165.57134704589845
DECORATION,-145,-100,145,-100,145,100,-145,100,-498.0721740722656,-197.29582977294922,-208.07217407226562,-197.29582977294922,-208.07217407226562,2.7041702270507812,-498.0721740722656,2.7041702270507812
STORAGE_FURNITURE,-47.1,-20.45,47.1,-20.45,47.1,20.45,-47.1,20.45,-647.3470336914062,-1.4484008789062415,-647.3470336914063,-95.64840087890624,-606.4470336914063,-95.64840087890626,-606.4470336914062,-1.4484008789062557
STORAGE_FURNITURE,-37.5,-3,37.5,-3,37.5,3,-37.5,3,-647.3470458984375,-3.9994239807128906,-647.3470458984375,-78.99942398071289,-641.3470458984375,-78.99942398071289,-641.3470458984375,-3.9994239807128906
DECORATION,-30,-1.5,30,-1.5,30,1.5,-30,1.5,-201.42413330078122,137.94435119628906,-201.42413330078128,197.94435119628906,-204.42413330078128,197.94435119628906,-204.42413330078122,137.94435119628906
VEGETATION,-26,-9.45,26,-9.45,26,9.45,-26,9.45,-803.0363037109375,245.26564025878906,-803.0363037109375,193.26564025878906,-784.1363037109375,193.26564025878906,-784.1363037109375,245.26564025878906
DECORATION,-13.5,-14.5,13.5,-14.5,13.5,14.5,-13.5,14.5,-647.3470458984375,160.26589965820312,-647.3470458984375,133.26589965820312,-618.3470458984375,133.26589965820312,-618.3470458984375,160.26589965820312
DECORATION,-13.55,-19.3,13.55,-19.3,13.55,19.3,-13.55,19.3,-532.7016479492188,109.38342590332032,-532.7016479492188,136.48342590332032,-571.3016479492187,136.4834259033203,-571.3016479492187,109.3834259033203
DECORATION,-26.65,-19.3,26.65,-19.3,26.65,19.3,-26.65,19.3,-517.6462158203125,129.1790802001953,-464.3462158203125,129.1790802001953,-464.3462158203125,167.77908020019532,-517.6462158203125,167.77908020019532
TABLE,-22.25,-22.25,22.25,-22.25,22.25,22.25,-22.25,22.25,-385.7866516113281,-135.74520111083984,-341.2866516113281,-135.74520111083984,-341.2866516113281,-91.24520111083984,-385.7866516113281,-91.24520111083984
DECORATION,-4.95,-4.95,4.95,-4.95,4.95,4.95,-4.95,4.95,-321.0627868652344,148.3849304199219,-321.0627868652344,158.28493041992186,-330.96278686523436,158.28493041992186,-330.96278686523436,148.3849304199219
DECORATION,-23,-0.85,23,-0.85,23,0.85,-23,0.85,-201.42362060383448,-129.84346771234195,-201.423620607103,-83.84346771234195,-203.12362060710302,-83.84346771246274,-203.1236206038345,-129.84346771246274
DECORATION,-75,-75,75,-75,75,75,-75,75,-415.01995849609375,79.50950622558594,-265.01995849609375,79.50950622558594,-265.01995849609375,229.50950622558594,-415.01995849609375,229.50950622558594
VEGETATION,-17.5,-17.5,17.5,-17.5,17.5,17.5,-17.5,17.5,-540.8561401367188,-186.9390411376953,-505.85614013671875,-186.9390411376953,-505.85614013671875,-151.9390411376953,-540.8561401367188,-151.9390411376953
