in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,61.03035,-107.20326,770.6487,-107.20326,770.6487,443.79674,61.03035,443.79674,61.03035,-107.20326,770.6487,-107.20326,770.6487,443.79674,61.03035,443.79674
TABLE,-27.5,-27.5,27.5,-27.5,27.5,27.5,-27.5,27.5,642.4940795898438,67.21125793457031,642.4940795898438,122.21125793457031,587.4940795898438,122.21125793457031,587.4940795898438,67.21125793457031
TABLE,-50,-30,50,-30,50,30,-50,30,490.66375732421875,267.1319580078125,590.6637573242188,267.1319580078125,590.6637573242188,327.1319580078125,490.66375732421875,327.1319580078125
SOFA,-89.95,-47.05,89.95,-47.05,89.95,47.05,-89.95,47.05,281.84010620117186,162.44082946777343,281.8401062011719,-17.45917053222658,375.9401062011719,-17.45917053222655,375.94010620117183,162.44082946777345
TABLE,-55,-27.5,55,-27.5,55,27.5,-55,27.5,413.15570068359375,113.88494110107422,413.15570068359375,3.8849411010742116,468.15570068359375,3.884941101074226,468.15570068359375,113.88494110107422
