in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-438.22519,-585.90467,171.88712,-585.90467,171.88712,-76.13324,-438.22519,-76.13324,-438.22519,-585.90467,171.88712,-585.90467,171.88712,-76.13324,-438.22519,-76.13324
DECORATION,-60.35,-60.35,60.35,-60.35,60.35,60.35,-60.35,60.35,-231.57660827636718,-466.4486328125,-110.8766082763672,-466.4486328125,-110.8766082763672,-345.7486328125,-231.57660827636718,-345.7486328125
TABLE,-49.85,-49.85,49.85,-49.85,49.85,49.85,-49.85,49.85,-209.63996276855468,-446.9756713867188,-109.9399627685547,-446.9756713867188,-109.9399627685547,-347.2756713867187,-209.63996276855468,-347.2756713867187
STORAGE_FURNITURE,-75,-22.5,75,-22.5,75,22.5,-75,22.5,171.87712097167972,-498.91668701171875,171.87712097167966,-348.91668701171875,126.87712097167966,-348.91668701171875,126.87712097167972,-498.91668701171875
STORAGE_FURNITURE,-50,-20.15,50,-20.15,50,20.15,-50,20.15,-4.132762908935547,-136.5663284301758,95.86723709106445,-136.5663284301758,95.86723709106445,-96.26632843017578,-4.132762908935547,-96.26632843017578
VEGETATION,-42.45,-43,42.45,-43,42.45,43,-42.45,43,89.99209289550781,-153.076171875,174.8920928955078,-153.076171875,174.8920928955078,-67.076171875,89.99209289550781,-67.076171875
LIGHTING,-18.05,-12.5,18.05,-12.5,18.05,12.5,-18.05,12.5,-142.02773640056856,-596.1847489833348,-106.18053532801244,-600.44950867923,-103.22710063556426,-575.6245771885402,-139.07430170812037,-571.359817492645
DECORATION,-22.75,-9,22.75,-9,22.75,9,-22.75,9,-180.8662872314453,-594.9046630859375,-135.3662872314453,-594.9046630859375,-135.3662872314453,-576.9046630859375,-180.8662872314453,-576.9046630859375
DECORATION,-46,-2,46,-2,46,2,-46,2,-440.2251892089844,-320.4649353027344,-440.2251892089844,-412.4649353027344,-436.2251892089844,-412.4649353027344,-436.2251892089844,-320.4649353027344
DECORATION,-30,-1,30,-1,30,1,-30,1,171.8771209716797,-445.8367004394531,171.8771209716797,-385.8367004394531,169.8771209716797,-385.8367004394531,169.8771209716797,-445.8367004394531
STORAGE_FURNITURE,-35.15,-20.45,35.15,-20.45,35.15,20.45,-35.15,20.45,171.87712097167974,-580.5044921875,171.87712097167977,-510.2044921875,130.97712097167977,-510.2044921875,130.97712097167974,-580.5044921875
VEGETATION,-19.1,-18.95,19.1,-18.95,19.1,18.95,-19.1,18.95,94.04263153076172,-586.9046630859375,132.2426315307617,-586.9046630859375,132.2426315307617,-549.0046630859374,94.04263153076172,-549.0046630859374
VEGETATION,-19.95,-19.95,19.95,-19.95,19.95,19.95,-19.95,19.95,129.52911071777345,-343.3296691894531,169.42911071777343,-343.3296691894531,169.42911071777343,-303.42966918945314,129.52911071777345,-303.42966918945314
LIGHTING,-7.3,-10.85,7.3,-10.85,7.3,10.85,-7.3,10.85,171.37917065510266,-333.28170838909654,172.32910894173958,-318.712644683711,150.6750895988036,-317.3007501069972,149.72515131216667,-331.86981381238274
VEGETATION,-6.15,-6.15,6.15,-6.15,6.15,6.15,-6.15,6.15,-142.04662170410157,-406.15680541992185,-129.74662170410156,-406.15680541992185,-129.74662170410156,-393.8568054199219,-142.04662170410157,-393.8568054199219
DECORATION,-4,-4,4,-4,4,4,-4,4,-142.13318562061565,-378.79459961363614,-143.10931579163727,-386.734824414561,-135.16909099071248,-387.7109545855826,-134.19296081969085,-379.77072978465776
VEGETATION,-19.1,-18.95,19.1,-18.95,19.1,18.95,-19.1,18.95,-319.5097595214844,-319.97609252929686,-281.30975952148435,-319.97609252929686,-281.30975952148435,-282.0760925292969,-319.5097595214844,-282.0760925292969
DECORATION,-9,-9,9,-9,9,9,-9,9,114.40889739990234,-343.3296813964844,132.40889739990234,-343.3296813964844,132.40889739990234,-325.3296813964844,114.40889739990234,-325.3296813964844
SOFA,-123.3,-125,123.3,-125,123.3,125,-123.3,125,-331.1160278320312,-318.4367858886718,-331.1160278320313,-565.0367858886718,-81.11602783203132,-565.036785888672,-81.11602783203118,-318.4367858886719
