in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-20.29825,121.04959,834.62006,121.04959,834.62006,563.0421,-20.29825,563.0421,-20.29825,121.04959,834.62006,121.04959,834.62006,563.0421,-20.29825,563.0421
STORAGE_FURNITURE,-48.5,-17.75,48.5,-17.75,48.5,17.75,-48.5,17.75,727.9702758789062,390.6227111816406,824.9702758789062,390.6227111816406,824.9702758789062,426.1227111816406,727.9702758789062,426.1227111816406
STORAGE_FURNITURE,-37.5,-3,37.5,-3,37.5,3,-37.5,3,739.0502319335938,390.6227111816406,814.0502319335938,390.6227111816406,814.0502319335938,396.6227111816406,739.0502319335938,396.6227111816406
DECORATION,-30,-1.35,30,-1.35,30,1.35,-30,1.35,632.7435913085938,293.6255859375,692.7435913085938,293.6255859375,692.7435913085938,296.3255859375,632.7435913085938,296.3255859375
STORAGE_FURNITURE,-111,-31.9,111,-31.9,111,31.9,-111,31.9,10.029769897460938,121.0595947265625,232.02976989746094,121.0595947265625,232.02976989746094,184.8595947265625,10.029769897460938,184.8595947265625
TABLE,-50,-50,50,-50,50,50,-50,50,394.44683837890625,252.63143920898438,494.44683837890625,252.63143920898438,494.44683837890625,352.6314392089844,394.44683837890625,352.6314392089844
SEATING,-18,-22,18,-22,18,22,-18,22,516.5304961825645,291.3000491795905,512.9092343284804,327.117453644238,469.1324066494667,322.6914669336908,472.75366850355084,286.8740624690432
SEATING,-18,-22,18,-22,18,22,-18,22,459.8724974112234,372.67586631910456,423.9485706099775,370.3367461471751,426.8074952645579,326.42972450120794,462.73142206580377,328.7688446731374
SEATING,-18,-22,18,-22,18,22,-18,22,368.50765984239814,316.12457266870365,368.5076599818206,280.12457266870365,412.5076599818206,280.12457283910885,412.50765984239814,316.12457283910885
SEATING,-44.7,-88.45,44.7,-88.45,44.7,88.45,-44.7,88.45,331.7333988645822,423.2808174732901,363.35189459842405,506.90276870338886,197.88519244401152,569.4677787181162,166.2666967101697,485.8458274880174
SOFA,-105,-45,105,-45,105,45,-105,45,-18.921241760253935,513.6411743164062,-18.921241760253878,303.64117431640625,71.07875823974612,303.64117431640625,71.07875823974607,513.6411743164062
TABLE,-50,-30,50,-30,50,30,-50,30,161.42175296155395,359.27001955036985,161.42175289782105,459.27001955036985,101.42175289782105,459.27001951213015,101.42175296155395,359.27001951213015
SEATING,-31.2,-47.75,31.2,-47.75,31.2,47.75,-31.2,47.75,174.0172954164669,206.74534750393832,232.40769106201748,228.75265757027915,198.72663158548622,318.11616372653043,140.33623593993565,296.1088536601896
DECORATION,-80.5,-114.5,80.5,-114.5,80.5,114.5,-80.5,114.5,67.98469543457031,284.1821594238281,228.9846954345703,284.1821594238281,228.9846954345703,513.1821594238281,67.98469543457031,513.1821594238281
VEGETATION,-25,-26.75,25,-26.75,25,26.75,-25,26.75,4.483182907104506,563.64697265625,4.483182907104478,513.64697265625,57.98318290710448,513.64697265625,57.983182907104506,563.64697265625
VEGETATION,-36.05,-32.8,36.05,-32.8,36.05,32.8,-36.05,32.8,-7.131073760986325,234.33583374023436,64.96892623901367,234.33583374023436,64.96892623901367,299.9358337402344,-7.131073760986325,299.9358337402344
DECORATION,-20,-25,20,-25,20,25,-20,25,245.85418245008375,521.6812941762284,208.37628229805773,535.6600995684917,190.90277555772875,488.81272437845905,228.38067570975477,474.8339189861959
DECORATION,-22.5,-7.5,22.5,-7.5,22.5,7.5,-22.5,7.5,24.110799672327996,451.440899918676,50.423620466571656,487.9461798361074,38.25519382742786,496.71712010085525,11.942373033184204,460.2118401834239
DECORATION,-22.5,-7.5,22.5,-7.5,22.5,7.5,-22.5,7.5,42.527322400571016,329.16241978620064,25.20293218169974,370.6939199221731,11.359098803042265,364.91912318254936,28.68348902191354,323.3876230465769
LIGHTING,-12,-12,12,-12,12,12,-12,12,237.28074645996094,242.39378356933594,261.28074645996094,242.39378356933594,261.28074645996094,266.39378356933594,237.28074645996094,266.39378356933594
DECORATION,-31.5,-0.5,31.5,-0.5,31.5,0.5,-31.5,0.5,15.561315536499023,563.0321044921875,-47.43868446350098,563.0321044921875,-47.43868446350098,562.0321044921875,15.561315536499023,562.0321044921875
LIGHTING,-55.9,-49.35,55.9,-49.35,55.9,49.35,-55.9,49.35,387.48247680664065,252.6314453125,499.2824768066406,252.6314453125,499.2824768066406,351.3314453125,387.48247680664065,351.3314453125
