in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-64.5,-185,400.01,-185,400.01,285.01,-64.5,285.01,-64.5,-185,400.01,-185,400.01,285.01,-64.5,285.01
STORAGE_FURNITURE,-67.6,-21.5,67.6,-21.5,67.6,21.5,-67.6,21.5,101.26241149902344,-184.99000549316406,236.46241149902343,-184.99000549316406,236.46241149902343,-141.99000549316406,101.26241149902344,-141.99000549316406
SOFA,-85.05,-51,85.05,-51,85.05,51,-85.05,51,234.25393371582032,136.0282745361328,64.15393371582032,136.0282745361328,64.15393371582032,34.02827453613282,234.25393371582032,34.028274536132805
SEATING,-55.65,-44.1,55.65,-44.1,55.65,44.1,-55.65,44.1,399.9999938964844,-109.47365798950193,399.99999389648434,1.8263420104980597,311.79999389648435,1.8263420104980312,311.7999938964844,-109.47365798950196
TABLE,-40,-40,40,-40,40,40,-40,40,129.722412109375,-106.45977020263672,209.722412109375,-106.45977020263672,209.722412109375,-26.45977020263672,129.722412109375,-26.45977020263672
LIGHTING,-24.5,-25.4,24.5,-25.4,24.5,25.4,-24.5,25.4,284.74267578125,-184.9900115966797,333.74267578125,-184.9900115966797,333.74267578125,-134.19001159667968,284.74267578125,-134.19001159667968
DECORATION,-60,-80,60,-80,60,80,-60,80,86.8312683105469,-4.066925048828097,86.83126831054685,-124.0669250488281,246.83126831054685,-124.06692504882815,246.8312683105469,-4.066925048828153
DECORATION,-37.1,-0.75,37.1,-0.75,37.1,0.75,-37.1,0.75,-64.49999618530272,-110.78999938964844,-64.49999618530275,-184.98999938964843,-62.99999618530275,-184.98999938964843,-62.99999618530272,-110.78999938964844
VEGETATION,-48.05,-48.2,48.05,-48.2,48.05,48.2,-48.05,48.2,-24.881066131591794,-184.9899932861328,71.2189338684082,-184.9899932861328,71.2189338684082,-88.58999328613281,-24.881066131591794,-88.58999328613281
DECORATION,-30,-1.5,30,-1.5,30,1.5,-30,1.5,380.1741943359375,285,320.1741943359375,285,320.1741943359375,282,380.1741943359375,282
