in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-500,-47.09854,398.26365,-47.09854,398.26365,400,-500,400,-500,-47.09854,398.26365,-47.09854,398.26365,400,-500,400
SOFA,-109.85,-92.25,109.85,-92.25,109.85,92.25,-109.85,92.25,-193.8042602539062,97.7658599853516,-193.8042602539063,317.4658599853516,-378.3042602539063,317.4658599853515,-378.3042602539062,97.76585998535154
TABLE,-90,-45,90,-45,90,45,-90,45,65.05818176269531,117.74781799316406,245.0581817626953,117.74781799316406,245.0581817626953,207.74781799316406,65.05818176269531,207.74781799316406
SEATING,-56.4,-17.5,56.4,-17.5,56.4,17.5,-56.4,17.5,-193.7942657470703,264.18378295898435,-193.7942657470703,151.38378295898437,-158.7942657470703,151.3837829589844,-158.7942657470703,264.18378295898435
SEATING,-36.5,-40.5,36.5,-40.5,36.5,40.5,-36.5,40.5,-443.10906982421875,-47.088534355163574,-370.10906982421875,-47.088534355163574,-370.10906982421875,33.911465644836426,-443.10906982421875,33.911465644836426
SEATING,-36.5,-40.5,36.5,-40.5,36.5,40.5,-36.5,40.5,-341.78662109375,-47.088534355163574,-268.78662109375,-47.088534355163574,-268.78662109375,33.911465644836426,-341.78662109375,33.911465644836426
DECORATION,-28.2,-1.5,28.2,-1.5,28.2,1.5,-28.2,1.5,-417.80455322265624,-47.088531494140625,-361.40455322265626,-47.088531494140625,-361.40455322265626,-44.088531494140625,-417.80455322265624,-44.088531494140625
DECORATION,-22.45,0,22.45,0,22.45,0,-22.45,0,-412.05455322265624,-46.888519287109375,-367.15455322265626,-46.888519287109375,-367.15455322265626,-46.888519287109375,-412.05455322265624,-46.888519287109375
DECORATION,-28.2,-1.5,28.2,-1.5,28.2,1.5,-28.2,1.5,-348.18529052734374,-47.08853530883789,-291.78529052734376,-47.08853530883789,-291.78529052734376,-44.08853530883789,-348.18529052734374,-44.08853530883789
DECORATION,-22.45,0,22.45,0,22.45,0,-22.45,0,-342.43529052734374,-46.88853454589844,-297.53529052734376,-46.88853454589844,-297.53529052734376,-46.88853454589844,-342.43529052734374,-46.88853454589844
DECORATION,-28.2,-1.5,28.2,-1.5,28.2,1.5,-28.2,1.5,-282.07091064453124,-47.08853530883789,-225.67091064453126,-47.08853530883789,-225.67091064453126,-44.08853530883789,-282.07091064453124,-44.08853530883789
DECORATION,-22.45,0,22.45,0,22.45,0,-22.45,0,-276.32091064453124,-46.88853454589844,-231.42091064453126,-46.88853454589844,-231.42091064453126,-46.88853454589844,-276.32091064453124,-46.88853454589844
SEATING,-27,-24,27,-24,27,24,-27,24,84.93163299560547,65.64985656738281,138.93163299560547,65.64985656738281,138.93163299560547,113.64985656738281,84.93163299560547,113.64985656738281
SEATING,-27,-24,27,-24,27,24,-27,24,161.89076232910156,65.64985656738281,215.89076232910156,65.64985656738281,215.89076232910156,113.64985656738281,161.89076232910156,113.64985656738281
SEATING,-27,-24,27,-24,27,24,-27,24,140.23272705078125,258.0131072998047,86.23272705078125,258.0131072998047,86.23272705078125,210.0131072998047,140.23272705078125,210.0131072998047
SEATING,-27,-24,27,-24,27,24,-27,24,208.48159790039062,258.0131072998047,154.48159790039062,258.0131072998047,154.48159790039062,210.0131072998047,208.48159790039062,210.0131072998047
