in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-1046.45336,-554.47528,-721.42856,-554.47528,-721.42856,-164.63912,-1046.45336,-164.63912,-1046.45336,-554.47528,-721.42856,-554.47528,-721.42856,-164.63912,-1046.45336,-164.63912
SOFA,-108.65,-44.4,108.65,-44.4,108.65,44.4,-108.65,44.4,-725.9635864257812,-522.7121948242187,-725.9635864257813,-305.4121948242187,-814.7635864257813,-305.4121948242188,-814.7635864257812,-522.7121948242187
TABLE,-34.55,-36.65,34.55,-36.65,34.55,36.65,-34.55,36.65,-944.201123046875,-426.3723510742187,-875.101123046875,-426.3723510742187,-875.101123046875,-353.0723510742188,-944.201123046875,-353.0723510742188
DECORATION,-12.5,-12,12.5,-12,12.5,12,-12.5,12,-928.1209106445312,-403.9604187011719,-903.1209106445312,-403.9604187011719,-903.1209106445312,-379.9604187011719,-928.1209106445312,-379.9604187011719
DECORATION,-7.5,-7.5,7.5,-7.5,7.5,7.5,-7.5,7.5,-923.3823852539062,-398.7768859863281,-908.3823852539062,-398.7768859863281,-908.3823852539062,-383.7768859863281,-923.3823852539062,-383.7768859863281
DECORATION,-145,-100,145,-100,145,100,-145,100,-993.1803588867186,-256.7244567871093,-993.1803588867189,-546.7244567871094,-793.1803588867189,-546.7244567871094,-793.1803588867186,-256.72445678710943
VEGETATION,-20.95,-20.95,20.95,-20.95,20.95,20.95,-20.95,20.95,-1039.2045776367188,-541.7864868164063,-997.3045776367187,-541.7864868164063,-997.3045776367187,-499.88648681640626,-1039.2045776367188,-499.88648681640626
VEGETATION,-47.55,-51.2,47.55,-51.2,47.55,51.2,-47.55,51.2,-1071.2972534179687,-530.376513671875,-976.1972534179688,-530.376513671875,-976.1972534179688,-427.976513671875,-1071.2972534179687,-427.976513671875
RADIATOR,-13.9,-19.25,13.9,-19.25,13.9,19.25,-13.9,19.25,-1018.6433349609375,-326.56829833984375,-1046.4433349609376,-326.56829833984375,-1046.4433349609376,-365.06829833984375,-1018.6433349609375,-365.06829833984375
SEATING,-35,-32.5,35,-32.5,35,32.5,-35,32.5,-888.787109375,-546.8704833984375,-818.787109375,-546.8704833984375,-818.787109375,-481.8704833984375,-888.787109375,-481.8704833984375
LIGHTING,-20,-19.95,20,-19.95,20,19.95,-20,19.95,-793.7003784179688,-553.5704833984375,-753.7003784179688,-553.5704833984375,-753.7003784179688,-513.6704833984375,-793.7003784179688,-513.6704833984375
