in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-796.88063,28.08852,163.10493,28.08852,163.10493,660.08144,-796.88063,660.08144,-796.88063,28.08852,163.10493,28.08852,163.10493,660.08144,-796.88063,660.08144
SOFA,-130.3,-83.7,130.3,-83.7,130.3,83.7,-130.3,83.7,-517.6343505859375,343.25456542968755,-517.6343505859376,603.8545654296876,-685.0343505859375,603.8545654296875,-685.0343505859374,343.25456542968743
STORAGE_FURNITURE,-58.5,-25,58.5,-25,58.5,25,-58.5,25,-796.87060546875,566.2027587890625,-796.87060546875,449.2027587890625,-746.87060546875,449.2027587890625,-746.87060546875,566.2027587890625
TABLE,-87.5,-45,87.5,-45,87.5,45,-87.5,45,-219.50656127929688,396.7845764160156,-394.5065612792969,396.7845764160156,-394.5065612792969,306.7845764160156,-219.50656127929688,306.7845764160156
SEATING,-22.4,-28.45,22.4,-28.45,22.4,28.45,-22.4,28.45,-390.71527709960935,236.773388671875,-345.9152770996094,236.773388671875,-345.9152770996094,293.673388671875,-390.71527709960935,293.673388671875
SEATING,-22.4,-28.45,22.4,-28.45,22.4,28.45,-22.4,28.45,-325.572607421875,236.773388671875,-280.772607421875,236.773388671875,-280.772607421875,293.673388671875,-325.572607421875,293.673388671875
SEATING,-22.4,-28.45,22.4,-28.45,22.4,28.45,-22.4,28.45,-265.2182678222656,236.773388671875,-220.41826782226562,236.773388671875,-220.41826782226562,293.673388671875,-265.2182678222656,293.673388671875
SEATING,-22.4,-28.45,22.4,-28.45,22.4,28.45,-22.4,28.45,-285.28069458007815,467.95289916992186,-330.0806945800781,467.95289916992186,-330.0806945800781,411.0528991699219,-285.28069458007815,411.0528991699219
SEATING,-22.4,-28.45,22.4,-28.45,22.4,28.45,-22.4,28.45,-346.5433288574219,467.95289916992186,-391.34332885742185,467.95289916992186,-391.34332885742185,411.0528991699219,-346.5433288574219,411.0528991699219
SEATING,-22.4,-28.45,22.4,-28.45,22.4,28.45,-22.4,28.45,-217.18268737792968,467.95289916992186,-261.98268737792966,467.95289916992186,-261.98268737792966,411.0528991699219,-217.18268737792968,411.0528991699219
DECORATION,-75,-1.75,75,-1.75,75,1.75,-75,1.75,-383.4529113769531,125.65315246582031,-233.45291137695312,125.65315246582031,-233.45291137695312,129.1531524658203,-383.4529113769531,129.1531524658203
