in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,923.1808,1836.34412,1314.3166,1836.34412,1314.3166,2516.80712,923.1808,2516.80712,923.1808,1836.34412,1314.3166,1836.34412,1314.3166,2516.80712,923.1808,2516.80712
STORAGE_FURNITURE,-25,-15,25,-15,25,15,-25,15,991.3369876160602,2464.59326171875,1041.3369876160602,2464.59326171875,1041.3369876160602,2494.59326171875,991.3369876160602,2494.59326171875
TABLE,-62.5,-37.5,62.5,-37.5,62.5,37.5,-62.5,37.5,1249.169677734375,1970.0631103515625,1249.169677734375,2095.0631103515625,1174.169677734375,2095.0631103515625,1174.169677734375,1970.0631103515625
TABLE,-62.5,-37.5,62.5,-37.5,62.5,37.5,-62.5,37.5,1001.931396484375,2054.6973876953125,1001.931396484375,1929.6973876953125,1076.931396484375,1929.6973876953125,1076.931396484375,2054.6973876953125
SEATING,-50.85,-22.5,50.85,-22.5,50.85,22.5,-50.85,22.5,1294.179443359375,1952.269140625,1294.179443359375,2053.969140625,1249.179443359375,2053.969140625,1249.179443359375,1952.269140625
SEATING,-50.85,-22.5,50.85,-22.5,50.85,22.5,-50.85,22.5,1294.1795654296875,2012.96591796875,1294.1795654296875,2114.66591796875,1249.1795654296875,2114.66591796875,1249.1795654296875,2012.96591796875
SEATING,-50.85,-22.5,50.85,-22.5,50.85,22.5,-50.85,22.5,1129.1601569924544,2120.4476565785194,1129.1601555075456,2018.7476565785196,1174.1601555075456,2018.7476559214804,1174.1601569924544,2120.4476559214804
SEATING,-50.85,-22.5,50.85,-22.5,50.85,22.5,-50.85,22.5,1129.159790781517,2059.7503909535194,1129.159789296608,1958.0503909535196,1174.159789296608,1958.0503902964804,1174.159790781517,2059.7503902964804
SOFA,-90.5,-47.5,90.5,-47.5,90.5,47.5,-90.5,47.5,1130.39404296875,2214.562744140625,949.39404296875,2214.562744140625,949.39404296875,2119.562744140625,1130.39404296875,2119.562744140625
SEATING,-29.6,-29.65,29.6,-29.65,29.6,29.65,-29.6,29.65,1163.48232421875,2201.712744140625,1104.28232421875,2201.712744140625,1104.28232421875,2142.412744140625,1163.48232421875,2142.412744140625
SEATING,-32.65,-33.3,32.65,-33.3,32.65,33.3,-32.65,33.3,1249.1697509765625,2097.32705078125,1249.1697509765625,2162.62705078125,1182.5697509765625,2162.62705078125,1182.5697509765625,2097.32705078125
STORAGE_FURNITURE,-82.9,-17.5,82.9,-17.5,82.9,17.5,-82.9,17.5,949.1419921875,2215.475830078125,1114.9419921875,2215.475830078125,1114.9419921875,2250.475830078125,949.1419921875,2250.475830078125
STORAGE_FURNITURE,-40,-29.5,40,-29.5,40,29.5,-40,29.5,1074.3046162882997,2457.473388671875,994.3046162882997,2457.473388671875,994.3046162882997,2398.473388671875,1074.3046162882997,2398.473388671875
DECORATION,-16,-20.2,16,-20.2,16,20.2,-16,20.2,947.7083129882812,2457.57353515625,915.7083129882812,2457.57353515625,915.7083129882812,2417.17353515625,947.7083129882812,2417.17353515625
STORAGE_FURNITURE,-69.6,-23.9,69.6,-23.9,69.6,23.9,-69.6,23.9,1058.826318359375,1864.0456298828126,919.626318359375,1864.0456298828126,919.626318359375,1816.2456298828124,1058.826318359375,1816.2456298828124
DECORATION,-100.3,-7.05,100.3,-7.05,100.3,7.05,-100.3,7.05,947.2675404382405,2254.609854515625,1147.8675404382404,2254.609854515625,1147.8675404382404,2268.7098545156255,947.2675404382405,2268.7098545156255
DECORATION,-54.05,-8.7,54.05,-8.7,54.05,8.7,-54.05,8.7,1100.6761962890625,1873.5369384765625,1208.7761962890625,1873.5369384765625,1208.7761962890625,1890.9369384765625,1100.6761962890625,1890.9369384765625
STORAGE_FURNITURE,-18,-29,18,-29,18,29,-18,29,1075.6661376953125,1990.4891357421875,1075.6661376953125,1954.4891357421875,1133.6661376953125,1954.4891357421875,1133.6661376953125,1990.4891357421875
STORAGE_FURNITURE,-63.95,-24.15,63.95,-24.15,63.95,24.15,-63.95,24.15,1195.126932832393,1873.5369576697303,1323.0269328323932,1873.5369576697303,1323.0269328323932,1921.8369576697305,1195.126932832393,1921.8369576697305
