in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,669.61209,-521.58702,1789.77171,-521.58702,1789.77171,150.52213,669.61209,150.52213,669.61209,-521.58702,1789.77171,-521.58702,1789.77171,150.52213,669.61209,150.52213
TABLE,-129.8,-44.75,129.8,-44.75,129.8,44.75,-129.8,44.75,1391.6189453125,-331.3321228027344,1651.2189453125,-331.3321228027344,1651.2189453125,-241.83212280273438,1391.6189453125,-241.83212280273438
SEATING,-48.2,-25.2,48.2,-25.2,48.2,25.2,-48.2,25.2,1427.6187255859375,-241.65616149902343,1524.0187255859375,-241.65616149902343,1524.0187255859375,-191.25616149902345,1427.6187255859375,-191.25616149902345
SEATING,-48.2,-25.2,48.2,-25.2,48.2,25.2,-48.2,25.2,1377.2261474609375,-242.02212829589843,1473.6261474609375,-242.02212829589843,1473.6261474609375,-191.62212829589845,1377.2261474609375,-191.62212829589845
SEATING,-48.2,-25.2,48.2,-25.2,48.2,25.2,-48.2,25.2,1558.36494140625,-381.54213256835936,1654.76494140625,-381.54213256835936,1654.76494140625,-331.1421325683594,1558.36494140625,-331.1421325683594
SEATING,-48.2,-25.2,48.2,-25.2,48.2,25.2,-48.2,25.2,1507.97236328125,-381.90809936523436,1604.37236328125,-381.90809936523436,1604.37236328125,-331.5080993652344,1507.97236328125,-331.5080993652344
SEATING,-48.2,-25.2,48.2,-25.2,48.2,25.2,-48.2,25.2,1541.6182373046875,-241.65614624023436,1638.0182373046875,-241.65614624023436,1638.0182373046875,-191.2561462402344,1541.6182373046875,-191.2561462402344
SEATING,-48.2,-25.2,48.2,-25.2,48.2,25.2,-48.2,25.2,1491.2256591796875,-242.02211303710936,1587.6256591796875,-242.02211303710936,1587.6256591796875,-191.6221130371094,1491.2256591796875,-191.6221130371094
SEATING,-48.2,-25.2,48.2,-25.2,48.2,25.2,-48.2,25.2,1438.3733642578125,-381.90809936523436,1534.7733642578125,-381.90809936523436,1534.7733642578125,-331.5080993652344,1438.3733642578125,-331.5080993652344
SEATING,-48.2,-25.2,48.2,-25.2,48.2,25.2,-48.2,25.2,1387.9807861328125,-382.27406616210936,1484.3807861328125,-382.27406616210936,1484.3807861328125,-331.8740661621094,1387.9807861328125,-331.8740661621094
SOFA,-163.65,-78.8,163.65,-78.8,163.65,78.8,-163.65,78.8,1128.195263671875,-396.4022125244141,1128.195263671875,-69.10221252441409,970.595263671875,-69.10221252441403,970.5952636718749,-396.40221252441404
STORAGE_FURNITURE,-90,-22.5,90,-22.5,90,22.5,-90,22.5,681.7625732421875,-154.55162048339844,681.7625732421875,-334.55162048339844,726.7625732421875,-334.55162048339844,726.7625732421875,-154.55162048339844
