in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-153.56562,84.32477,579.1871,84.32477,579.1871,531.80031,-153.56562,531.80031,-153.56562,84.32477,579.1871,84.32477,579.1871,531.80031,-153.56562,531.80031
SEATING,-22.75,-26.05,22.75,-26.05,22.75,26.05,-22.75,26.05,94.7638237635304,310.7059664716029,93.00975946226977,265.23978938987494,145.07103036244618,263.2312893877721,146.82509466370678,308.69746646950006
SEATING,-22.75,-26.05,22.75,-26.05,22.75,26.05,-22.75,26.05,263.77220983564087,254.199419007342,271.7609741814619,298.992606482972,220.4703133577185,308.140180602033,212.48154901189747,263.346993126403
SEATING,-22.75,-26.05,22.75,-26.05,22.75,26.05,-22.75,26.05,253.37844272136397,188.3619093849764,259.0077389531326,233.51233600461086,207.30801968097978,239.95818949197673,201.67872344921113,194.80776287234227
SEATING,-22.75,-26.05,22.75,-26.05,22.75,26.05,-22.75,26.05,99.74344064150212,238.3062384042347,97.45827128554986,192.8636592409146,149.4925212725604,190.24701476959342,151.77769062851263,235.68959393291354
STORAGE_FURNITURE,-62.5,-22.5,62.5,-22.5,62.5,22.5,-62.5,22.5,569.5523071289062,178.9822540283203,569.5523071289062,303.9822540283203,524.5523071289062,303.9822540283203,524.5523071289062,178.9822540283203
SOFA,-106.95,-44.4,106.95,-44.4,106.95,44.4,-106.95,44.4,289.7001586914062,351.8162109375,289.7001586914063,137.91621093749998,378.5001586914063,137.9162109375,378.5001586914062,351.81621093750005
TABLE,-60,-25,60,-25,60,25,-60,25,424.4218444824219,298.46128845214844,424.4218444824219,178.46128845214844,474.4218444824219,178.46128845214844,474.4218444824219,298.46128845214844
TABLE,-87,-49,87,-49,87,49,-87,49,231.79977416992185,163.1858673095703,231.7997741699219,337.1858673095703,133.7997741699219,337.1858673095703,133.79977416992185,163.1858673095703
DECORATION,-75,-100,75,-100,75,100,-75,100,386.4786071777344,148.51625061035156,536.4786071777344,148.51625061035156,536.4786071777344,348.51625061035156,386.4786071777344,348.51625061035156
