in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-967.58895,-268.27438,-329.01,-268.27438,-329.01,199.01,-967.58895,199.01,-967.58895,-268.27438,-329.01,-268.27438,-329.01,199.01,-967.58895,199.01
SOFA,-110.5,-45.5,110.5,-45.5,110.5,45.5,-110.5,45.5,-726.0980224609375,-202.5135040283203,-505.0980224609375,-202.5135040283203,-505.0980224609375,-111.51350402832031,-726.0980224609375,-111.51350402832031
SOFA,-110.5,-45.5,110.5,-45.5,110.5,45.5,-110.5,45.5,-622.6812133789062,-43.72804260253908,-622.6812133789062,-264.72804260253906,-531.6812133789062,-264.72804260253906,-531.6812133789062,-43.72804260253905
STORAGE_FURNITURE,-27.85,-27.85,27.85,-27.85,27.85,27.85,-27.85,27.85,-795.853369140625,-32.83540573120116,-851.553369140625,-32.83540573120118,-851.553369140625,-88.53540573120118,-795.853369140625,-88.53540573120117
TABLE,-90,-40,90,-40,90,40,-90,40,-649.8448486328125,5.535396575927734,-469.8448486328125,5.535396575927734,-469.8448486328125,85.53539657592773,-649.8448486328125,85.53539657592773
STORAGE_FURNITURE,-90,-22.5,90,-22.5,90,22.5,-90,22.5,-330.7734680175781,-250.3802490234375,-330.7734680175781,-70.3802490234375,-375.7734680175781,-70.3802490234375,-375.7734680175781,-250.3802490234375
SEATING,-29,-28.5,29,-28.5,29,28.5,-29,28.5,-443.44805908203125,9.741851806640618,-443.44805908203125,67.74185180664062,-500.44805908203125,67.74185180664062,-500.44805908203125,9.741851806640632
SEATING,-29,-28.5,29,-28.5,29,28.5,-29,28.5,-665.0858154296875,68.39913177490234,-665.0858154296875,10.399131774902347,-608.0858154296875,10.39913177490234,-608.0858154296875,68.39913177490234
SEATING,-29,-28.5,29,-28.5,29,28.5,-29,28.5,-585.7784423828125,-19.046358108520508,-527.7784423828125,-19.046358108520508,-527.7784423828125,37.95364189147949,-585.7784423828125,37.95364189147949
SEATING,-29,-28.5,29,-28.5,29,28.5,-29,28.5,-529.5120849609375,102.7302474975586,-587.5120849609375,102.7302474975586,-587.5120849609375,45.730247497558594,-529.5120849609375,45.730247497558594
STORAGE_FURNITURE,-60,-17.5,60,-17.5,60,17.5,-60,17.5,-890.965087890625,-268.2643737792969,-770.965087890625,-268.2643737792969,-770.965087890625,-233.26437377929688,-890.965087890625,-233.26437377929688
