in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,35.84493,-799.10827,432.24194,-799.10827,432.24194,-7.86325,35.84493,-7.86325,35.84493,-799.10827,432.24194,-799.10827,432.24194,-7.86325,35.84493,-7.86325
SOFA,-109.85,-92.25,109.85,-92.25,109.85,92.25,-109.85,92.25,423.28375244140625,-227.56958160400393,423.28375244140625,-7.86958160400394,238.78375244140628,-7.8695816040038835,238.78375244140622,-227.56958160400387
STORAGE_FURNITURE,-87.5,-20,87.5,-20,87.5,20,-87.5,20,35.854923248291044,-17.624557495117173,35.85492324829099,-192.6245574951172,75.85492324829099,-192.6245574951172,75.85492324829104,-17.6245574951172
SEATING,-28.75,-28.3,28.75,-28.3,28.75,28.3,-28.75,28.3,236.08468627929688,-284.177197265625,293.5846862792969,-284.177197265625,293.5846862792969,-227.577197265625,236.08468627929688,-227.577197265625
DECORATION,-75,-100,75,-100,75,100,-75,100,88.77728271484375,-207.86443328857422,238.77728271484375,-207.86443328857422,238.77728271484375,-7.864433288574219,88.77728271484375,-7.864433288574219
TABLE,-100,-50,100,-50,100,50,-100,50,147.33097839355466,-546.2672729492188,147.33097839355472,-746.2672729492188,247.33097839355472,-746.2672729492188,247.33097839355466,-546.2672729492188
SEATING,-31.1,-31,31.1,-31,31.1,31,-31.1,31,85.32098388671875,-561.273779296875,85.32098388671875,-623.473779296875,147.32098388671875,-623.473779296875,147.32098388671875,-561.273779296875
SEATING,-31.1,-31,31.1,-31,31.1,31,-31.1,31,85.32097625732422,-668.9410766601562,85.32097625732422,-731.1410766601563,147.32097625732422,-731.1410766601563,147.32097625732422,-668.9410766601562
SEATING,-31.1,-31,31.1,-31,31.1,31,-31.1,31,309.3409729003906,-725.4193359375,309.3409729003906,-663.2193359375,247.34097290039062,-663.2193359375,247.34097290039062,-725.4193359375
SEATING,-31.1,-31,31.1,-31,31.1,31,-31.1,31,309.3409729003906,-625.2527099609375,309.3409729003906,-563.0527099609375,247.34097290039062,-563.0527099609375,247.34097290039062,-625.2527099609375
STORAGE_FURNITURE,-80,-22.5,80,-22.5,80,22.5,-80,22.5,35.8549308776856,-316.2751770019531,35.8549308776855,-476.2751770019531,80.85493087768549,-476.2751770019531,80.8549308776856,-316.2751770019531
TABLE,-44.95,-44.95,44.95,-44.95,44.95,44.95,-44.95,44.95,126.37504272460937,-149.97716827392577,216.27504272460936,-149.97716827392577,216.27504272460936,-60.07716827392578,126.37504272460937,-60.07716827392578
DECORATION,-53.1,-4.95,53.1,-4.95,53.1,4.95,-53.1,4.95,60.29623260498047,-791.303271484375,166.49623260498046,-791.303271484375,166.49623260498046,-781.403271484375,60.29623260498047,-781.403271484375
DECORATION,-53.1,-4.95,53.1,-4.95,53.1,4.95,-53.1,4.95,38.39493637084964,-493.18515625,38.39493637084958,-599.38515625,48.29493637084958,-599.38515625,48.29493637084964,-493.18515625
DECORATION,-30,-1.5,30,-1.5,30,1.5,-30,1.5,35.854927062988295,-337.4605407714844,35.85492706298827,-397.4605407714844,38.85492706298827,-397.4605407714844,38.854927062988295,-337.4605407714844
