in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-941.63178,775.59046,-188.48204,775.59046,-188.48204,1085.47214,-941.63178,1085.47214,-941.63178,775.59046,-188.48204,775.59046,-188.48204,1085.47214,-941.63178,1085.47214
TABLE,-59.7,-26.55,59.7,-26.55,59.7,26.55,-59.7,26.55,-358.5600158691406,897.3939697265625,-239.16001586914064,897.3939697265625,-239.16001586914064,950.4939697265625,-358.5600158691406,950.4939697265625
STORAGE_FURNITURE,-78.1,-20.1,78.1,-20.1,78.1,20.1,-78.1,20.1,-400.78057250976565,777.276953125,-244.58057250976563,777.276953125,-244.58057250976563,817.476953125,-400.78057250976565,817.476953125
DECORATION,-100,-70,100,-70,100,70,-100,70,-400.0463562011719,846.5072631835938,-200.04635620117188,846.5072631835938,-200.04635620117188,986.5072631835938,-400.0463562011719,986.5072631835938
DECORATION,-15.4,-11.2,15.4,-11.2,15.4,11.2,-15.4,11.2,-941.6315795898438,1035.763037109375,-941.6315795898438,1004.963037109375,-919.2315795898437,1004.963037109375,-919.2315795898437,1035.763037109375
DECORATION,-9.3,-9.2,9.3,-9.2,9.3,9.2,-9.3,9.2,-941.6215698242188,1085.1843994140625,-941.6215698242188,1066.5843994140625,-923.2215698242187,1066.5843994140625,-923.2215698242187,1085.1843994140625
STORAGE_FURNITURE,-29.95,-8,29.95,-8,29.95,8,-29.95,8,-784.0304077148437,1083.4620361328125,-843.9304077148438,1083.4620361328125,-843.9304077148438,1067.4620361328125,-784.0304077148437,1067.4620361328125
DECORATION,-7.1,-6.95,7.1,-6.95,7.1,6.95,-7.1,6.95,-787.7507690429687,1081.28740234375,-801.9507690429688,1081.28740234375,-801.9507690429688,1067.38740234375,-787.7507690429687,1067.38740234375
DECORATION,-7.1,-6.95,7.1,-6.95,7.1,6.95,-7.1,6.95,-805.6799682617187,1081.241259765625,-819.8799682617188,1081.241259765625,-819.8799682617188,1067.341259765625,-805.6799682617187,1067.341259765625
DECORATION,-7.1,-6.95,7.1,-6.95,7.1,6.95,-7.1,6.95,-824.1067260742187,1080.88603515625,-838.3067260742188,1080.88603515625,-838.3067260742188,1066.98603515625,-824.1067260742187,1066.98603515625
DECORATION,-15,-16.95,15,-16.95,15,16.95,-15,16.95,-827.2692260742188,918.7208984375,-797.2692260742188,918.7208984375,-797.2692260742188,952.6208984375,-827.2692260742188,952.6208984375
DECORATION,-8.55,-2.7,8.55,-2.7,8.55,2.7,-8.55,2.7,-941.6215698242188,1059.615185546875,-941.6215698242188,1042.515185546875,-936.2215698242187,1042.515185546875,-936.2215698242187,1059.615185546875
TABLE,-70,-35,70,-35,70,35,-70,35,-555.5613403320312,1085.4688110351562,-555.5613403320312,945.4688110351562,-485.56134033203125,945.4688110351562,-485.56134033203125,1085.4688110351562
SOFA,-122,-47,122,-47,122,47,-122,47,-188.4830324371473,1085.4711919528745,-432.4830324371473,1085.4711908596255,-432.4830320159777,991.4711908596256,-188.4830320159777,991.4711919528744
SEATING,-47.6,-22,47.6,-22,47.6,22,-47.6,22,-442.5831158155984,933.4527678422708,-439.1668424485972,1028.591451227537,-483.1385028367454,1030.1704011030417,-486.55477620374654,935.0317177177756
SEATING,-47.6,-22,47.6,-22,47.6,22,-47.6,22,-440.5775310988015,989.3050017289895,-437.16125773180033,1084.4436851142557,-481.1329181199485,1086.0226349897605,-484.54919148694967,990.8839516044943
DECORATION,-30,-1.5,30,-1.5,30,1.5,-30,1.5,-188.4921112060547,1006.176513671875,-188.4921112060547,1066.176513671875,-191.4921112060547,1066.176513671875,-191.4921112060547,1006.176513671875
DECORATION,-90,-1.5,90,-1.5,90,1.5,-90,1.5,-243.52456665039062,1085.47119140625,-423.5245666503906,1085.47119140625,-423.5245666503906,1082.47119140625,-243.52456665039062,1082.47119140625
VEGETATION,-47.55,-51.2,47.55,-51.2,47.55,51.2,-47.55,51.2,-495.8850830078125,775.5989501953125,-400.7850830078125,775.5989501953125,-400.7850830078125,877.9989501953125,-495.8850830078125,877.9989501953125
LIGHTING,-50,-10,50,-10,50,10,-50,10,-689.2484741210938,908.5717163085938,-689.2484741210938,1008.5717163085938,-709.2484741210938,1008.5717163085938,-709.2484741210938,908.5717163085938
LIGHTING,-50,-10,50,-10,50,10,-50,10,-292.68475341796875,853.3977661132812,-292.68475341796875,953.3977661132812,-312.68475341796875,953.3977661132812,-312.68475341796875,853.3977661132812
