in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,2109.14488,-617.75088,2598.0583,-617.75088,2598.0583,-127.48664,2109.14488,-127.48664,2109.14488,-617.75088,2598.0583,-617.75088,2598.0583,-127.48664,2109.14488,-127.48664
STORAGE_FURNITURE,-21,-28.5,21,-28.5,21,28.5,-21,28.5,2572.746581468288,-548.6553352366764,2572.746582594212,-506.6553352366764,2515.746582594212,-506.6553337086361,2515.746581468288,-548.655333708636
SEATING,-27.2,-26.7,27.2,-26.7,27.2,26.7,-27.2,26.7,2464.8383308072953,-439.37083058306183,2464.838329348955,-493.7708305830618,2518.2383293489547,-493.7708320145944,2518.238330807295,-439.37083201459444
TABLE,-80,-40,80,-40,80,40,-80,40,2598.048093558507,-561.7518626445747,2598.048097847743,-401.75186264457466,2518.048097847743,-401.75186049995665,2518.048093558507,-561.7518604999566
STORAGE_FURNITURE,-21,-28.5,21,-28.5,21,28.5,-21,28.5,2572.746581468288,-310.3864143382389,2572.746582594212,-268.3864143382389,2515.746582594212,-268.3864128101986,2515.746581468288,-310.3864128101986
SEATING,-27.2,-26.7,27.2,-26.7,27.2,26.7,-27.2,26.7,2464.8383308072953,-201.10186390825717,2464.838329348955,-255.50186390825715,2518.2383293489547,-255.5018653397897,2518.238330807295,-201.10186533978973
TABLE,-80,-40,80,-40,80,40,-80,40,2598.048093558507,-323.4828959697699,2598.048097847743,-163.48289596976997,2518.048097847743,-163.48289382515196,2518.048093558507,-323.4828938251519
TABLE,-80.1,-50.45,80.1,-50.45,80.1,50.45,-80.1,50.45,2171.5045645791233,-369.5859807256677,2172.971737364272,-529.7792621204208,2273.8675057333767,-528.8551813837073,2272.400332948228,-368.66189998895425
SEATING,-30.6,-28.4,30.6,-28.4,30.6,28.4,-30.6,28.4,2255.574365235757,-322.1491943374263,2194.3743652357566,-322.1491943344487,2194.374365232993,-378.9491943344487,2255.5743652329934,-378.9491943374263
SEATING,-30.6,-28.4,30.6,-28.4,30.6,28.4,-30.6,28.4,2320.7905445127917,-479.487349002187,2320.242529810663,-418.2898026470736,2263.4448070497083,-418.7984175993755,2263.992821751837,-479.9959639544889
SEATING,-30.6,-28.4,30.6,-28.4,30.6,28.4,-30.6,28.4,2191.9614368988928,-575.9934804778563,2253.1589833610897,-575.4454777340459,2252.6503795073572,-518.6477548737062,2191.4528330451603,-519.1957576175166
SEATING,-30.6,-28.4,30.6,-28.4,30.6,28.4,-30.6,28.4,2130.163231096018,-418.8899914649091,2130.163233747732,-480.089991464909,2186.963233747732,-480.0899890038409,2186.963231096018,-418.889989003841
