in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,423.17559,-1330.12585,777.80779,-1330.12585,777.80779,-517.7726,423.17559,-517.7726,423.17559,-1330.12585,777.80779,-1330.12585,777.80779,-517.7726,423.17559,-517.7726
SOFA,-130.3,-83.7,130.3,-83.7,130.3,83.7,-130.3,83.7,610.8046997070313,-517.5444213867187,610.8046997070312,-778.1444213867187,778.2046997070312,-778.1444213867188,778.2046997070313,-517.5444213867188
SEATING,-25.9,-25.9,25.9,-25.9,25.9,25.9,-25.9,25.9,587.57705078125,-889.71298828125,639.37705078125,-889.71298828125,639.37705078125,-837.91298828125,587.57705078125,-837.91298828125
SEATING,-25.9,-25.9,25.9,-25.9,25.9,25.9,-25.9,25.9,639.3870483398438,-846.5278686523437,691.1870483398437,-846.5278686523437,691.1870483398437,-794.7278686523438,639.3870483398438,-794.7278686523438
STORAGE_FURNITURE,-73.5,-17.5,73.5,-17.5,73.5,17.5,-73.5,17.5,408.2040710449219,-665.025634765625,408.2040710449219,-812.025634765625,443.2040710449219,-812.025634765625,443.2040710449219,-665.025634765625
STORAGE_FURNITURE,-73.5,-17.5,73.5,-17.5,73.5,17.5,-73.5,17.5,408.2040710449219,-517.9382934570312,408.2040710449219,-664.9382934570312,443.2040710449219,-664.9382934570312,443.2040710449219,-517.9382934570312
DECORATION,-75,-100,75,-100,75,100,-75,100,658.9254150390625,-561.7279663085938,508.9254150390625,-561.7279663085938,508.9254150390625,-761.7279663085938,658.9254150390625,-761.7279663085938
VEGETATION,-34.4,-37.05,34.4,-37.05,34.4,37.05,-34.4,37.05,423.5339294433594,-579.2180297851562,492.33392944335935,-579.2180297851562,492.33392944335935,-505.11802978515624,423.5339294433594,-505.11802978515624
VEGETATION,-42.45,-43,42.45,-43,42.45,43,-42.45,43,691.1970336914062,-846.5278930664062,776.0970336914063,-846.5278930664062,776.0970336914063,-760.5278930664062,691.1970336914062,-760.5278930664062
DECORATION,-28.2,-1.5,28.2,-1.5,28.2,1.5,-28.2,1.5,542.85478515625,-524.42578125,486.45478515625,-524.42578125,486.45478515625,-527.42578125,542.85478515625,-527.42578125
DECORATION,-22.45,0,22.45,0,22.45,0,-22.45,0,537.10478515625,-524.6257934570312,492.20478515625,-524.6257934570312,492.20478515625,-524.6257934570312,537.10478515625,-524.6257934570312
STORAGE_FURNITURE,-65,-20,65,-20,65,20,-65,20,777.6582086539042,-976.5372704510794,777.6037507270569,-846.5372818574868,737.6037542367208,-846.5540381426706,737.6582121635681,-976.5540267362632
