in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,556.38251,-652.90563,1434.94281,-652.90563,1434.94281,-251.13305,556.38251,-251.13305,556.38251,-652.90563,1434.94281,-652.90563,1434.94281,-251.13305,556.38251,-251.13305
RADIATOR,-30,-3.95,30,-3.95,30,3.95,-30,3.95,899.8981018401167,-253.19814824032355,839.8981068180497,-253.22258902425997,839.9013248546013,-261.12258836883217,899.9013198766684,-261.09814758489574
RADIATOR,-40,-7.5,40,-7.5,40,7.5,-40,7.5,1081.4312756462837,-581.6880897485315,1081.400157216293,-661.6880836963021,1096.4001560815,-661.6939184019253,1096.4312745114905,-581.6939244541547
TABLE,-45.05,-25.1,45.05,-25.1,45.05,25.1,-45.05,25.1,1324.4716389176813,-466.93393421060665,1234.37189005453,-466.72120246152093,1234.2533647070925,-516.9210625384376,1324.3531135702437,-517.1337942875234
STORAGE_FURNITURE,-40,-12.9,40,-12.9,40,12.9,-40,12.9,1156.8629797677083,-251.14304883146795,1076.8629797677083,-251.14304883146795,1076.8629797677083,-276.94304883146793,1156.8629797677083,-276.943048831468
STORAGE_FURNITURE,-65,-20,65,-20,65,20,-65,20,1439.9371503975033,-657.8910122637751,1439.910672881023,-527.8910149601554,1399.9106737106783,-527.8991618883033,1399.9371512271587,-657.899159191923
SOFA,-89.65,-47.05,89.65,-47.05,89.65,47.05,-89.65,47.05,1076.473830985023,-402.20890795397634,1076.4040839258969,-581.5088943882974,1170.5040768063743,-581.5454989519549,1170.5738238655003,-402.2455125176337
STORAGE_FURNITURE,-74.05,-23,74.05,-23,74.05,23,-74.05,23,1437.932861328125,-494.63303833007814,1437.932861328125,-346.5330383300781,1391.932861328125,-346.5330383300781,1391.932861328125,-494.63303833007814
STORAGE_FURNITURE,-74.05,-23,74.05,-23,74.05,23,-74.05,23,1458.2403076171875,-248.133056640625,1310.1403076171875,-248.133056640625,1310.1403076171875,-294.133056640625,1458.2403076171875,-294.133056640625
TABLE,-100.95,-45.9,100.95,-45.9,100.95,45.9,-100.95,45.9,896.4929077148438,-420.49013671875,694.5929077148437,-420.49013671874997,694.5929077148437,-512.29013671875,896.4929077148438,-512.29013671875
STORAGE_FURNITURE,-29.95,-8,29.95,-8,29.95,8,-29.95,8,918.5562097098007,-566.4290828837909,918.5440096848996,-506.5290841262,902.5440100167618,-506.5323428974591,902.5562100416629,-566.43234165505
STORAGE_FURNITURE,-29.95,-8,29.95,-8,29.95,8,-29.95,8,918.556210330979,-491.41596015913757,918.5440090636538,-431.5159614017997,902.5440093955835,-431.51922050492493,902.5562106629087,-491.4192192622628
STORAGE_FURNITURE,-29.95,-8,29.95,-8,29.95,8,-29.95,8,918.565731815354,-538.0478266142156,918.5535305480288,-478.1478278568778,902.5535308799585,-478.15108696000306,902.5657321472837,-538.0510857173409
DECORATION,-3.25,-3.25,3.25,-3.25,3.25,3.25,-3.25,3.25,914.5648708548775,-557.2410372134285,914.5635469790535,-550.7410373482475,908.0635471138725,-550.7423612240715,908.0648709896965,-557.2423610892525
VEGETATION,-11,-14.9,11,-14.9,11,14.9,-11,14.9,895.8923051662662,-455.2590666079579,895.8837468932481,-477.2590649433206,925.6837446384213,-477.27065751313586,925.6923029114394,-455.27065917777315
