in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-221.20995,-77.99073,506.13944,-77.99073,506.13944,336.20308,-221.20995,336.20308,-221.20995,-77.99073,506.13944,-77.99073,506.13944,336.20308,-221.20995,336.20308
STORAGE_FURNITURE,-90,-25,90,-25,90,25,-90,25,88.03135678129412,-77.98072804058853,268.0313567812941,-77.9807282582396,268.03135684175277,-27.98072825823959,88.03135684175275,-27.980728040588534
SOFA,-110.5,-45.5,110.5,-45.5,110.5,45.5,-110.5,45.5,263.18139651428106,336.19308464416787,42.18139651428106,336.1930847894259,42.18139645446894,245.19308478942588,263.18139645446894,245.19308464416787
SEATING,-28.75,-28.3,28.75,-28.3,28.75,28.3,-28.75,28.3,28.399662017822266,88.62377471923828,85.89966201782227,88.62377471923828,85.89966201782227,145.2237747192383,28.399662017822266,145.2237747192383
TABLE,-40,-40,40,-40,40,40,-40,40,118.43853759765625,88.623779296875,198.43853759765625,88.623779296875,198.43853759765625,168.623779296875,118.43853759765625,168.623779296875
STORAGE_FURNITURE,-44.95,-18.25,44.95,-18.25,44.95,18.25,-44.95,18.25,506.12945556640625,131.29879455566407,506.12945556640625,221.19879455566408,469.62945556640625,221.19879455566405,469.62945556640625,131.29879455566405
SEATING,-44.7,-88.45,44.7,-88.45,44.7,88.45,-44.7,88.45,-150.95199471285594,313.8771236845019,-211.84462469638646,248.42143169603662,-82.32435721585502,127.93031039752934,-21.43172723232449,193.38600238599463
STORAGE_FURNITURE,-44.95,-18.25,44.95,-18.25,44.95,18.25,-44.95,18.25,506.12945556640625,221.20878295898436,506.12945556640625,311.10878295898436,469.62945556640625,311.10878295898436,469.62945556640625,221.2087829589844
DECORATION,-60,-60,60,-60,60,60,-60,60,331.9372863769531,145.63047790527344,451.9372863769531,145.63047790527344,451.9372863769531,265.63047790527344,331.9372863769531,265.63047790527344
DECORATION,-30,-1.35,30,-1.35,30,1.35,-30,1.35,327.86416015625,30.89377212524414,327.86416015624997,90.89377212524414,325.16416015625,90.89377212524414,325.16416015625003,30.89377212524414
