in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-6517.65686,-5111.76061,-5945.22336,-5111.76061,-5945.22336,-4344.38569,-6517.65686,-4344.38569,-6517.65686,-5111.76061,-5945.22336,-5111.76061,-5945.22336,-4344.38569,-6517.65686,-4344.38569
RADIATOR,-49.9,-3.95,49.9,-3.95,49.9,3.95,-49.9,3.95,-6517.64677734375,-4475.199609375,-6517.64677734375,-4574.999609375,-6509.74677734375,-4574.999609375,-6509.74677734375,-4475.199609375
RADIATOR,-59.95,-3.95,59.95,-3.95,59.95,3.95,-59.95,3.95,-6517.64677734375,-4887.80341796875,-6517.64677734375,-5007.70341796875,-6509.74677734375,-5007.70341796875,-6509.74677734375,-4887.80341796875
SOFA,-163.65,-78.8,163.65,-78.8,163.65,78.8,-163.65,78.8,-6517.6470703125,-4760.9083984375,-6190.3470703125,-4760.9083984375,-6190.3470703125,-4603.3083984375,-6517.6470703125,-4603.3083984375
TABLE,-55,-30,55,-30,55,30,-55,30,-6406.005859375,-4538.6455078125,-6296.005859375,-4538.6455078125,-6296.005859375,-4478.6455078125,-6406.005859375,-4478.6455078125
STORAGE_FURNITURE,-90,-22.5,90,-22.5,90,22.5,-90,22.5,-6280.16455078125,-4344.3955078125,-6460.16455078125,-4344.3955078125,-6460.16455078125,-4389.3955078125,-6280.16455078125,-4389.3955078125
TABLE,-87.5,-45,87.5,-45,87.5,45,-87.5,45,-6399.73974609375,-4951.2861328125,-6224.73974609375,-4951.2861328125,-6224.73974609375,-4861.2861328125,-6399.73974609375,-4861.2861328125
SEATING,-23.95,-25.95,23.95,-25.95,23.95,25.95,-23.95,25.95,-6372.233203125,-5003.19609375,-6324.333203125,-5003.19609375,-6324.333203125,-4951.29609375,-6372.233203125,-4951.29609375
SEATING,-23.95,-25.95,23.95,-25.95,23.95,25.95,-23.95,25.95,-6304.2068359375,-5003.19609375,-6256.3068359375,-5003.19609375,-6256.3068359375,-4951.29609375,-6304.2068359375,-4951.29609375
SEATING,-23.95,-25.95,23.95,-25.95,23.95,25.95,-23.95,25.95,-6399.74970703125,-4934.0330078125,-6399.74970703125,-4886.1330078125,-6451.64970703125,-4886.1330078125,-6451.64970703125,-4934.0330078125
SEATING,-23.95,-25.95,23.95,-25.95,23.95,25.95,-23.95,25.95,-6300.6033203125,-4861.276171875,-6252.7033203125,-4861.276171875,-6252.7033203125,-4809.376171875,-6300.6033203125,-4809.376171875
SEATING,-23.95,-25.95,23.95,-25.95,23.95,25.95,-23.95,25.95,-6224.72978515625,-4880.61201171875,-6224.72978515625,-4928.51201171875,-6172.82978515625,-4928.51201171875,-6172.82978515625,-4880.61201171875
STORAGE_FURNITURE,-65,-20.45,65,-20.45,65,20.45,-65,20.45,-6443.3759765625,-5111.75078125,-6313.3759765625,-5111.75078125,-6313.3759765625,-5070.85078125,-6443.3759765625,-5070.85078125
STORAGE_FURNITURE,-65,-20.45,65,-20.45,65,20.45,-65,20.45,-6313.3759765625,-5111.75078125,-6183.3759765625,-5111.75078125,-6183.3759765625,-5070.85078125,-6313.3759765625,-5070.85078125
SEATING,-23.95,-25.95,23.95,-25.95,23.95,25.95,-23.95,25.95,-6380.600390625,-4861.276171875,-6332.700390625,-4861.276171875,-6332.700390625,-4809.376171875,-6380.600390625,-4809.376171875
