in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-275.7393,-385.5186,240.29497,-385.5186,240.29497,344,-275.7393,344,-275.7393,-385.5186,240.29497,-385.5186,240.29497,344,-275.7393,344
SOFA,-92.35,-40.7,92.35,-40.7,92.35,40.7,-92.35,40.7,120.25202730390411,-230.3426910419562,57.31378963309767,-56.69687842646846,-19.21446779462677,-84.43468322562194,43.723769876179674,-258.08049584110967
SOFA,-92.35,-40.7,92.35,-40.7,92.35,40.7,-92.35,40.7,44.600637692391516,-21.098030277303984,-137.7442042744981,8.303476624044642,-150.7018797578212,-72.05857067484445,31.642962209068415,-101.46007757619307
TABLE,-37,-37,37,-37,37,37,-37,37,42.79184402545047,-15.455068283743401,53.66084259099438,57.74236930926395,-19.53659500201297,68.61136787480785,-30.405593567556878,-4.586069718199493
SEATING,-20.65,-24.5,20.65,-24.5,20.65,24.5,-20.65,24.5,-50.618947548513816,53.449591050652856,-54.58606031453385,12.34056507944209,-5.812639670724469,7.633821119757304,-1.8455269047044318,48.74284709096807
SEATING,-20.65,-24.5,20.65,-24.5,20.65,24.5,-20.65,24.5,68.62117703367225,-1.0442284051119657,72.72849487568682,40.051026067207204,23.971413298358993,44.92411503230923,19.864095456344426,3.828860559990062
STORAGE_FURNITURE,-80.15,-22.1,80.15,-22.1,80.15,22.1,-80.15,22.1,241.3849578857422,-139.26362838745115,241.38495788574215,21.036371612548848,197.18495788574216,21.03637161254882,197.18495788574222,-139.2636283874512
TABLE,-89.65,-44.75,89.65,-44.75,89.65,44.75,-89.65,44.75,-165.4772510000015,-129.96988873395918,-84.0096333272371,-289.69314086314756,-4.281629615232859,-249.02748675432207,-85.74924728799728,-89.30423462513367
STORAGE_FURNITURE,-60,-23.75,60,-23.75,60,23.75,-60,23.75,-281.5513436097132,-293.0832629166879,-191.08798979598066,-371.92729640541455,-159.87889320669305,-336.1188855208121,-250.3422470204256,-257.27485203208545
SEATING,-26.55,-26.05,26.55,-26.05,26.55,26.05,-26.55,26.05,-235.55160217285157,111.89000244140625,-182.45160217285155,111.89000244140625,-182.45160217285155,163.99000244140626,-235.55160217285157,163.99000244140626
SEATING,-26.55,-26.05,26.55,-26.05,26.55,26.05,-26.55,26.05,-148.6271179199219,111.89000244140625,-95.52711791992188,111.89000244140625,-95.52711791992188,163.99000244140626,-148.6271179199219,163.99000244140626
