in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-245,-75.04969,245,-75.04969,245,365,-245,365,-245,-75.04969,245,-75.04969,245,365,-245,365
SEATING,-32.65,-33.3,32.65,-33.3,32.65,33.3,-32.65,33.3,-156.64211219792628,-22.23050382637841,-91.3421121979263,-22.230505771399876,-91.34211021418311,44.36949422860009,-156.64211021418308,44.369496173621556
SOFA,-95,-49.5,95,-49.5,95,49.5,-95,49.5,-229.38453674316406,102.96690368652344,-39.38453674316406,102.96690368652344,-39.38453674316406,201.96690368652344,-229.38453674316406,201.96690368652344
SEATING,-27.4,-24.9,27.4,-24.9,27.4,24.9,-27.4,24.9,96.37174955134562,254.32681844123954,126.57032221788775,208.59842235189944,168.1264193939669,236.0416507970417,137.92784672742476,281.7700468863818
SEATING,-27.4,-24.9,27.4,-24.9,27.4,24.9,-27.4,24.9,185.671174759536,194.54271492499385,231.3995903402175,224.74125807661767,203.9563887170265,266.29737296563115,158.227973136345,236.09882981400733
SEATING,-27.4,-24.9,27.4,-24.9,27.4,24.9,-27.4,24.9,237.86845430607627,285.20699503532296,207.66988163953414,330.93539112466306,166.11378446345498,303.4921626795208,196.3123571299971,257.7637665901807
SEATING,-27.4,-24.9,27.4,-24.9,27.4,24.9,-27.4,24.9,148.08222795042494,347.91160026055303,102.35381236974345,317.7130571089292,129.79701399293444,276.1569422199157,175.52542957361592,306.35548537153954
DECORATION,-60,-85,60,-85,60,85,-60,85,-222.5563507080078,331.36614990234375,-222.5563507080078,211.36614990234372,-52.5563507080078,211.36614990234378,-52.55635070800783,331.36614990234375
TABLE,-50,-50,50,-50,50,50,-50,50,146.08158458767647,201.7987992882252,233.31933425669666,250.6820789724421,184.43605457247978,337.9198286414623,97.1983049034596,289.03654895724543
TABLE,-27,-35,27,-35,27,35,-27,35,-79.11832068559328,227.35910635869155,-71.6171696442383,280.83557532453466,-140.93851830366452,290.5592896374022,-148.43966934501952,237.08282067155912
TABLE,-27,-35,27,-35,27,35,-27,35,-104.27949294875178,250.03212089025368,-127.25160003833491,298.90217609653234,-190.60167160202946,269.1235187581838,-167.62956451244634,220.25346355190516
DECORATION,-45,-0.25,45,-0.25,45,0.25,-45,0.25,198.9600067138672,364.8965148925781,108.96000671386719,364.8965148925781,108.96000671386719,364.3965148925781,198.9600067138672,364.3965148925781
DECORATION,-11.05,-11.05,11.05,-11.05,11.05,11.05,-11.05,11.05,158.29107971191405,260.076953125,180.39107971191407,260.076953125,180.39107971191407,282.176953125,158.29107971191405,282.176953125
