in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-680.65744,350.55172,442.25795,350.55172,442.25795,1113.36308,-680.65744,1113.36308,-680.65744,350.55172,442.25795,350.55172,442.25795,1113.36308,-680.65744,1113.36308
STORAGE_FURNITURE,-100,-22.5,100,-22.5,100,22.5,-100,22.5,-456.71795654296875,350.56170654296875,-256.71795654296875,350.56170654296875,-256.71795654296875,395.56170654296875,-456.71795654296875,395.56170654296875
SOFA,-121.25,-79.45,121.25,-79.45,121.25,79.45,-121.25,79.45,-236.06582641601562,759.863818359375,-478.5658264160156,759.863818359375,-478.5658264160156,600.963818359375,-236.06582641601562,600.963818359375
SOFA,-66.7,-43.35,66.7,-43.35,66.7,43.35,-66.7,43.35,-56.77644958496096,496.72114257812495,-56.776449584960915,630.121142578125,-143.4764495849609,630.121142578125,-143.47644958496096,496.721142578125
DECORATION,-79,-117.5,79,-117.5,79,117.5,-79,117.5,-473.0497131347656,612.0543212890625,-473.0497131347656,454.0543212890625,-238.0497131347656,454.0543212890625,-238.04971313476565,612.0543212890625
SEATING,-42,-41,42,-41,42,41,-42,41,-628.8347997854326,447.003184580948,-574.7267046949112,382.7512270568764,-512.0045556833174,435.571034169052,-566.1126507738388,499.8229916931236
VEGETATION,-34.4,-37.05,34.4,-37.05,34.4,37.05,-34.4,37.05,-46.85594482421874,353.2095886230469,-46.85594482421877,422.0095886230469,-120.95594482421876,422.00958862304685,-120.95594482421873,353.20958862304684
DECORATION,-30,-2,30,-2,30,2,-30,2,-574.9159545898438,759.8638916015625,-634.9159545898438,759.8638916015625,-634.9159545898438,755.8638916015625,-574.9159545898438,755.8638916015625
TABLE,-50,-27.5,50,-27.5,50,27.5,-50,27.5,-378.39794921875,525.9638061523438,-278.39794921875,525.9638061523438,-278.39794921875,580.9638061523438,-378.39794921875,580.9638061523438
SEATING,-30.8,-30,30.8,-30,30.8,30,-30.8,30,-147.507373046875,1020.52099609375,-209.107373046875,1020.52099609375,-209.107373046875,960.52099609375,-147.507373046875,960.52099609375
SEATING,-30.8,-30,30.8,-30,30.8,30,-30.8,30,-210.63963012695314,810.5009765625,-149.0396301269531,810.5009765625,-149.0396301269531,870.5009765625,-210.63963012695314,870.5009765625
SEATING,-30.8,-30,30.8,-30,30.8,30,-30.8,30,-284.9220397949219,810.5009765625,-223.32203979492186,810.5009765625,-223.32203979492186,870.5009765625,-284.9220397949219,870.5009765625
SEATING,-30.8,-30,30.8,-30,30.8,30,-30.8,30,-234.2129699707031,1020.52099609375,-295.81296997070314,1020.52099609375,-295.81296997070314,960.52099609375,-234.2129699707031,960.52099609375
STORAGE_FURNITURE,-81,-25,81,-25,81,25,-81,25,-22.213294982910156,1113.531005859375,-184.21329498291016,1113.531005859375,-184.21329498291016,1063.531005859375,-22.213294982910156,1063.531005859375
DECORATION,-50,-1.25,50,-1.25,50,1.25,-50,1.25,-296.09185791015625,1113.531005859375,-396.09185791015625,1113.531005859375,-396.09185791015625,1111.031005859375,-296.09185791015625,1111.031005859375
DECORATION,-111,-2.5,111,-2.5,111,2.5,-111,2.5,136.591537475586,392.8997497558594,136.59153747558588,614.8997497558594,131.59153747558588,614.8997497558594,131.591537475586,392.8997497558594
LIGHTING,-10.9,-12.5,10.9,-12.5,10.9,12.5,-10.9,12.5,-202.34021606445313,338.0517272949219,-180.54021606445312,338.0517272949219,-180.54021606445312,363.0517272949219,-202.34021606445313,363.0517272949219
LIGHTING,-10.9,-12.5,10.9,-12.5,10.9,12.5,-10.9,12.5,-531.8702758789062,338.0517272949219,-510.0702758789063,338.0517272949219,-510.0702758789063,363.0517272949219,-531.8702758789062,363.0517272949219
LIGHTING,-100.05,-100.2,100.05,-100.2,100.05,100.2,-100.05,100.2,-445.1528747558594,450.23780517578126,-245.05287475585936,450.23780517578126,-245.05287475585936,650.6378051757813,-445.1528747558594,650.6378051757813
LIGHTING,-30,-29.55,30,-29.55,30,29.55,-30,29.55,-99.10154724121094,883.5577880859375,-39.10154724121094,883.5577880859375,-39.10154724121094,942.6577880859375,-99.10154724121094,942.6577880859375
LIGHTING,-30,-29.55,30,-29.55,30,29.55,-30,29.55,-314.3477478027344,882.7298461914063,-254.34774780273438,882.7298461914063,-254.34774780273438,941.8298461914062,-314.3477478027344,941.8298461914062
STORAGE_FURNITURE,-55,-16.95,55,-16.95,55,16.95,-55,16.95,136.59154052734374,390.4126281738281,136.59154052734377,500.4126281738281,102.69154052734376,500.4126281738281,102.69154052734373,390.4126281738281
LIGHTING,-24.5,-25.4,24.5,-25.4,24.5,25.4,-24.5,25.4,-675.4745483398438,701.7510009765625,-626.4745483398438,701.7510009765625,-626.4745483398438,752.5510009765625,-675.4745483398438,752.5510009765625
TABLE,-90,-45,90,-45,90,45,-90,45,-276.5079345703125,870.510986328125,-96.5079345703125,870.510986328125,-96.5079345703125,960.510986328125,-276.5079345703125,960.510986328125
SEATING,-20.75,-22.85,20.75,-22.85,20.75,22.85,-20.75,22.85,126.27643432617188,823.2128295898438,126.27643432617187,781.7128295898438,171.97643432617187,781.7128295898438,171.9764343261719,823.2128295898438
SEATING,-20.75,-22.85,20.75,-22.85,20.75,22.85,-20.75,22.85,126.27643432617188,888.2175903320312,126.27643432617187,846.7175903320312,171.97643432617187,846.7175903320312,171.9764343261719,888.2175903320312
SEATING,-20.75,-22.85,20.75,-22.85,20.75,22.85,-20.75,22.85,337.696435546875,786.023193359375,337.696435546875,827.523193359375,291.996435546875,827.523193359375,291.996435546875,786.023193359375
SEATING,-20.75,-22.85,20.75,-22.85,20.75,22.85,-20.75,22.85,337.696435546875,849.834716796875,337.696435546875,891.334716796875,291.996435546875,891.334716796875,291.996435546875,849.834716796875
SEATING,-30.8,-30,30.8,-30,30.8,30,-30.8,30,-116.59351043701172,810.5009765625,-54.99351043701172,810.5009765625,-54.99351043701172,870.5009765625,-116.59351043701172,870.5009765625
SEATING,-30.8,-30,30.8,-30,30.8,30,-30.8,30,-62.72536773681641,1020.52099609375,-124.32536773681642,1020.52099609375,-124.3253677368164,960.52099609375,-62.7253677368164,960.52099609375
LIGHTING,-30,-29.55,30,-29.55,30,29.55,-30,29.55,-206.7571258544922,883.5577880859375,-146.7571258544922,883.5577880859375,-146.7571258544922,942.6577880859375,-206.7571258544922,942.6577880859375
