in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,30.60928,221.46201,492.60928,221.46201,492.60928,861.13854,30.60928,861.13854,30.60928,221.46201,492.60928,221.46201,492.60928,861.13854,30.60928,861.13854
VEGETATION,-42.45,-43,42.45,-43,42.45,43,-42.45,43,291.06199645996094,758.7029541015625,291.06199645996094,843.6029541015625,205.06199645996094,843.6029541015625,205.06199645996094,758.7029541015625
RADIATOR,-34.8,-5.5,34.8,-5.5,34.8,5.5,-34.8,5.5,486.61533813476564,861.1285400390625,417.0153381347656,861.1285400390625,417.0153381347656,850.1285400390625,486.61533813476564,850.1285400390625
RADIATOR,-34.8,-5.5,34.8,-5.5,34.8,5.5,-34.8,5.5,393.1844970703125,221.47201538085938,462.7844970703125,221.47201538085938,462.7844970703125,232.47201538085938,393.1844970703125,232.47201538085938
STORAGE_FURNITURE,-90,-22.5,90,-22.5,90,22.5,-90,22.5,30.609287261962926,401.47198486328125,30.609287261962855,221.47198486328125,75.60928726196286,221.47198486328125,75.60928726196292,401.47198486328125
STORAGE_FURNITURE,-90,-22.5,90,-22.5,90,22.5,-90,22.5,30.619277954101598,552.2353820800781,30.619277954101527,372.2353820800781,75.61927795410153,372.2353820800781,75.61927795410159,552.2353820800781
SOFA,-121.65,-78.15,121.65,-78.15,121.65,78.15,-121.65,78.15,492.3265747070313,272.1219421386719,492.3265747070312,515.421942138672,336.0265747070312,515.4219421386719,336.0265747070313,272.12194213867184
TABLE,-45,-44.75,45,-44.75,45,44.75,-45,44.75,246.28927612304688,384.83282470703125,336.2892761230469,384.83282470703125,336.2892761230469,474.33282470703125,246.28927612304688,474.33282470703125
TABLE,-44.95,-44.95,44.95,-44.95,44.95,44.95,-44.95,44.95,222.70625,416.462353515625,312.60625,416.462353515625,312.60625,506.362353515625,222.70625,506.362353515625
DECORATION,-90,-90,90,-90,90,90,-90,90,182.40975952148438,384.83282470703125,362.4097595214844,384.83282470703125,362.4097595214844,564.8328247070312,182.40975952148438,564.8328247070312
DECORATION,-54.05,-8.7,54.05,-8.7,54.05,8.7,-54.05,8.7,184.47362060546874,221.47201232910157,292.57362060546876,221.47201232910157,292.57362060546876,238.87201232910155,184.47362060546874,238.87201232910155
DECORATION,-54.05,-8.7,54.05,-8.7,54.05,8.7,-54.05,8.7,243.19072265625,843.6129272460937,351.29072265625,843.6129272460937,351.29072265625,861.0129272460938,243.19072265625,861.0129272460938
SEATING,-55.65,-44.1,55.65,-44.1,55.65,44.1,-55.65,44.1,492.60927734374997,543.6111083984375,492.60927734375,654.9111083984375,404.40927734375003,654.9111083984375,404.40927734375,543.6111083984375
