in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-348.03624,-210.2823,239.9012,-210.2823,239.9012,315.23033,-348.03624,315.23033,-348.03624,-210.2823,239.9012,-210.2823,239.9012,315.23033,-348.03624,315.23033
TABLE,-60,-25,60,-25,60,25,-60,25,130.81453704833987,-85.36296463012695,130.81453704833982,34.637035369873054,80.81453704833982,34.63703536987304,80.81453704833987,-85.36296463012695
SOFA,-95,-49.5,95,-49.5,95,49.5,-95,49.5,-80.86959457397458,58.65430831909181,-80.86959457397464,-131.3456916809082,18.130405426025355,-131.3456916809082,18.130405426025426,58.65430831909178
SEATING,-36.5,-40.5,36.5,-40.5,36.5,40.5,-36.5,40.5,66.4218978881836,-208.7479248046875,139.4218978881836,-208.7479248046875,139.4218978881836,-127.7479248046875,66.4218978881836,-127.7479248046875
TABLE,-60,-60,60,-60,60,60,-60,60,-290.4259338378906,-83.79897880554199,-170.42593383789062,-83.79897880554199,-170.42593383789062,36.20102119445801,-290.4259338378906,36.20102119445801
DECORATION,-18.6,-1.1,18.6,-1.1,18.6,1.1,-18.6,1.1,-348.0262084960937,50.38452682495117,-348.0262084960938,13.18452682495117,-345.8262084960938,13.18452682495117,-345.8262084960937,50.38452682495117
DECORATION,-15,0,15,0,15,0,-15,0,-347.8262023925781,46.78452682495117,-347.8262023925781,16.784526824951172,-347.8262023925781,16.784526824951172,-347.8262023925781,46.78452682495117
DECORATION,-28.6,-1.1,28.6,-1.1,28.6,1.1,-28.6,1.1,-348.0262084960937,-25.535219573974608,-348.0262084960938,-82.7352195739746,-345.8262084960938,-82.7352195739746,-345.8262084960937,-25.535219573974608
DECORATION,-25,0,25,0,25,0,-25,0,-347.8262023925781,-29.13521957397461,-347.8262023925781,-79.13521957397461,-347.8262023925781,-79.13521957397461,-347.8262023925781,-29.13521957397461
STORAGE_FURNITURE,-70,-17.5,70,-17.5,70,17.5,-70,17.5,236.4900054931641,-106.54778289794922,236.49000549316403,33.45221710205078,201.49000549316403,33.45221710205078,201.4900054931641,-106.54778289794922
VEGETATION,-19.1,-18.95,19.1,-18.95,19.1,18.95,-19.1,18.95,-272.0474487304688,-207.175830078125,-233.84744873046876,-207.175830078125,-233.84744873046876,-169.275830078125,-272.0474487304688,-169.275830078125
STORAGE_FURNITURE,-42.5,-34.55,42.5,-34.55,42.5,34.55,-42.5,34.55,-358.0281066894531,-219.82638244628907,-273.0281066894531,-219.82638244628907,-273.0281066894531,-150.72638244628905,-358.0281066894531,-150.72638244628905
STORAGE_FURNITURE,-55,-16.95,55,-16.95,55,16.95,-55,16.95,-84.71432495117188,-208.7479278564453,25.285675048828125,-208.7479278564453,25.285675048828125,-174.84792785644532,-84.71432495117188,-174.84792785644532
DECORATION,-75,-100,75,-100,75,100,-75,100,32.63774871826172,-127.65018653869629,182.63774871826172,-127.65018653869629,182.63774871826172,72.34981346130371,32.63774871826172,72.34981346130371
DECORATION,-37.5,-75,37.5,-75,37.5,75,-37.5,75,175.0497283935547,222.9814147949219,175.0497283935547,297.9814147949219,25.049728393554673,297.9814147949219,25.0497283935547,222.98141479492185
LIGHTING,-31.1,-27.2,31.1,-27.2,31.1,27.2,-31.1,27.2,160.21704711914063,-185.08079833984374,222.41704711914062,-185.08079833984374,222.41704711914062,-130.68079833984376,160.21704711914063,-130.68079833984376
STORAGE_FURNITURE,-30,-15,30,-15,30,15,-30,15,18.253807067871104,272.8013610839844,18.253807067871083,212.80136108398438,48.25380706787108,212.80136108398438,48.25380706787111,272.8013610839844
DECORATION,-50,-10.15,50,-10.15,50,10.15,-50,10.15,-181.55711364746094,315.2203125,-281.55711364746094,315.2203125,-281.55711364746094,294.9203125,-181.55711364746094,294.9203125
VEGETATION,-11,-14.9,11,-14.9,11,14.9,-11,14.9,-307.9922790527344,-207.17583312988282,-285.9922790527344,-207.17583312988282,-285.9922790527344,-177.3758331298828,-307.9922790527344,-177.3758331298828
VEGETATION,-12.85,-18,12.85,-18,12.85,18,-12.85,18,-89.66394958496093,-208.7479248046875,-63.963949584960936,-208.7479248046875,-63.963949584960936,-172.7479248046875,-89.66394958496093,-172.7479248046875
VEGETATION,-20.95,-20.95,20.95,-20.95,20.95,20.95,-20.95,20.95,-131.56851501464843,-210.27369995117186,-89.66851501464843,-210.27369995117186,-89.66851501464843,-168.3736999511719,-131.56851501464843,-168.3736999511719
