in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-456.70397,-294.35691,178.7362,-294.35691,178.7362,639.75153,-456.70397,639.75153,-456.70397,-294.35691,178.7362,-294.35691,178.7362,639.75153,-456.70397,639.75153
STORAGE_FURNITURE,-87.5,-20,87.5,-20,87.5,20,-87.5,20,178.72619628906247,401.32257080078125,178.72619628906253,576.3225708007812,138.72619628906253,576.3225708007812,138.72619628906247,401.32257080078125
SOFA,-130.3,-83.7,130.3,-83.7,130.3,83.7,-130.3,83.7,-72.593472290039,335.88655395507817,-72.59347229003912,596.4865539550782,-239.9934722900391,596.4865539550781,-239.993472290039,335.88655395507806
DECORATION,-100,-70,100,-70,100,70,-100,70,113.59418309724782,383.5292784640962,113.59414850675398,583.5292784640932,-26.405851493243915,583.5292542507475,-26.405816902750075,383.5292542507505
STORAGE_FURNITURE,-44.5,-16.1,44.5,-16.1,44.5,16.1,-44.5,16.1,-367.6990966796875,639.7427612304688,-456.6990966796875,639.7427612304688,-456.6990966796875,607.5427612304687,-367.6990966796875,607.5427612304687
TABLE,-100,-50,100,-50,100,50,-100,50,-21.27380298089058,172.5640396776015,178.7261970191094,172.56404259778913,178.7261955590156,272.5640425977891,-21.273804440984392,272.5640396776015
SEATING,-64.6,-20.3,64.6,-20.3,64.6,20.3,-64.6,20.3,189.2485525114702,313.174961427944,60.04855251147802,313.174916501741,60.048566629154806,272.5749165017435,189.24856662914698,272.5749614279465
SEATING,-64.6,-20.3,64.6,-20.3,64.6,20.3,-64.6,20.3,111.69931621386277,313.17303882052215,-17.5006837861294,313.1729938943191,-17.500669668452616,272.5729938943216,111.69933033153956,272.57303882052463
SEATING,-64.6,-20.3,64.6,-20.3,64.6,20.3,-64.6,20.3,-19.519303597643898,131.9540731534591,109.68069640235606,131.9540750399003,109.68069580955796,172.55407503990028,-19.519304190442,172.5540731534591
SEATING,-64.6,-20.3,64.6,-20.3,64.6,20.3,-64.6,20.3,58.03023406104751,131.95332547279503,187.23023406104747,131.95332735923623,187.23023346824937,172.55332735923622,58.030233468249406,172.55332547279502
