in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-258.50666,-700.63909,481.49334,-700.63909,481.49334,89.03191,-258.50666,89.03191,-258.50666,-700.63909,481.49334,-700.63909,481.49334,89.03191,-258.50666,89.03191
SEATING,-20.55,-25,20.55,-25,20.55,25,-20.55,25,145.77098388671874,-249.71725463867188,186.87098388671876,-249.71725463867188,186.87098388671876,-199.71725463867188,145.77098388671874,-199.71725463867188
SEATING,-20.55,-25,20.55,-25,20.55,25,-20.55,25,201.82419128417968,-249.71725463867188,242.9241912841797,-249.71725463867188,242.9241912841797,-199.71725463867188,201.82419128417968,-199.71725463867188
SEATING,-20.55,-25,20.55,-25,20.55,25,-20.55,25,257.090380859375,-249.71725463867188,298.190380859375,-249.71725463867188,298.190380859375,-199.71725463867188,257.090380859375,-199.71725463867188
SOFA,-123.3,-125,123.3,-125,123.3,125,-123.3,125,-4.696658325195301,-343.5691223144531,-251.2966583251953,-343.5691223144531,-251.29665832519532,-593.5691223144531,-4.6966583251953296,-593.5691223144531
STORAGE_FURNITURE,-60,-20,60,-20,60,20,-60,20,-137.51973724365234,-700.6290893554688,-17.519737243652344,-700.6290893554688,-17.519737243652344,-660.6290893554688,-137.51973724365234,-660.6290893554688
DECORATION,-38,-2,38,-2,38,2,-38,2,109.89324951171875,-241.00997924804688,33.89324951171875,-241.00997924804688,33.89324951171875,-245.00997924804688,109.89324951171875,-245.00997924804688
DECORATION,-38,-2,38,-2,38,2,-38,2,25.430267333984375,-241.00997924804688,-50.569732666015625,-241.00997924804688,-50.569732666015625,-245.00997924804688,25.430267333984375,-245.00997924804688
TABLE,-29.75,-29.9,29.75,-29.9,29.75,29.9,-29.75,29.9,-245.6869659423828,-691.3300537109375,-186.1869659423828,-691.3300537109375,-186.1869659423828,-631.5300537109375,-245.6869659423828,-631.5300537109375
VEGETATION,-34.4,-37.05,34.4,-37.05,34.4,37.05,-34.4,37.05,-251.19885864257813,-700.6291015625,-182.39885864257812,-700.6291015625,-182.39885864257812,-626.5291015625,-251.19885864257813,-626.5291015625
TABLE,-50,-110,50,-110,50,110,-50,110,191.52696228027344,-592.9239196777344,291.52696228027344,-592.9239196777344,291.52696228027344,-372.9239196777344,191.52696228027344,-372.9239196777344
STORAGE_FURNITURE,-87.5,-25,87.5,-25,87.5,25,-87.5,25,481.4833374023438,-591.0453796386719,481.4833374023437,-416.0453796386719,431.4833374023437,-416.0453796386719,431.4833374023438,-591.0453796386719
LIGHTING,-47,-48,47,-48,47,48,-47,48,196.21702575683594,-524.8961791992188,290.21702575683594,-524.8961791992188,290.21702575683594,-428.89617919921875,196.21702575683594,-428.89617919921875
LIGHTING,-44.9,-42.7,44.9,-42.7,44.9,42.7,-44.9,42.7,-117.18096008300782,-523.3236572265625,-27.380960083007814,-523.3236572265625,-27.380960083007814,-437.9236572265625,-117.18096008300782,-437.9236572265625
LIGHTING,-21,-19.9,21,-19.9,21,19.9,-21,19.9,285.28363037109375,-95.40885009765626,327.28363037109375,-95.40885009765626,327.28363037109375,-55.60885009765625,285.28363037109375,-55.60885009765625
SEATING,-24.05,-25.25,24.05,-25.25,24.05,25.25,-24.05,25.25,219.18397827148436,-623.4338989257812,267.2839782714844,-623.4338989257812,267.2839782714844,-572.9338989257812,219.18397827148436,-572.9338989257812
SEATING,-24.05,-25.25,24.05,-25.25,24.05,25.25,-24.05,25.25,261.2178619384766,-342.4139404296875,213.11786193847655,-342.4139404296875,213.11786193847655,-392.9139404296875,261.2178619384766,-392.9139404296875
SEATING,-24.05,-25.25,24.05,-25.25,24.05,25.25,-24.05,25.25,331.4595947599391,-546.909130824333,331.4595946931859,-498.80913082433307,280.9595946931859,-498.80913089441697,280.9595947599391,-546.909130894417
SEATING,-24.05,-25.25,24.05,-25.25,24.05,25.25,-24.05,25.25,330.49821316365876,-467.9723035497641,332.38222337225676,-419.9092147441755,281.92097628946624,-417.93119986820466,280.03696608086824,-465.9942886737933
SEATING,-24.05,-25.25,24.05,-25.25,24.05,25.25,-24.05,25.25,152.5169677400609,-502.01713870691697,152.5169678068141,-550.117138706917,203.0169678068141,-550.117138636833,203.0169677400609,-502.017138636833
SEATING,-24.05,-25.25,24.05,-25.25,24.05,25.25,-24.05,25.25,152.51696774006092,-423.3121216170732,152.51696780681408,-471.4121216170732,203.01696780681408,-471.4121215469893,203.01696774006092,-423.3121215469893
