in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-135.46,-311.681,334.7587,-311.681,334.7587,219.51953,-135.46,219.51953,-135.46,-311.681,334.7587,-311.681,334.7587,219.51953,-135.46,219.51953
TABLE,-62.5,-37.5,62.5,-37.5,62.5,37.5,-62.5,37.5,22.93732452392578,-168.90042114257812,147.93732452392578,-168.90042114257812,147.93732452392578,-93.90042114257812,22.93732452392578,-93.90042114257812
SOFA,-105,-45,105,-45,105,45,-105,45,336.6575622558594,89.99999618530275,126.65756225585938,89.99999618530272,126.65756225585938,-0.000003814697279835855,336.6575622558594,-0.0000038146972514141453
TABLE,-39,-41,39,-41,39,41,-39,41,215.81260681152344,-169.40042114257812,293.81260681152344,-169.40042114257812,293.81260681152344,-87.40042114257812,215.81260681152344,-87.40042114257812
STORAGE_FURNITURE,-70,-17.5,70,-17.5,70,17.5,-70,17.5,197.95050048828125,-311.6710205078125,337.95050048828125,-311.6710205078125,337.95050048828125,-276.6710205078125,197.95050048828125,-276.6710205078125
SEATING,-29,-28,29,-28,29,28,-29,28,140.32489006245234,-40.39040367063981,82.32489006245234,-40.390403824477374,82.32489021098516,-96.39040382447737,140.32489021098516,-96.39040367063981
SEATING,-29,-28,29,-28,29,28,-29,28,78.79261772358515,-40.39040367063981,20.792617723585153,-40.390403824477374,20.792617872117972,-96.39040382447737,78.79261787211797,-96.39040367063981
SEATING,-29,-28,29,-28,29,28,-29,28,84.73563385009766,-222.40855407714844,142.73563385009766,-222.40855407714844,142.73563385009766,-166.40855407714844,84.73563385009766,-166.40855407714844
SEATING,-29,-28,29,-28,29,28,-29,28,26.7298583984375,-222.41041564941406,84.7298583984375,-222.41041564941406,84.7298583984375,-166.41041564941406,26.7298583984375,-166.41041564941406
DECORATION,-75,-100,75,-100,75,100,-75,100,170.6269073486328,-240.4632110595703,320.6269073486328,-240.4632110595703,320.6269073486328,-40.46321105957031,170.6269073486328,-40.46321105957031
DECORATION,-22.5,-22.5,22.5,-22.5,22.5,22.5,-22.5,22.5,63.00572204589844,-152.84564208984375,108.00572204589844,-152.84564208984375,108.00572204589844,-107.84564208984375,63.00572204589844,-107.84564208984375
