in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-377.61909,-48.14012,204.08194,-48.14012,204.08194,302.11621,-377.61909,302.11621,-377.61909,-48.14012,204.08194,-48.14012,204.08194,302.11621,-377.61909,302.11621
SOFA,-71.2,-43.4,71.2,-43.4,71.2,43.4,-71.2,43.4,-16.38864440917969,86.0711456298828,126.01135559082032,86.0711456298828,126.01135559082032,172.87114562988282,-16.38864440917969,172.87114562988282
TABLE,-70,-35,70,-35,70,35,-70,35,-148.6595611572265,38.88219451904298,-148.65956115722662,178.88219451904297,-218.65956115722662,178.88219451904297,-218.6595611572265,38.882194519042955
SEATING,-20.55,-25.4,20.55,-25.4,20.55,25.4,-20.55,25.4,-255.80107727050782,104.75162200927734,-255.8010772705078,63.65162200927733,-205.0010772705078,63.65162200927735,-205.00107727050784,104.75162200927736
SEATING,-20.55,-25.4,20.55,-25.4,20.55,25.4,-20.55,25.4,-97.25196295138083,62.67013210471433,-99.03905069305742,103.73126113697,-149.79100579861918,101.5224032956763,-148.00391805694258,60.46127426342063
SEATING,-20.55,-25.4,20.55,-25.4,20.55,25.4,-20.55,25.4,-96.11051397677146,119.02384609397214,-97.89760171844804,160.08497512622782,-148.6495568240098,157.8761172849341,-146.8624690823332,116.81498825267843
DECORATION,-75,-100,75,-100,75,100,-75,100,-252.4193878173828,4.042655944824219,-102.41938781738281,4.042655944824219,-102.41938781738281,204.04265594482422,-252.4193878173828,204.04265594482422
STORAGE_FURNITURE,-90,-20,90,-20,90,20,-90,20,128.75308227539062,302.106201171875,-51.246917724609375,302.106201171875,-51.246917724609375,262.106201171875,128.75308227539062,262.106201171875
STORAGE_FURNITURE,-91.5,-23.25,91.5,-23.25,91.5,23.25,-91.5,23.25,-45.33026885986328,40.86115264892578,137.66973114013672,40.86115264892578,137.66973114013672,87.36115264892578,-45.33026885986328,87.36115264892578
DECORATION,-30,-1.5,30,-1.5,30,1.5,-30,1.5,-155.51858520507812,302.106201171875,-215.51858520507812,302.106201171875,-215.51858520507812,299.106201171875,-155.51858520507812,299.106201171875
DECORATION,-12.25,-12.15,12.25,-12.15,12.25,12.15,-12.25,12.15,17.36395263671875,44.111154174804696,41.86395263671875,44.111154174804696,41.86395263671875,68.4111541748047,17.36395263671875,68.4111541748047
DECORATION,-23.9,-8.45,23.9,-8.45,23.9,8.45,-23.9,8.45,101.27120361328124,-48.13816757202149,149.07120361328126,-48.13816757202149,149.07120361328126,-31.238167572021485,101.27120361328124,-31.238167572021485
DECORATION,-49.4,-1.6,49.4,-1.6,49.4,1.6,-49.4,1.6,-15.650545501708983,-48.138169860839845,83.14945449829102,-48.138169860839845,83.14945449829102,-44.93816986083984,-15.650545501708983,-44.93816986083984
DECORATION,-23.9,-8.45,23.9,-8.45,23.9,8.45,-23.9,8.45,-71.1762908935547,-48.13816757202149,-23.37629089355469,-48.13816757202149,-23.37629089355469,-31.238167572021485,-71.1762908935547,-31.238167572021485
SEATING,-20.55,-25.4,20.55,-25.4,20.55,25.4,-20.55,25.4,-268.6182159423828,152.27863769531248,-268.6182159423828,111.17863769531249,-217.8182159423828,111.1786376953125,-217.81821594238284,152.2786376953125
DECORATION,-28.6,-1.1,28.6,-1.1,28.6,1.1,-28.6,1.1,-81.06944885253907,302.1061950683594,-138.26944885253906,302.1061950683594,-138.26944885253906,299.90619506835935,-81.06944885253907,299.90619506835935
DECORATION,-25,0,25,0,25,0,-25,0,-84.66944885253906,301.90618896484375,-134.66944885253906,301.90618896484375,-134.66944885253906,301.90618896484375,-84.66944885253906,301.90618896484375
DECORATION,-5,-5,5,-5,5,5,-5,5,189.0739288330078,282.1101989746094,189.0739288330078,292.1101989746094,179.0739288330078,292.1101989746094,179.0739288330078,282.1101989746094
