in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-491.1602,-691.9222,835.16308,-691.9222,835.16308,215.56612,-491.1602,215.56612,-491.1602,-691.9222,835.16308,-691.9222,835.16308,215.56612,-491.1602,215.56612
SOFA,-121.25,-79.45,121.25,-79.45,121.25,79.45,-121.25,79.45,321.99332885742194,-67.11996459960933,321.99332885742183,-309.6199645996093,480.8933288574218,-309.61996459960943,480.8933288574219,-67.11996459960942
STORAGE_FURNITURE,-90,-22.5,90,-22.5,90,22.5,-90,22.5,624.3717041015625,-265.7309875488281,624.3717041015625,-85.73098754882811,579.3717041015625,-85.73098754882814,579.3717041015625,-265.7309875488281
TABLE,-105,-37.5,105,-37.5,105,37.5,-105,37.5,6.848579406738281,-233.25270080566406,216.84857940673828,-233.25270080566406,216.84857940673828,-158.25270080566406,6.848579406738281,-158.25270080566406
SEATING,-28,-29,28,-29,28,29,-28,29,112.27908325195312,-130.06243133544922,168.27908325195312,-130.06243133544922,168.27908325195312,-72.06243133544922,112.27908325195312,-72.06243133544922
SEATING,-28,-29,28,-29,28,29,-28,29,191.66221618652344,-291.2626953125,247.66221618652344,-291.2626953125,247.66221618652344,-233.2626953125,191.66221618652344,-233.2626953125
SEATING,-28,-29,28,-29,28,29,-28,29,21.377643585205078,-130.06243133544922,77.37764358520508,-130.06243133544922,77.37764358520508,-72.06243133544922,21.377643585205078,-72.06243133544922
SEATING,-28,-29,28,-29,28,29,-28,29,192.6682891845703,-130.06243133544922,248.6682891845703,-130.06243133544922,248.6682891845703,-72.06243133544922,192.6682891845703,-72.06243133544922
SEATING,-28,-29,28,-29,28,29,-28,29,30.317619323730487,-233.26269531249997,30.31761932373045,-289.2626953125,88.31761932373045,-289.2626953125,88.31761932373048,-233.26269531250003
SEATING,-28,-29,28,-29,28,29,-28,29,107.82124328613281,-291.2626953125,163.8212432861328,-291.2626953125,163.8212432861328,-233.2626953125,107.82124328613281,-233.2626953125
