in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-2097.65222,-852.26121,-1352.30925,-852.26121,-1352.30925,191.91164,-2097.65222,191.91164,-2097.65222,-852.26121,-1352.30925,-852.26121,-1352.30925,191.91164,-2097.65222,191.91164
SOFA,-92.35,-40.7,92.35,-40.7,92.35,40.7,-92.35,40.7,-1983.3025146484374,-138.56100769042968,-1798.6025146484376,-138.56100769042968,-1798.6025146484376,-57.161007690429685,-1983.3025146484374,-57.161007690429685
SOFA,-92.35,-40.7,92.35,-40.7,92.35,40.7,-92.35,40.7,-1694.2405517578125,-38.11259613037106,-1694.2405517578125,146.58740386962893,-1775.6405517578125,146.58740386962887,-1775.6405517578125,-38.11259613037112
TABLE,-44.95,-44.95,44.95,-44.95,44.95,44.95,-44.95,44.95,-1949.84501953125,-8.567202758789065,-1859.94501953125,-8.567202758789065,-1859.94501953125,81.33279724121094,-1949.84501953125,81.33279724121094
STORAGE_FURNITURE,-102,-21,102,-21,102,21,-102,21,-1951.0798543340043,193.34566736744182,-2101.083287589122,55.08876876314997,-2072.6186319941207,24.205708975331618,-1922.615198739003,162.46260757962347
TABLE,-81.6,-45,81.6,-45,81.6,45,-81.6,45,-1906.0198974609375,-310.50366821289066,-1906.0198974609375,-473.70366821289065,-1816.0198974609375,-473.7036682128906,-1816.0198974609375,-310.5036682128906
SEATING,-24.15,-28.45,24.15,-28.45,24.15,28.45,-24.15,28.45,-1880.476171875,-530.6136657714844,-1832.176171875,-530.6136657714844,-1832.176171875,-473.7136657714844,-1880.476171875,-473.7136657714844
SEATING,-24.15,-28.45,24.15,-28.45,24.15,28.45,-24.15,28.45,-1962.9298583984375,-331.7519470214844,-1962.9298583984375,-380.05194702148435,-1906.0298583984375,-380.05194702148435,-1906.0298583984375,-331.7519470214844
SEATING,-24.15,-28.45,24.15,-28.45,24.15,28.45,-24.15,28.45,-1962.9298583984375,-402.30187377929684,-1962.9298583984375,-450.60187377929685,-1906.0298583984375,-450.6018737792969,-1906.0298583984375,-402.3018737792969
SEATING,-24.15,-28.45,24.15,-28.45,24.15,28.45,-24.15,28.45,-1759.1099365234375,-455.2367004394531,-1759.1099365234375,-406.9367004394531,-1816.0099365234375,-406.93670043945315,-1816.0099365234375,-455.23670043945316
SEATING,-24.15,-28.45,24.15,-28.45,24.15,28.45,-24.15,28.45,-1759.1099365234375,-380.659033203125,-1759.1099365234375,-332.359033203125,-1816.0099365234375,-332.359033203125,-1816.0099365234375,-380.659033203125
SEATING,-24.15,-28.45,24.15,-28.45,24.15,28.45,-24.15,28.45,-1837.541162109375,-253.5936706542969,-1885.841162109375,-253.5936706542969,-1885.841162109375,-310.49367065429686,-1837.541162109375,-310.49367065429686
STORAGE_FURNITURE,-65,-21,65,-21,65,21,-65,21,-1597.4309293503725,-443.98355204864134,-1597.4218539550968,-313.9835523654213,-1639.4218538527525,-313.9806203146399,-1639.4309292480282,-443.98061999785995
STORAGE_FURNITURE,-65,-21,65,-21,65,21,-65,21,-1597.461813139435,-691.5056772927819,-1597.4527377441593,-561.505677609562,-1639.452737641815,-561.5027455587806,-1639.4618130370907,-691.5027452420005
DECORATION,-46.5,-2,46.5,-2,46.5,2,-46.5,2,-1502.0377197265625,191.90162658691406,-1595.0377197265625,191.90162658691406,-1595.0377197265625,187.90162658691406,-1502.0377197265625,187.90162658691406
STORAGE_FURNITURE,-60,-24.9,60,-24.9,60,24.9,-60,24.9,-1487.33056640625,191.90164794921876,-1607.33056640625,191.90164794921873,-1607.33056640625,142.10164794921874,-1487.33056640625,142.10164794921877
STORAGE_FURNITURE,-50,-17.5,50,-17.5,50,17.5,-50,17.5,-1365.411376953125,68.11602783203125,-1365.411376953125,168.11602783203125,-1400.411376953125,168.11602783203125,-1400.411376953125,68.11602783203125
DECORATION,-8.85,-8.85,8.85,-8.85,8.85,8.85,-8.85,8.85,-1568.3796142578126,173.6186767578125,-1586.0796142578124,173.6186767578125,-1586.0796142578124,155.9186767578125,-1568.3796142578126,155.9186767578125
DECORATION,-12.25,-12.15,12.25,-12.15,12.25,12.15,-12.25,12.15,-1501.1302490234375,178.2561248779297,-1525.6302490234375,178.2561248779297,-1525.6302490234375,153.95612487792968,-1501.1302490234375,153.95612487792968
