in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-173.8498,-406.03287,817.84043,-406.03287,817.84043,629.56459,-173.8498,629.56459,-173.8498,-406.03287,817.84043,-406.03287,817.84043,629.56459,-173.8498,629.56459
TABLE,-105,-37.5,105,-37.5,105,37.5,-105,37.5,405.9328308105469,45.756568908691406,615.9328308105469,45.756568908691406,615.9328308105469,120.7565689086914,405.9328308105469,120.7565689086914
SOFA,-164,-107.3,164,-107.3,164,107.3,-164,107.3,817.8304565429687,294.1515808105469,817.8304565429688,622.1515808105469,603.2304565429688,622.1515808105469,603.2304565429687,294.1515808105469
SEATING,-87.5,-20.5,87.5,-20.5,87.5,20.5,-87.5,20.5,427.1481018066407,524.6097412109375,427.14810180664057,349.6097412109375,468.14810180664057,349.6097412109375,468.1481018066407,524.6097412109375
SEATING,-44.4,-21.4,44.4,-21.4,44.4,21.4,-44.4,21.4,176.43989018748456,144.16608308231852,176.43988886524983,55.36608308231854,219.2398888652498,55.36608244502523,219.23989018748455,144.1660824450252
SEATING,-44.4,-21.4,44.4,-21.4,44.4,21.4,-44.4,21.4,175.68990544627363,190.91599152958415,175.6899041240389,102.11599152958416,218.48990412403887,102.11599089229085,218.4899054462736,190.91599089229084
SEATING,-44.4,-21.4,44.4,-21.4,44.4,21.4,-44.4,21.4,175.68990544627363,238.72768281376383,175.6899041240389,149.92768281376385,218.48990412403887,149.92768217647054,218.4899054462736,238.72768217647052
SEATING,-44.4,-21.4,44.4,-21.4,44.4,21.4,-44.4,21.4,174.9399207050627,285.47756074345136,174.93991938282795,196.67756074345135,217.73991938282794,196.67756010615804,217.73992070506267,285.477560106158
STORAGE_FURNITURE,-48.5,-17.75,48.5,-17.75,48.5,17.75,-48.5,17.75,255.14273071289065,-205.1678009033203,255.1427307128906,-302.1678009033203,290.6427307128906,-302.1678009033203,290.6427307128906,-205.1678009033203
STORAGE_FURNITURE,-48.5,-17.75,48.5,-17.75,48.5,17.75,-48.5,17.75,255.14273071289065,-108.15780639648436,255.1427307128906,-205.15780639648438,290.6427307128906,-205.15780639648438,290.6427307128906,-108.15780639648439
