in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-253.73222,-196.60745,558.26778,-196.60745,558.26778,797.39256,-253.73222,797.39256,-253.73222,-196.60745,558.26778,-196.60745,558.26778,797.39256,-253.73222,797.39256
STORAGE_FURNITURE,-75.25,-20.35,75.25,-20.35,75.25,20.35,-75.25,20.35,-253.72220764160153,652.8198852539062,-253.72220764160159,502.31988525390625,-213.0222076416016,502.31988525390625,-213.02220764160154,652.8198852539062
SOFA,-94.95,-44.35,94.95,-44.35,94.95,44.35,-94.95,44.35,63.17913970947269,474.15552978515626,63.17913970947262,664.0555297851563,-25.52086029052738,664.0555297851563,-25.52086029052731,474.1555297851562
TABLE,-87,-49,87,-49,87,49,-87,49,288.5367126464844,372.6923522949219,288.5367126464844,546.6923522949219,190.5367126464844,546.6923522949219,190.53671264648435,372.6923522949219
SEATING,-39.35,-37.85,39.35,-37.85,39.35,37.85,-39.35,37.85,-5.262031298284864,289.60198488658756,44.429418883051824,350.630255211706,-14.272487897271777,398.4274950938812,-63.963938078608464,337.39922476876274
STORAGE_FURNITURE,-21.05,-19.9,21.05,-19.9,21.05,19.9,-21.05,19.9,-254.87221984863282,311.900537109375,-212.7722198486328,311.900537109375,-212.7722198486328,351.700537109375,-254.87221984863282,351.700537109375
STORAGE_FURNITURE,-21.05,-19.9,21.05,-19.9,21.05,19.9,-21.05,19.9,-170.66221313476564,311.900537109375,-128.5622131347656,311.900537109375,-128.5622131347656,351.700537109375,-170.66221313476564,351.700537109375
DECORATION,-30,-1.5,30,-1.5,30,1.5,-30,1.5,-106.560302734375,152.2168731689453,-46.560302734375,152.2168731689453,-46.560302734375,155.2168731689453,-106.560302734375,155.2168731689453
STORAGE_FURNITURE,-21.05,-19.9,21.05,-19.9,21.05,19.9,-21.05,19.9,-212.7722198486328,311.900537109375,-170.6722198486328,311.900537109375,-170.67221984863284,351.700537109375,-212.77221984863283,351.700537109375
STORAGE_FURNITURE,-21.05,-19.9,21.05,-19.9,21.05,19.9,-21.05,19.9,-128.5622131347656,311.900537109375,-86.46221313476562,311.900537109375,-86.46221313476563,351.700537109375,-128.56221313476564,351.700537109375
