in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-536.11321,-400.24733,593.32221,-400.24733,593.32221,383.58502,-536.11321,383.58502,-536.11321,-400.24733,593.32221,-400.24733,593.32221,383.58502,-536.11321,383.58502
SEATING,-28.5,-26,28.5,-26,28.5,26,-28.5,26,147.58621215820312,48.405128479003906,204.58621215820312,48.405128479003906,204.58621215820312,100.4051284790039,147.58621215820312,100.4051284790039
SEATING,-28.5,-26,28.5,-26,28.5,26,-28.5,26,222.72445678710938,48.405128479003906,279.7244567871094,48.405128479003906,279.7244567871094,100.4051284790039,222.72445678710938,100.4051284790039
SEATING,-28.5,-26,28.5,-26,28.5,26,-28.5,26,297.7589416503906,48.405128479003906,354.7589416503906,48.405128479003906,354.7589416503906,100.4051284790039,297.7589416503906,100.4051284790039
SEATING,-28.5,-26,28.5,-26,28.5,26,-28.5,26,202.94984436035156,262.4251251220703,145.94984436035156,262.4251251220703,145.94984436035156,210.4251251220703,202.94984436035156,210.4251251220703
SEATING,-28.5,-26,28.5,-26,28.5,26,-28.5,26,266.51820373535156,262.4251251220703,209.51820373535156,262.4251251220703,209.51820373535156,210.4251251220703,266.51820373535156,210.4251251220703
SEATING,-28.5,-26,28.5,-26,28.5,26,-28.5,26,332.3016357421875,262.4251251220703,275.3016357421875,262.4251251220703,275.3016357421875,210.4251251220703,332.3016357421875,210.4251251220703
VEGETATION,-34.4,-37.05,34.4,-37.05,34.4,37.05,-34.4,37.05,573.1608642578125,377.192822265625,504.3608642578125,377.192822265625,504.3608642578125,303.092822265625,573.1608642578125,303.092822265625
DECORATION,-30,-2,30,-2,30,2,-30,2,211.6354980523369,381.38717643174317,151.6354980523369,381.3871765956006,151.6354980414131,377.3871765956006,211.6354980414131,377.38717643174317
STORAGE_FURNITURE,-90,-22.5,90,-22.5,90,22.5,-90,22.5,-80.35198974609375,383.57501220703125,-260.35198974609375,383.57501220703125,-260.35198974609375,338.57501220703125,-80.35198974609375,338.57501220703125
STORAGE_FURNITURE,-29.95,-8,29.95,-8,29.95,8,-29.95,8,-136.3281219482422,383.57501220703125,-196.22812194824218,383.57501220703125,-196.22812194824218,367.57501220703125,-136.3281219482422,367.57501220703125
STORAGE_FURNITURE,-29.95,-8,29.95,-8,29.95,8,-29.95,8,-137.637890625,383.57501220703125,-197.537890625,383.57501220703125,-197.537890625,367.57501220703125,-137.637890625,367.57501220703125
SEATING,-28.5,-26,28.5,-26,28.5,26,-28.5,26,403.43231201171875,262.4251251220703,346.43231201171875,262.4251251220703,346.43231201171875,210.4251251220703,403.43231201171875,210.4251251220703
SEATING,-28.5,-26,28.5,-26,28.5,26,-28.5,26,357.1344909667969,48.405128479003906,414.1344909667969,48.405128479003906,414.1344909667969,100.4051284790039,357.1344909667969,100.4051284790039
SOFA,-163.65,-78.8,163.65,-78.8,163.65,78.8,-163.65,78.8,-361.888037109375,-61.217221069335935,-34.588037109374994,-61.217221069335935,-34.588037109374994,96.38277893066406,-361.888037109375,96.38277893066406
TABLE,-100,-47.65,100,-47.65,100,47.65,-100,47.65,162.98941040039062,107.77356872558593,362.9894104003906,107.77356872558593,362.9894104003906,203.07356872558594,162.98941040039062,203.07356872558594
STORAGE_FURNITURE,-29.95,-8,29.95,-8,29.95,8,-29.95,8,77.12973480224609,-400.2373352050781,137.02973480224608,-400.2373352050781,137.02973480224608,-384.2373352050781,77.12973480224609,-384.2373352050781
TABLE,-49.85,-49.85,49.85,-49.85,49.85,49.85,-49.85,49.85,-225.85395751821687,89.19014537007503,-136.4338434901922,133.28247131479094,-180.52616943490813,222.7025853428156,-269.9462834629328,178.61025939809969
STORAGE_FURNITURE,-12.5,-12.5,12.5,-12.5,12.5,12.5,-12.5,12.5,-402.908935546875,-58.717220306396484,-377.908935546875,-58.717220306396484,-377.908935546875,-33.717220306396484,-402.908935546875,-33.717220306396484
LIGHTING,-8.5,-8.5,8.5,-8.5,8.5,8.5,-8.5,8.5,-404.742431640625,-61.20722198486328,-387.742431640625,-61.20722198486328,-387.742431640625,-44.20722198486328,-404.742431640625,-44.20722198486328
STORAGE_FURNITURE,-29.95,-8,29.95,-8,29.95,8,-29.95,8,-343.379443359375,-61.207218170166016,-283.479443359375,-61.207218170166016,-283.479443359375,-45.207218170166016,-343.379443359375,-45.207218170166016
