in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-499.23648,-658.19463,255.57948,-658.19463,255.57948,463.54215,-499.23648,463.54215,-499.23648,-658.19463,255.57948,-658.19463,255.57948,463.54215,-499.23648,463.54215
VEGETATION,-48.05,-48.2,48.05,-48.2,48.05,48.2,-48.05,48.2,235.40452855987033,-684.4580188898224,292.6344848352927,-607.2573575926984,215.19282251434842,-549.8487438054901,157.96286623892604,-627.0494051026141
VEGETATION,-48.05,-48.2,48.05,-48.2,48.05,48.2,-48.05,48.2,-499.22861938476564,-658.1749145507813,-403.1286193847656,-658.1749145507813,-403.1286193847656,-561.7749145507812,-499.22861938476564,-561.7749145507812
DECORATION,-20.4,-4.95,20.4,-4.95,20.4,4.95,-20.4,4.95,130.97432345745165,-655.6250996987559,171.77432345123742,-655.6243876044238,171.7741506636421,-645.7243876059316,130.97415066985633,-645.7250997002637
STORAGE_FURNITURE,-70,-17.5,70,-17.5,70,17.5,-70,17.5,-194.40337371826172,-658.1766357421875,-54.40337371826172,-658.1766357421875,-54.40337371826172,-623.1766357421875,-194.40337371826172,-623.1766357421875
TABLE,-100,-47.65,100,-47.65,100,47.65,-100,47.65,194.33206787109373,-561.3956604003906,194.33206787109378,-361.3956604003906,99.03206787109377,-361.3956604003906,99.03206787109372,-561.3956604003906
SEATING,-64.6,-20.3,64.6,-20.3,64.6,20.3,-64.6,20.3,194.3677010326755,-446.02381242828625,194.3677176684967,-575.2238124282852,234.96771766849636,-575.22380720062,234.96770103267517,-446.0238072006211
SEATING,-64.6,-20.3,64.6,-20.3,64.6,20.3,-64.6,20.3,194.36773155025364,-368.47541154938,194.36774818607483,-497.6754115493789,234.9677481860745,-497.67540632171375,234.9677315502533,-368.47540632171484
SEATING,-64.6,-20.3,64.6,-20.3,64.6,20.3,-64.6,20.3,99.02207641601561,-489.3787780761719,99.02207641601564,-360.17877807617185,58.42207641601564,-360.17877807617185,58.42207641601561,-489.3787780761719
SEATING,-64.6,-20.3,64.6,-20.3,64.6,20.3,-64.6,20.3,99.02219848632811,-566.9283996582031,99.02219848632814,-437.7283996582031,58.42219848632814,-437.7283996582031,58.42219848632811,-566.9283996582031
DECORATION,-80,-115,80,-115,80,115,-80,115,-14.789855957031278,-605.484375,-14.789855957031222,-445.484375,-244.78985595703122,-445.484375,-244.78985595703128,-605.484375
TABLE,-49.85,-49.85,49.85,-49.85,49.85,49.85,-49.85,49.85,-83.2426513671875,-574.8658081054688,-83.24265136718748,-475.1658081054688,-182.9426513671875,-475.1658081054687,-182.94265136718752,-574.8658081054688
SEATING,-45.1,-25.2,45.1,-25.2,45.1,25.2,-45.1,25.2,-373.9736037769733,-461.6371100962584,-398.7685975493975,-548.3622407322249,-350.3102096995892,-562.2166496693666,-325.515215927165,-475.4915190334001
DECORATION,-18.6,-1.1,18.6,-1.1,18.6,1.1,-18.6,1.1,-499.2199035644531,-484.99042358398435,-499.21990356445315,-522.1904235839844,-497.01990356445316,-522.1904235839844,-497.0199035644531,-484.99042358398435
DECORATION,-15,0,15,0,15,0,-15,0,-499.0198974609375,-488.5904235839844,-499.0198974609375,-518.5904235839844,-499.0198974609375,-518.5904235839844,-499.0198974609375,-488.5904235839844
SEATING,-28.7,-25.05,28.7,-25.05,28.7,25.05,-28.7,25.05,-54.74839668273927,-35.33363800048829,-54.748396682739255,-92.73363800048828,-4.64839668273925,-92.73363800048827,-4.648396682739264,-35.33363800048828
SEATING,-28.7,-25.05,28.7,-25.05,28.7,25.05,-28.7,25.05,-54.74839668273927,22.076358509063713,-54.748396682739255,-35.32364149093628,-4.64839668273925,-35.32364149093627,-4.648396682739264,22.076358509063727
SEATING,-28.7,-25.05,28.7,-25.05,28.7,25.05,-28.7,25.05,-54.74839668273927,-79.86349182128907,-54.748396682739255,-137.26349182128908,-4.64839668273925,-137.26349182128905,-4.648396682739264,-79.86349182128906
STORAGE_FURNITURE,-80,-22.5,80,-22.5,80,22.5,-80,22.5,-499.2199096679687,-375.7973327636719,-499.2199096679688,-535.7973327636719,-454.2199096679688,-535.7973327636719,-454.2199096679687,-375.7973327636719
SOFA,-163.65,-78.8,163.65,-78.8,163.65,78.8,-163.65,78.8,16.650991821289068,-318.83143920898436,-310.6490081787109,-318.8314392089844,-310.6490081787109,-476.4314392089844,16.650991821289068,-476.43143920898433
