in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-665.229,-628.71987,108,-628.71987,108,166.39901,-665.229,166.39901,-665.229,-628.71987,108,-628.71987,108,166.39901,-665.229,166.39901
TABLE,-90,-45,90,-45,90,45,-90,45,-457.952392578125,-23.428762435913065,-277.952392578125,-23.428762435913107,-277.952392578125,66.57123756408689,-457.952392578125,66.57123756408694
SEATING,-57.05,-21.5,57.05,-21.5,57.05,21.5,-57.05,21.5,-313.00139160156255,-19.436767578124968,-427.1013916015625,-19.436767578125032,-427.10139160156245,-62.43676757812503,-313.0013916015625,-62.43676757812497
SEATING,-28.8,-25.05,28.8,-25.05,28.8,25.05,-28.8,25.05,-227.8472930908203,-9.847578811645505,-227.8472930908203,47.7524211883545,-277.9472930908203,47.75242118835449,-277.9472930908203,-9.847578811645512
SEATING,-28.8,-25.05,28.8,-25.05,28.8,25.05,-28.8,25.05,-508.0583923339844,47.513079452514646,-508.0583923339844,-10.08692054748536,-457.95839233398436,-10.086920547485345,-457.95839233398436,47.51307945251466
SEATING,-27.5,-23.75,27.5,-23.75,27.5,23.75,-27.5,23.75,-403.98382568359375,114.08323669433594,-458.98382568359375,114.08323669433594,-458.98382568359375,66.58323669433594,-403.98382568359375,66.58323669433594
SEATING,-27.5,-23.75,27.5,-23.75,27.5,23.75,-27.5,23.75,-342.7845153808594,114.08323669433594,-397.7845153808594,114.08323669433594,-397.7845153808594,66.58323669433594,-342.7845153808594,66.58323669433594
SEATING,-27.5,-23.75,27.5,-23.75,27.5,23.75,-27.5,23.75,-283.69659423828125,114.08323669433592,-338.69659423828125,114.08323669433595,-338.69659423828125,66.58323669433595,-283.69659423828125,66.58323669433592
SEATING,-24.35,-24.15,24.35,-24.15,24.35,24.15,-24.35,24.15,-184.71640625,-200.22152099609374,-233.41640625000002,-200.22152099609377,-233.41640625,-248.52152099609376,-184.71640624999998,-248.52152099609373
SEATING,-24.35,-24.15,24.35,-24.15,24.35,24.15,-24.35,24.15,-122.98491516113282,-200.22152099609374,-171.68491516113284,-200.22152099609377,-171.6849151611328,-248.52152099609376,-122.9849151611328,-248.52152099609373
SEATING,-24.35,-24.15,24.35,-24.15,24.35,24.15,-24.35,24.15,-61.41283264160157,-200.22152099609374,-110.11283264160157,-200.22152099609377,-110.11283264160156,-248.52152099609376,-61.412832641601554,-248.52152099609373
LIGHTING,-7.55,-7.4,7.55,-7.4,7.55,7.4,-7.55,7.4,-215.1251953125,-302.6362670898437,-200.0251953125,-302.6362670898437,-200.0251953125,-287.8362670898438,-215.1251953125,-287.8362670898438
LIGHTING,-7.55,-7.4,7.55,-7.4,7.55,7.4,-7.55,7.4,-97.0664566040039,-303.06525268554685,-81.96645660400391,-303.06525268554685,-81.96645660400391,-288.2652526855469,-97.0664566040039,-288.2652526855469
STORAGE_FURNITURE,-29.95,-8,29.95,-8,29.95,8,-29.95,8,-239.38165283203125,-411.253369140625,-239.38165283203125,-471.153369140625,-223.38165283203125,-471.153369140625,-223.38165283203125,-411.253369140625
STORAGE_FURNITURE,-29.95,-8,29.95,-8,29.95,8,-29.95,8,-51.79918670654296,148.53158874511718,-51.799186706542976,88.63158874511718,-35.799186706542976,88.63158874511718,-35.79918670654296,148.53158874511718
DECORATION,-23.1,-8.4,23.1,-8.4,23.1,8.4,-23.1,8.4,-361.50042114257815,-1.3864151000976612,-361.5004211425781,44.81358489990234,-378.3004211425781,44.81358489990235,-378.30042114257816,-1.3864151000976541
LIGHTING,-7.55,-7.4,7.55,-7.4,7.55,7.4,-7.55,7.4,-4.472165012358565,25.96460990905865,-4.472165012360674,10.86460990905865,10.327834987639328,10.864609909056584,10.327834987641435,25.964609909056584
LIGHTING,-7.55,-7.4,7.55,-7.4,7.55,7.4,-7.55,7.4,-339.6894958496094,10.770812606811523,-324.58949584960936,10.770812606811523,-324.58949584960936,25.570812606811522,-339.6894958496094,25.570812606811522
LIGHTING,-7.55,-7.4,7.55,-7.4,7.55,7.4,-7.55,7.4,-413.4568298339844,11.611510848999023,-398.35682983398436,11.611510848999023,-398.35682983398436,26.411510848999022,-413.4568298339844,26.411510848999022
DECORATION,-9.3,-9.2,9.3,-9.2,9.3,9.2,-9.3,9.2,-239.3816436767578,-432.1786289296877,-239.3816436767578,-450.7786289296877,-220.9816436767578,-450.7786289296877,-220.9816436767578,-432.1786289296877
