in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-297.50598,-400,1145.37152,-400,1145.37152,471.59437,-297.50598,471.59437,-297.50598,-400,1145.37152,-400,1145.37152,471.59437,-297.50598,471.59437
TABLE,-87,-49,87,-49,87,49,-87,49,-16.31438446044922,256.92510986328125,157.68561553955078,256.92510986328125,157.68561553955078,354.92510986328125,-16.31438446044922,354.92510986328125
TABLE,-87,-49,87,-49,87,49,-87,49,75.97492980957031,-316.9028625488281,249.9749298095703,-316.9028625488281,249.9749298095703,-218.90286254882812,75.97492980957031,-218.90286254882812
TABLE,-87,-49,87,-49,87,49,-87,49,249.98492431640625,-316.9028625488281,423.98492431640625,-316.9028625488281,423.98492431640625,-218.90286254882812,249.98492431640625,-218.90286254882812
TABLE,-87,-49,87,-49,87,49,-87,49,423.99493408203125,-316.9028625488281,597.9949340820312,-316.9028625488281,597.9949340820312,-218.90286254882812,423.99493408203125,-218.90286254882812
TABLE,-87,-49,87,-49,87,49,-87,49,598.0049438476562,-316.9028625488281,772.0049438476562,-316.9028625488281,772.0049438476562,-218.90286254882812,598.0049438476562,-218.90286254882812
TABLE,-87,-49,87,-49,87,49,-87,49,1051.12646484375,-172.69244384765625,1051.12646484375,1.3075561523437358,953.12646484375,1.3075561523437642,953.12646484375,-172.69244384765625
TABLE,-87,-49,87,-49,87,49,-87,49,-44.96807861328127,84.49102783203124,-44.96807861328123,258.49102783203125,-142.96807861328122,258.49102783203125,-142.96807861328128,84.49102783203126
TABLE,-87,-49,87,-49,87,49,-87,49,772.0149536132812,-316.9028625488281,946.0149536132812,-316.9028625488281,946.0149536132812,-218.90286254882812,772.0149536132812,-218.90286254882812
TABLE,-87,-49,87,-49,87,49,-87,49,157.69561767578125,256.92510986328125,331.69561767578125,256.92510986328125,331.69561767578125,354.92510986328125,157.69561767578125,354.92510986328125
TABLE,-87,-49,87,-49,87,49,-87,49,331.70562744140625,256.92510986328125,505.70562744140625,256.92510986328125,505.70562744140625,354.92510986328125,331.70562744140625,354.92510986328125
TABLE,-87,-49,87,-49,87,49,-87,49,505.71563720703125,256.92510986328125,679.7156372070312,256.92510986328125,679.7156372070312,354.92510986328125,505.71563720703125,354.92510986328125
TABLE,-87,-49,87,-49,87,49,-87,49,1051.12646484375,1.3175582885742045,1051.12646484375,175.31755828857422,953.12646484375,175.31755828857422,953.12646484375,1.317558288574233
SEATING,-22.45,-23.95,22.45,-23.95,22.45,23.95,-22.45,23.95,-279.53164185455194,-48.56026200211808,-265.33301896840067,-91.15614335392087,-219.89108763763556,-76.00883742415145,-234.08971052378683,-33.41295607234866
SEATING,-22.45,-23.95,22.45,-23.95,22.45,23.95,-22.45,23.95,-285.201876594991,53.49344819982034,-286.79186031699334,8.621609015719947,-238.921902701884,6.92539030115622,-237.33191897988166,51.797229485256615
