in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-500,-400,213.79136,-400,213.79136,489.80252,-500,489.80252,-500,-400,213.79136,-400,213.79136,489.80252,-500,489.80252
TABLE,-95.75,-47.3,95.75,-47.3,95.75,47.3,-95.75,47.3,-412.44761352539064,-6.8277053833007955,-412.4476135253906,-198.32770538330078,-317.8476135253906,-198.32770538330078,-317.84761352539067,-6.827705383300767
SEATING,-50.8,-22.3,50.8,-22.3,50.8,22.3,-50.8,22.3,-269.5483270693895,-115.4229398144324,-269.54832820404806,-13.82293981443241,-314.148328204048,-13.822940312520736,-314.14832706938944,-115.42294031252072
SEATING,-50.8,-22.3,50.8,-22.3,50.8,22.3,-50.8,22.3,-270.15657291899885,-171.00642064939333,-270.15657405365744,-69.40642064939334,-314.7565740536574,-69.40642114748167,-314.7565729189988,-171.00642114748166
SEATING,-50.8,-22.3,50.8,-22.3,50.8,22.3,-50.8,22.3,-469.62278328946815,-74.85727947030449,-469.6227855581881,-176.45727947030446,-425.0227855581881,-176.45728046621895,-425.0227832894681,-74.85728046621898
SEATING,-50.8,-22.3,50.8,-22.3,50.8,22.3,-50.8,22.3,-469.01450692228065,-19.273691823820116,-469.0145091910006,-120.87369182382008,-424.4145091910006,-120.87369281973457,-424.4145069222806,-19.273692819734606
SEATING,-50.8,-22.3,50.8,-22.3,50.8,22.3,-50.8,22.3,-284.0914733886719,-309.506396484375,-284.0914733886719,-411.106396484375,-239.49147338867186,-411.106396484375,-239.4914733886719,-309.506396484375
SEATING,-50.8,-22.3,50.8,-22.3,50.8,22.3,-50.8,22.3,-283.4833190917969,-253.92314453125002,-283.4833190917969,-355.52314453125,-238.88331909179686,-355.52314453125,-238.8833190917969,-253.92314453125
STORAGE_FURNITURE,-90,-24.1,90,-24.1,90,24.1,-90,24.1,-491.582177734375,-211.76901245117188,-491.58217773437497,-391.7690124511719,-443.382177734375,-391.7690124511719,-443.38217773437503,-211.76901245117188
SOFA,-91,-45,91,-45,91,45,-91,45,-0.5183448791503551,256.3170166015625,-0.5183448791504262,438.3170166015625,-90.51834487915042,438.3170166015625,-90.51834487915036,256.3170166015625
TABLE,-70,-45,70,-45,70,45,-70,45,-147.72427368164065,-399.989990234375,-147.7242736816406,-259.989990234375,-237.7242736816406,-259.989990234375,-237.72427368164065,-399.989990234375
