in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-216.5,-394.01,153.36703,-394.01,153.36703,184.19988,-216.5,184.19988,-216.5,-394.01,153.36703,-394.01,153.36703,184.19988,-216.5,184.19988
DECORATION,-30.15,-3.6,30.15,-3.6,30.15,3.6,-30.15,3.6,91.23545989990234,-302.4916015625,151.53545989990235,-302.4916015625,151.53545989990235,-295.2916015625,91.23545989990234,-295.2916015625
TABLE,-70,-42,70,-42,70,42,-70,42,-213.956787109375,-118.067138671875,-73.956787109375,-118.067138671875,-73.956787109375,-34.067138671875,-213.956787109375,-34.067138671875
SEATING,-27.55,-25.9,27.55,-25.9,27.55,25.9,-27.55,25.9,-205.78892211914064,-145.78240814208985,-150.6889221191406,-145.78240814208985,-150.6889221191406,-93.98240814208984,-205.78892211914064,-93.98240814208984
TABLE,-18,-23.2,18,-23.2,18,23.2,-18,23.2,-216.49693603515624,171.0791015625,-216.49693603515624,135.0791015625,-170.09693603515626,135.0791015625,-170.09693603515626,171.0791015625
DECORATION,-8.95,-5,8.95,-5,8.95,5,-8.95,5,-198.18007202148436,-26.65713119506836,-180.2800720214844,-26.65713119506836,-180.2800720214844,-16.65713119506836,-198.18007202148436,-16.65713119506836
DECORATION,-4.5,-4.5,4.5,-4.5,4.5,4.5,-4.5,4.5,-164.81069946289062,-29.668529510498047,-155.81069946289062,-29.668529510498047,-155.81069946289062,-20.668529510498047,-164.81069946289062,-20.668529510498047
DECORATION,-3.85,-3.85,3.85,-3.85,3.85,3.85,-3.85,3.85,-119.20201263427734,-26.11468086242676,-111.50201263427735,-26.11468086242676,-111.50201263427735,-18.414680862426756,-119.20201263427734,-18.414680862426756
DECORATION,-5,-5,5,-5,5,5,-5,5,-145.01852416992188,-27.02166175842285,-135.01852416992188,-27.02166175842285,-135.01852416992188,-17.02166175842285,-145.01852416992188,-17.02166175842285
DECORATION,-13,-8.25,13,-8.25,13,8.25,-13,8.25,-140.3814926147461,-29.668529510498047,-114.3814926147461,-29.668529510498047,-114.3814926147461,-13.168529510498047,-140.3814926147461,-13.168529510498047
DECORATION,-4.25,-4.25,4.25,-4.25,4.25,4.25,-4.25,4.25,-99.30985260009766,-26.514680862426758,-90.80985260009766,-26.514680862426758,-90.80985260009766,-18.014680862426758,-99.30985260009766,-18.014680862426758
LIGHTING,-6.5,-6.5,6.5,-6.5,6.5,6.5,-6.5,6.5,-188.97601317830456,-27.659273142293813,-188.97601318888294,-14.659273142293813,-201.97601318888294,-14.659273152872203,-201.97601317830456,-27.659273152872203
VEGETATION,-12.85,-18,12.85,-18,12.85,18,-12.85,18,-145.76787567138672,-8.357139968872076,-145.76787567138672,-34.05713996887208,-109.76787567138672,-34.057139968872065,-109.76787567138672,-8.357139968872065
DECORATION,-12.5,-12,12.5,-12,12.5,12,-12.5,12,-207.13645935058594,-34.94582748413086,-182.13645935058594,-34.94582748413086,-182.13645935058594,-10.94582748413086,-207.13645935058594,-10.94582748413086
DECORATION,-7.5,-7.5,7.5,-7.5,7.5,7.5,-7.5,7.5,-202.39791870117188,-29.762279510498047,-187.39791870117188,-29.762279510498047,-187.39791870117188,-14.762279510498047,-202.39791870117188,-14.762279510498047
VEGETATION,-10,-10.5,10,-10.5,10,10.5,-10,10.5,-171.76095581054688,-35.19582748413086,-151.76095581054688,-35.19582748413086,-151.76095581054688,-14.19582748413086,-171.76095581054688,-14.19582748413086
VEGETATION,-15.25,-17.05,15.25,-17.05,15.25,17.05,-15.25,17.05,-143.2760467529297,-39.6388557434082,-112.77604675292969,-39.6388557434082,-112.77604675292969,-5.538855743408202,-143.2760467529297,-5.538855743408202
LIGHTING,-6.5,-6.5,6.5,-6.5,6.5,6.5,-6.5,6.5,-202.87518310017956,149.0022735648595,-202.87518311075794,162.0022735648595,-215.87518311075794,162.00227355428112,-215.87518310017956,149.00227355428112
DECORATION,-27.65,-1.6,27.65,-1.6,27.65,1.6,-27.65,1.6,133.4784747255884,-132.51591205302833,127.05438261941407,-77.5903165568356,123.87604797948971,-77.9620542555654,130.30014008566405,-132.88764975175815
DECORATION,-13.5,-14.5,13.5,-14.5,13.5,14.5,-13.5,14.5,57.672080993652344,4.243137359619141,84.67208099365234,4.243137359619141,84.67208099365234,33.24313735961914,57.672080993652344,33.24313735961914
LIGHTING,-17.5,-17.5,17.5,-17.5,17.5,17.5,-17.5,17.5,-91.92496490478516,-302.4915771484375,-56.924964904785156,-302.4915771484375,-56.924964904785156,-267.4915771484375,-91.92496490478516,-267.4915771484375
LIGHTING,-8.5,-12.75,8.5,-12.75,8.5,12.75,-8.5,12.75,72.32979583740234,184.1898651123047,55.329795837402344,184.1898651123047,55.329795837402344,158.6898651123047,72.32979583740234,158.6898651123047
LIGHTING,-13.5,-13.5,13.5,-13.5,13.5,13.5,-13.5,13.5,-216.49000549316406,-178.73123168945312,-189.49000549316406,-178.73123168945312,-189.49000549316406,-151.73123168945312,-216.49000549316406,-151.73123168945312
SEATING,-27.55,-25.9,27.55,-25.9,27.55,25.9,-27.55,25.9,-139.08235626220704,-169.87714233398438,-83.98235626220703,-169.87714233398438,-83.98235626220703,-118.07714233398437,-139.08235626220704,-118.07714233398437
DECORATION,-75,-1.75,75,-1.75,75,1.75,-75,1.75,-216.4969482421875,162.87061309814453,-216.4969482421875,12.870613098144531,-212.9969482421875,12.870613098144531,-212.9969482421875,162.87061309814453
RADIATOR,-39.85,-3.95,39.85,-3.95,39.85,3.95,-39.85,3.95,-15.519735717773436,184.18988342285158,-95.21973571777343,184.18988342285155,-95.21973571777343,176.28988342285155,-15.519735717773436,176.28988342285157
SEATING,-17.45,-17.45,17.45,-17.45,17.45,17.45,-17.45,17.45,20.691773223876954,111.02994995117187,55.591773223876956,111.02994995117187,55.591773223876956,145.92994995117186,20.691773223876954,145.92994995117186
