in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-197,409,262,409,262,891,-197,891,-197,409,262,409,262,891,-197,891
STORAGE_FURNITURE,-90,-24.1,90,-24.1,90,24.1,-90,24.1,-191.09000549316409,562.6767883300781,-191.09000549316403,382.6767883300781,-142.89000549316404,382.6767883300781,-142.8900054931641,562.6767883300781
SOFA,-29.5,-29.5,29.5,-29.5,29.5,29.5,-29.5,29.5,196.4378662109375,415.0859680175781,255.4378662109375,415.0859680175781,255.4378662109375,474.0859680175781,196.4378662109375,474.0859680175781
DECORATION,-54.05,-8.7,54.05,-8.7,54.05,8.7,-54.05,8.7,-193.3325378417969,767.707958984375,-193.33253784179686,659.607958984375,-175.93253784179686,659.607958984375,-175.9325378417969,767.707958984375
DECORATION,-54.05,-8.7,54.05,-8.7,54.05,8.7,-54.05,8.7,-193.30676574707033,660.0945556640625,-193.3067657470703,551.9945556640625,-175.9067657470703,551.9945556640625,-175.90676574707032,660.0945556640625
TABLE,-100,-47.65,100,-47.65,100,47.65,-100,47.65,-67.34789657592773,694.7452026367188,132.65210342407227,694.7452026367188,132.65210342407227,790.0452026367187,-67.34789657592773,790.0452026367187
SEATING,-24.15,-28.45,24.15,-28.45,24.15,28.45,-24.15,28.45,88.32283172607421,664.9298828125,136.62283172607422,664.9298828125,136.62283172607422,721.8298828125,88.32283172607421,721.8298828125
SEATING,-24.15,-28.45,24.15,-28.45,24.15,28.45,-24.15,28.45,32.29605255126953,661.768505859375,80.59605255126954,661.768505859375,80.59605255126954,718.668505859375,32.29605255126953,718.668505859375
SEATING,-24.15,-28.45,24.15,-28.45,24.15,28.45,-24.15,28.45,-21.958700561523436,666.35712890625,26.34129943847656,666.35712890625,26.34129943847656,723.25712890625,-21.958700561523436,723.25712890625
SEATING,-24.15,-28.45,24.15,-28.45,24.15,28.45,-24.15,28.45,-76.12407531738282,661.1280639648437,-27.824075317382814,661.1280639648437,-27.824075317382814,718.0280639648438,-76.12407531738282,718.0280639648438
SEATING,-24.15,-28.45,24.15,-28.45,24.15,28.45,-24.15,28.45,-30.380232442659068,826.7145271878876,-78.68023244265903,826.7145255464873,-78.68023050900109,769.8145255464874,-30.38023050900112,769.8145271878877
SEATING,-24.15,-28.45,24.15,-28.45,24.15,28.45,-24.15,28.45,26.05223406429894,825.2414436917938,-22.24776593570103,825.2414420503935,-22.24776400204308,768.3414420503937,26.05223599795689,768.341443691794
SEATING,-24.15,-28.45,24.15,-28.45,24.15,28.45,-24.15,28.45,80.30695856686242,820.6528206449188,32.00695856686245,820.6528190035185,32.00696050052039,763.7528190035187,80.30696050052036,763.752820644919
SEATING,-24.15,-28.45,24.15,-28.45,24.15,28.45,-24.15,28.45,134.47231806393273,825.8818245511688,86.17231806393276,825.8818229097685,86.1723199975907,768.9818229097687,134.4723199975907,768.981824551169
SEATING,-31.1,-31,31.1,-31,31.1,31,-31.1,31,-145.04986572265625,773.90419921875,-145.04986572265625,711.70419921875,-83.04986572265625,711.70419921875,-83.04986572265625,773.90419921875
SEATING,-31.1,-31,31.1,-31,31.1,31,-31.1,31,205.38539123535156,710.5604614257812,205.38539123535156,772.7604614257813,143.38539123535156,772.7604614257813,143.38539123535156,710.5604614257812
LIGHTING,-51.9,-47.15,51.9,-47.15,51.9,47.15,-51.9,47.15,54.645745849609376,683.7975708007813,158.44574584960938,683.7975708007813,158.44574584960938,778.0975708007812,54.645745849609376,778.0975708007812
TABLE,-45,-27.5,45,-27.5,45,27.5,-45,27.5,44.573428425197505,461.6013719121401,77.95876960375017,545.1801909657236,26.882824626560307,565.5823439081723,-6.5025165519923505,482.003524854589
VEGETATION,-25,-26.75,25,-26.75,25,26.75,-25,26.75,-167.27133178710938,534.347900390625,-117.27133178710938,534.347900390625,-117.27133178710938,587.847900390625,-167.27133178710938,587.847900390625
VEGETATION,-43,-42.85,43,-42.85,43,42.85,-43,42.85,180.98190307617188,816.59970703125,266.9819030761719,816.59970703125,266.9819030761719,902.29970703125,180.98190307617188,902.29970703125
VEGETATION,-36.05,-32.8,36.05,-32.8,36.05,32.8,-36.05,32.8,-212.9686706542969,788.3516723632813,-140.86867065429686,788.3516723632813,-140.86867065429686,853.9516723632812,-212.9686706542969,853.9516723632812
SEATING,-36.5,-43,36.5,-43,36.5,43,-36.5,43,243.81900024414062,484.5504150390625,243.81900024414062,557.5504150390625,157.81900024414062,557.5504150390625,157.81900024414062,484.5504150390625
LIGHTING,-16.6,-16.6,16.6,-16.6,16.6,16.6,-16.6,16.6,212.1783203125,424.66095581054685,245.3783203125,424.66095581054685,245.3783203125,457.8609558105469,212.1783203125,457.8609558105469
STORAGE_FURNITURE,-50,-15.75,50,-15.75,50,15.75,-50,15.75,228.9061279296875,680.9440307617188,228.9061279296875,580.9440307617188,260.4061279296875,580.9440307617188,260.4061279296875,680.9440307617188
DECORATION,-5.55,-4.9,5.55,-4.9,5.55,4.9,-5.55,4.9,244.7584259033203,601.1213623046875,255.85842590332032,601.1213623046875,255.85842590332032,610.9213623046875,244.7584259033203,610.9213623046875
