in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-223.59718,-49.38563,851.25,-49.38563,851.25,351.27168,-223.59718,351.27168,-223.59718,-49.38563,851.25,-49.38563,851.25,351.27168,-223.59718,351.27168
SOFA,-109,-49,109,-49,109,49,-109,49,319.4662795584096,345.4828934187679,101.46907194985153,346.58628585630925,100.97305149627789,248.5875411515446,318.970259104836,247.48414871400325
VEGETATION,-42.35,-39.1,42.35,-39.1,42.35,39.1,-42.35,39.1,613.4784912109375,-49.375633811950685,698.1784912109375,-49.375633811950685,698.1784912109375,28.824366188049318,613.4784912109375,28.824366188049318
TABLE,-90,-45,90,-45,90,45,-90,45,637.2488403320312,178.53749084472656,457.24884033203125,178.53749084472656,457.24884033203125,88.53749084472658,637.2488403320312,88.53749084472655
STORAGE_FURNITURE,-105,-25,105,-25,105,25,-105,25,364.7998352050781,-49.375633239746094,574.7998352050781,-49.375633239746094,574.7998352050781,0.6243667602539062,364.7998352050781,0.6243667602539062
STORAGE_FURNITURE,-105,-25,105,-25,105,25,-105,25,154.78982543945312,-49.375633239746094,364.7898254394531,-49.375633239746094,364.7898254394531,0.6243667602539062,154.78982543945312,0.6243667602539062
TABLE,-55,-30,55,-30,55,30,-55,30,145.35601806640625,141.97520446777344,255.35601806640625,141.97520446777344,255.35601806640625,201.97520446777344,145.35601806640625,201.97520446777344
SEATING,-39,-35,39,-35,39,35,-39,35,24.739570617675767,216.7077178955078,24.739570617675795,138.7077178955078,94.7395706176758,138.7077178955078,94.73957061767577,216.7077178955078
SEATING,-39,-35,39,-35,39,35,-39,35,379.1719665527344,148.5139923095703,379.1719665527344,226.5139923095703,309.1719665527344,226.5139923095703,309.1719665527344,148.5139923095703
STORAGE_FURNITURE,-40,-12.8,40,-12.8,40,12.8,-40,12.8,-209.63433837890625,295.85145874023436,-129.63433837890625,295.85145874023436,-129.63433837890625,321.4514587402344,-209.63433837890625,321.4514587402344
SEATING,-23.5,-22.35,23.5,-22.35,23.5,22.35,-23.5,22.35,601.3412479352312,220.92531698679545,554.3412479352312,220.92531777882954,554.3412471819563,176.22531777882955,601.3412471819563,176.22531698679546
SEATING,-23.5,-22.35,23.5,-22.35,23.5,22.35,-23.5,22.35,539.34777869695,220.92531698679545,492.34777869695,220.92531777882954,492.347777943675,176.22531777882955,539.347777943675,176.22531698679546
SEATING,-23.5,-22.35,23.5,-22.35,23.5,22.35,-23.5,22.35,553.7532344866438,38.634894194845174,600.7532344866438,38.63489340281107,600.7532352399187,83.33489340281108,553.7532352399187,83.33489419484518
SEATING,-23.5,-22.35,23.5,-22.35,23.5,22.35,-23.5,22.35,499.05828819758125,38.634894194845174,546.0582881975813,38.63489340281107,546.0582889508562,83.33489340281108,499.05828895085625,83.33489419484518
