in_product_family,in_bounding_box_x1,in_bounding_box_y1,in_bounding_box_x2,in_bounding_box_y2,in_bounding_box_x3,in_bounding_box_y3,in_bounding_box_x4,in_bounding_box_y4,out_bounding_box_x1,out_bounding_box_y1,out_bounding_box_x2,out_bounding_box_y2,out_bounding_box_x3,out_bounding_box_y3,out_bounding_box_x4,out_bounding_box_y4
ROOM,-1278.91954,-536.70035,-433.24136,-536.70035,-433.24136,207.29965,-1278.91954,207.29965,-1278.91954,-536.70035,-433.24136,-536.70035,-433.24136,207.29965,-1278.91954,207.29965
SOFA,-123.3,-125,123.3,-125,123.3,125,-123.3,125,-838.5762939453125,-260.387744140625,-838.5762939453125,-506.98774414062495,-588.5762939453125,-506.987744140625,-588.5762939453125,-260.38774414062505
STORAGE_FURNITURE,-90,-22.5,90,-22.5,90,22.5,-90,22.5,-433.2513732910156,-475.5772399902344,-433.2513732910156,-295.5772399902344,-478.2513732910156,-295.5772399902344,-478.2513732910156,-475.5772399902344
LIGHTING,-22.5,-22.5,22.5,-22.5,22.5,22.5,-22.5,22.5,-433.2513732910156,-531.32080078125,-433.2513732910156,-486.32080078125,-478.2513732910156,-486.32080078125,-478.2513732910156,-531.32080078125
DECORATION,-75,-100,75,-100,75,100,-75,100,-724.4171752929688,-484.7153458728533,-574.4171752929688,-484.7153458728533,-574.4171752929688,-284.7153458728533,-724.4171752929688,-284.7153458728533
TABLE,-40,-40,40,-40,40,40,-40,40,-668.5416870117188,-373.5553283691406,-588.5416870117188,-373.5553283691406,-588.5416870117188,-293.5553283691406,-668.5416870117188,-293.5553283691406
STORAGE_FURNITURE,-65,-21,65,-21,65,21,-65,21,-433.2513427734375,-101.8763427734375,-433.2513427734375,28.1236572265625,-475.2513427734375,28.1236572265625,-475.2513427734375,-101.8763427734375
TABLE,-90,-45,90,-45,90,45,-90,45,-908.4993286132812,-35.50986576080322,-728.4993286132812,-35.50986576080322,-728.4993286132812,54.49013423919678,-908.4993286132812,54.49013423919678
SEATING,-20.55,-25,20.55,-25,20.55,25,-20.55,25,-780.6858642578125,-85.51986694335938,-739.5858642578125,-85.51986694335938,-739.5858642578125,-35.519866943359375,-780.6858642578125,-35.519866943359375
SEATING,-20.55,-25,20.55,-25,20.55,25,-20.55,25,-835.9563720703125,-85.51986694335938,-794.8563720703125,-85.51986694335938,-794.8563720703125,-35.519866943359375,-835.9563720703125,-35.519866943359375
SEATING,-20.55,-25,20.55,-25,20.55,25,-20.55,25,-894.8338134765625,-85.51986694335938,-853.7338134765625,-85.51986694335938,-853.7338134765625,-35.519866943359375,-894.8338134765625,-35.519866943359375
SEATING,-20.55,-25,20.55,-25,20.55,25,-20.55,25,-740.0170776457402,105.61833191659528,-781.1170776457401,105.6183319017641,-781.1170776276973,55.618331901764094,-740.0170776276974,55.61833191659528
SEATING,-20.55,-25,20.55,-25,20.55,25,-20.55,25,-797.9032470793339,105.61833191659528,-839.0032470793338,105.6183319017641,-839.0032470612911,55.618331901764094,-797.9032470612912,55.61833191659528
SEATING,-20.55,-25,20.55,-25,20.55,25,-20.55,25,-857.1146118254277,105.61833191659528,-898.2146118254276,105.6183319017641,-898.2146118073848,55.618331901764094,-857.1146118073849,55.61833191659528
SEATING,-46.5,-42.3,46.5,-42.3,46.5,42.3,-46.5,42.3,-621.5369262695312,-116.02494506835937,-528.5369262695312,-116.02494506835937,-528.5369262695312,-31.424945068359378,-621.5369262695312,-31.424945068359378
SEATING,-46.5,-42.3,46.5,-42.3,46.5,42.3,-46.5,42.3,-527.7355346679688,171.92767028808595,-620.7355346679688,171.92767028808592,-620.7355346679688,87.32767028808593,-527.7355346679688,87.32767028808595
TABLE,-45,-44.75,45,-44.75,45,44.75,-45,44.75,-610.3731079101562,-20.028690338134766,-520.3731079101562,-20.028690338134766,-520.3731079101562,69.47130966186523,-610.3731079101562,69.47130966186523
STORAGE_FURNITURE,-60,-17.5,60,-17.5,60,17.5,-60,17.5,-1122.6925048828125,-394.31689453125,-1122.6925048828125,-514.31689453125,-1087.6925048828125,-514.31689453125,-1087.6925048828125,-394.31689453125
STORAGE_FURNITURE,-37.5,-3,37.5,-3,37.5,3,-37.5,3,-1121.302001953125,-536.6903686523438,-1046.302001953125,-536.6903686523438,-1046.302001953125,-530.6903686523438,-1121.302001953125,-530.6903686523438
DECORATION,-38.6,-31.45,38.6,-31.45,38.6,31.45,-38.6,31.45,-599.184619140625,52.64058837890626,-599.184619140625,-24.559411621093744,-536.284619140625,-24.55941162109376,-536.284619140625,52.640588378906244
STORAGE_FURNITURE,-65,-21,65,-21,65,21,-65,21,-433.2513427734375,25.72028350830078,-433.2513427734375,155.72028350830078,-475.2513427734375,155.72028350830078,-475.2513427734375,25.72028350830078
